Arabic Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
التفاف,0,0,0,0,0,0,0,0,0,0
ينتقص,1,0,0,0,0,1,0,0,0,0
ضار,0,0,0,0,0,1,0,0,0,0
ضار,0,0,0,0,0,1,0,0,0,0
المخلفات,0,0,0,0,0,1,0,0,0,0
تعؤل,0,0,0,0,0,0,0,0,0,0
يدمر,1,0,0,1,0,1,0,1,0,0
مدمر,1,0,1,1,0,1,0,1,0,1
دمار,1,0,0,1,0,1,0,1,1,0
طور,0,1,0,0,0,0,1,0,0,0
تطوير,0,0,0,0,0,0,0,0,0,0
تطوير,0,0,0,0,0,0,0,0,0,0
انحرف,0,0,0,0,0,0,0,0,0,0
منحرف,0,0,0,0,0,0,0,0,0,0
انحراف,0,0,0,0,0,0,0,1,0,0
جهاز,0,0,0,0,0,0,0,0,0,0
شيطان,1,1,1,1,0,1,0,1,0,0
شيطانية,0,0,1,1,0,1,0,0,0,0
الملتوية,0,0,0,0,0,1,0,0,0,0
ابتكر,0,0,0,0,0,0,0,0,0,0
خال,0,0,0,0,0,0,0,0,0,0
تفويض,0,0,0,0,0,1,0,0,0,0
تفويض,0,0,0,0,0,0,0,0,0,0
تكريس,0,0,0,0,0,0,0,0,0,0
المحب,0,0,0,0,0,0,0,0,0,0
عبادي,0,0,0,0,0,0,1,0,0,1
افترس,0,0,0,0,0,1,0,0,0,0
ورع,0,1,0,0,1,0,1,0,0,1
ندى,0,0,0,0,0,0,0,0,0,0
دكستر,0,0,0,0,0,0,0,0,0,0
البراعة,0,0,0,0,0,0,1,0,0,0
سكر العنب,0,0,0,0,0,0,0,0,0,0
شيطاني,1,0,1,1,0,1,0,0,0,0
تشخبص,0,1,0,1,0,1,0,0,0,1
التشخيص,0,0,0,0,0,0,0,0,0,0
التشخيص,0,0,0,0,0,0,0,0,0,0
رسم بياني,0,0,0,0,0,0,0,0,0,0
يتصل,0,0,0,0,0,0,0,0,0,0
لهجة,0,0,0,0,0,0,0,0,0,0
جدلية,0,0,0,0,0,0,0,0,0,0
حوار,0,0,0,0,0,0,0,0,0,0
قطر الدائرة,0,0,0,0,0,0,0,0,0,0
الماس,0,0,0,0,1,0,1,0,0,0
الماس,0,0,0,0,0,0,0,0,0,0
حفاضات,0,0,1,0,0,0,0,0,0,0
الحجاب الحاجز,0,0,0,0,0,0,0,0,0,0
إسهال,0,0,1,0,0,0,0,0,0,0
مذكرات,0,0,0,0,1,0,1,0,0,1
خطبة خطبة,1,0,1,0,0,1,0,0,0,0
حجر النرد,0,0,0,0,0,0,0,0,0,0
ثنائي التفرع,0,0,0,0,0,0,0,0,0,0
تفرع ثنائي,0,0,0,0,0,0,0,0,0,0
تملي,0,0,0,0,0,0,0,0,0,0
إملاء,0,0,0,0,0,0,0,0,0,0
دكتاتور,0,0,0,1,0,1,0,0,0,0
دكتاتوري,1,0,0,0,0,1,0,0,0,0
دكتاتورية,1,1,1,1,0,1,0,1,0,0
الالقاء,0,0,0,0,0,0,0,0,0,0
قاموس,0,0,0,0,0,0,1,0,0,1
القول المأثور,0,0,0,0,0,0,0,0,0,1
وعظي,0,0,0,0,0,0,1,0,0,0
موت,0,0,0,1,0,1,0,1,0,0
حمية,0,0,0,0,0,0,0,0,0,0
ذو علاقة بالحمية,0,1,0,0,0,0,1,0,0,0
اختلف,0,0,0,0,0,0,0,0,0,0
فرق,0,0,0,0,0,0,0,0,0,0
اختلافات,0,0,0,0,0,0,0,0,0,0
التفاضليه,0,0,0,0,0,0,0,0,0,1
التفاضل,0,0,0,0,0,0,0,0,0,0
بشكل مختلف,0,0,0,0,0,0,0,0,1,0
تختلف,0,0,0,0,0,0,0,0,0,0
صعبة,0,0,0,1,0,0,0,0,0,0
الصعوبات,0,0,0,0,0,1,0,1,0,0
صعوبة,1,0,0,1,0,1,0,1,0,0
منتشر,0,0,0,0,0,0,0,0,0,0
تعريف,0,0,0,0,0,0,0,0,0,0
حفر,0,0,0,0,0,0,0,0,0,0
استوعب,0,0,0,0,0,0,0,0,0,0
الهضم,0,0,0,0,0,0,0,0,0,0
رقم,0,0,0,0,0,0,0,0,0,1
كريمة,0,0,0,0,0,0,1,0,0,0
كرامة,0,0,0,0,0,0,1,0,0,1
استطرادا,0,1,0,0,0,1,0,0,0,0
الحفريات,0,0,0,0,0,0,0,0,0,0
سد,0,0,0,1,0,0,0,0,0,0
متداعية,0,0,1,0,0,1,0,1,0,0
اتساع,0,0,0,0,0,0,0,0,0,0
تمدد,0,0,0,0,0,0,0,0,0,0
معضلة,0,0,0,0,0,0,0,0,0,0
اجتهاد,0,0,0,0,0,0,1,0,0,1
مجتهد,0,0,0,0,0,0,0,0,0,0
مادة التخفيف,0,0,0,0,0,0,0,0,0,0
يميع \ يخفف,0,0,0,0,0,1,0,0,0,0
مخفف,0,0,0,0,0,0,0,0,0,0
تخفيف,0,0,0,0,0,0,0,0,0,0
عشرة سنتات,0,0,0,0,0,0,0,0,0,0
البعد,0,0,0,0,0,0,0,0,0,0
يقلل,0,0,0,0,0,1,0,1,0,0
تقلص,0,0,0,0,0,1,0,0,0,0
تناقص,0,0,0,0,0,0,0,0,0,0
ضآلة,0,0,0,0,0,0,0,0,0,0
دين,0,0,0,0,0,1,0,0,0,0
تناول العشاء,0,0,0,0,0,0,0,0,0,0
العشاء,0,0,0,0,0,0,0,0,0,0
وجبة عشاء,0,0,0,0,0,0,1,0,0,0
ديناصور,0,0,0,1,0,0,0,0,0,0
طعج,0,0,0,0,0,0,0,0,0,0
أبرشية,0,0,0,0,0,0,0,0,0,0
أبرشية,0,0,0,0,0,0,0,0,0,0
الديوراما,0,0,0,0,0,0,0,0,0,0
تراجع,0,0,0,0,0,0,0,0,0,0
شهادة دبلوم,0,0,0,0,0,0,0,0,0,0
الدبلوماسية,0,1,0,0,0,0,1,0,0,1
دبلوماسي,0,0,0,0,0,0,0,0,0,0
دبلوماسي,0,0,0,0,0,0,1,0,0,1
رهيب,0,0,1,1,0,1,0,1,1,0
توجه,0,0,0,0,0,0,0,0,0,0
اتجاه,0,0,0,0,0,0,0,0,0,0
مباشرة,0,0,0,0,0,0,0,0,0,0
مدير,0,0,0,0,0,0,1,0,0,1
الدليل,0,0,0,0,0,0,0,0,0,0
التراب,0,0,1,0,0,1,0,0,0,0
متسخ,0,0,1,0,0,1,0,0,0,0
عجز,0,0,0,0,0,1,0,1,0,0
تعطيل,0,0,0,1,0,1,0,1,0,0
معاق,0,0,0,1,0,1,0,1,0,0
عيب,0,0,0,0,0,0,0,0,0,0
ساخط,0,0,0,0,0,1,0,0,0,0
تعارض,1,0,0,0,0,1,0,0,0,0
بغيض,0,0,0,0,0,0,0,0,0,0
غير موافق,1,0,0,0,0,1,0,1,0,0
الخلاف,1,0,0,0,0,1,0,1,0,0
عدم السماح,0,0,0,0,0,0,0,0,0,0
غير مسموح,1,0,1,1,0,1,0,1,0,0
يختفي,0,0,0,1,0,0,0,0,0,0
اختفاء,0,0,0,0,0,0,0,0,0,0
تختفي,0,0,0,0,0,0,0,0,0,0
يخيب,1,0,1,0,0,1,0,1,0,0
خائب الامل,1,0,1,0,0,1,0,1,0,0
مخيب للامال,0,0,0,0,0,1,0,1,0,0
خيبة الامل,0,0,1,0,0,1,0,1,0,0
الرفض,0,0,0,0,0,1,0,1,0,0
رفض,1,0,1,1,0,1,0,1,0,0
مرفوض,1,0,0,0,0,1,0,1,0,0
رافضة,1,0,1,0,0,1,0,1,0,0
نزع سلاح,0,0,0,0,0,0,0,0,0,0
فوضى,0,0,0,0,0,0,0,0,0,0
كارثة,1,0,1,1,0,1,0,1,1,0
كارثي,1,0,0,1,0,1,0,1,0,0
حل \ سرح,0,0,0,0,0,0,0,0,0,0
الكفر,0,0,0,0,0,0,0,0,0,0
كفر,0,0,0,0,0,1,0,0,0,0
صرف,0,0,0,0,0,0,0,0,0,0
الصرف,0,0,0,0,0,0,0,0,0,0
قرص,0,0,0,0,0,0,0,0,0,0
مهملة,0,0,0,0,0,0,0,0,0,0
المرتجع,0,0,0,0,0,1,0,0,0,0
تميز - تدرك,0,0,0,0,0,0,0,0,0,0
يمكن تمييزه,0,0,0,0,0,0,0,0,0,0
فطنة,0,0,0,0,0,0,0,0,0,0
تميز,0,0,0,0,0,0,0,0,0,0
إبراء الذمة,0,0,0,0,0,1,0,0,0,0
المريد,0,0,0,0,0,0,0,0,0,1
انضباط,0,0,0,1,0,1,0,0,0,0
تنصل,1,0,1,0,0,1,0,0,0,1
تنصل,0,0,0,0,0,0,0,0,0,0
الكشف عن,0,0,0,0,0,0,0,0,0,0
كشف,0,0,0,0,0,0,0,0,0,1
إفشاء,0,0,0,0,0,0,0,0,0,0
تلون,0,0,1,0,0,1,0,0,0,0
مشوه,0,0,1,0,0,1,0,1,0,0
عدم ارتياح,0,0,0,0,0,1,0,1,0,0
قطع الاتصال,0,0,0,0,0,1,0,1,0,0
انقطع الاتصال,0,0,0,0,0,1,0,1,0,0
قطع الاتصال,0,0,0,0,0,1,0,0,0,0
استياء,1,0,1,1,0,1,0,1,0,0
التوقف,0,0,0,0,0,0,0,0,0,0
توقف,0,0,0,0,0,1,0,0,0,0
انقطاع,0,0,1,1,0,1,0,1,0,0
متقطع,0,0,0,0,0,0,0,0,0,0
الخلاف,1,0,1,0,0,1,0,0,0,0
تخفيض,0,0,0,0,0,0,0,0,0,0
مخفضة,0,0,0,0,0,0,0,0,0,0
تثبط,0,0,0,1,0,1,0,1,0,0
محبط,0,0,0,0,0,0,0,0,0,0
تثبيط,0,0,0,0,0,1,0,0,0,0
الحوار,0,0,0,0,0,0,0,0,0,0
يكتشف,0,0,0,0,0,0,0,0,0,0
اكتشاف,0,0,0,0,0,0,1,0,0,0
تشويه سمعة,0,0,0,0,0,1,0,0,0,0
متحفظ,0,1,0,0,0,0,1,0,0,0
تناقض,0,0,0,0,0,0,0,0,0,0
منفصله,0,0,0,0,0,0,0,0,0,0
حرية التصرف,0,1,0,0,0,0,1,0,0,1
متوفر,0,0,0,0,0,0,1,0,0,0
تميز,1,0,0,0,0,1,0,1,0,0
تمييزي,0,0,1,0,0,1,0,0,0,0
تمييز,1,0,1,1,0,1,0,1,0,0
القرص,0,0,0,0,0,0,0,0,0,0
تناقش,0,0,0,0,0,0,0,0,0,0
نقاش,0,0,0,0,0,0,1,0,0,0
ازدراء,1,0,1,0,0,1,0,0,0,0
مرض,1,0,1,1,0,1,0,1,0,0
مريض,0,0,1,1,0,1,0,1,0,0
بلا جسد,0,0,0,1,0,1,0,1,0,0
فك الارتباط,0,0,0,0,0,0,0,0,0,0
فك الارتباط,0,0,0,0,0,1,0,0,0,0
مشوه,1,0,1,1,0,1,0,1,0,0
عار,1,0,1,0,0,1,0,1,0,0
عار,1,0,1,0,0,1,0,1,0,0
مخز,1,0,1,0,0,1,0,0,0,0
ساخط,1,0,1,0,0,1,0,1,0,0
تمويه,0,0,0,0,0,0,0,0,0,0
متنكرا,0,0,0,0,0,0,0,0,0,0
الاشمئزاز,1,0,1,1,0,1,0,1,0,0
مقزز,1,0,1,1,0,1,0,0,0,0
طبق,0,0,0,0,0,0,0,0,0,0
بخيبة أمل,0,0,0,0,0,1,0,1,0,0
مثبط للهمم,0,0,0,0,0,1,0,1,0,0
غير شريفة,1,0,1,0,0,1,0,1,0,0
عدم الأمانة,0,0,1,0,0,1,0,0,0,0
العار,1,0,1,1,0,1,0,1,0,0
خيبة الأمل,1,0,1,0,0,1,0,1,0,0
تطهير,0,0,0,0,0,0,0,0,0,0
مطهر,0,0,0,0,0,0,0,0,0,0
التطهير,0,0,0,0,0,0,1,0,0,0
معلومات مضللة,1,0,0,1,0,1,0,0,0,0
مخادع,0,0,1,0,0,1,0,0,0,0
تتفكك,0,0,1,1,0,1,0,0,0,0
تفكك,0,0,0,0,0,1,0,0,0,0
نزيه,0,0,0,0,0,1,0,0,0,0
منفصل,0,0,0,0,0,0,0,0,0,0
مفكك,0,0,0,0,0,0,0,0,0,0
طباقي,0,0,0,0,0,0,0,0,0,0
القرص,0,0,0,0,0,0,0,0,0,0
قرص مرن,0,0,0,0,0,0,0,0,0,0
لم يعجبنى,1,0,1,0,0,1,0,0,0,0
لم يعجبني,1,0,0,0,0,1,0,1,0,0
مخلوع,1,0,1,1,0,1,0,1,0,0
الخلع,0,0,0,0,0,0,0,0,0,0
طرد,0,0,0,0,0,0,0,0,0,0
كئيب,0,0,1,1,0,1,0,1,0,0
الفزع,1,1,0,1,0,1,0,1,1,0
التقطيع,0,0,1,1,0,1,0,1,0,0
رفض,0,0,0,0,0,0,0,0,0,0
الفصل,1,0,1,1,0,1,0,1,1,0
ترجل,0,0,0,0,0,0,0,0,0,0
العصيان,1,0,1,0,0,1,0,0,0,0
عاصي,1,0,0,0,0,1,0,0,0,0
عصى,1,0,1,0,0,1,0,0,0,0
اضطراب,0,0,0,1,0,1,0,0,0,0
غير منظم,0,0,0,0,0,1,0,0,0,0
غير منظم,0,0,0,0,0,1,0,0,0,0
الاستخفاف,1,0,1,0,0,1,0,1,0,0
الاستخفاف,1,0,1,0,0,1,0,1,0,0
متباينة,0,0,0,0,0,0,0,0,0,0
التفاوت,1,0,1,0,0,1,0,1,0,0
نزيه,0,0,0,0,0,1,0,1,0,0
إرسال,0,0,0,0,0,0,0,0,0,0
تبديد,0,0,0,0,0,1,0,1,0,0
توزيع,0,0,0,0,0,0,0,0,0,0
الاستغناء,0,0,0,0,0,0,0,0,0,0
شتت,0,0,0,0,0,0,0,0,0,0
مشتت,0,0,0,0,0,0,0,0,0,0
تشتت,0,0,0,0,0,1,0,0,0,0
تهجير,0,0,0,0,0,1,0,0,0,0
نازحين,1,0,0,1,0,0,0,1,0,0
الإزاحة,0,0,0,0,0,0,0,0,0,0
عرض,0,0,0,0,0,0,0,0,0,0
مستاء,1,0,1,1,0,1,0,1,0,0
استياء,0,0,1,0,0,1,0,0,0,0
ازالة,0,0,0,0,0,1,0,0,0,0
تخلص,0,0,1,0,0,0,0,0,0,0
استبعاده,0,1,0,0,0,0,1,0,0,1
تغير,0,0,0,0,0,0,0,0,0,0
جرداء,1,0,0,1,0,1,0,1,0,0
دحض,0,0,0,0,0,0,0,0,0,0
خلاف,1,0,0,0,0,1,0,0,0,0
تنحية,0,0,0,0,0,1,0,0,0,0
غير مؤهل,1,0,1,0,0,1,0,1,0,0
عدم أهلية,0,0,0,0,0,1,0,1,0,0
تجاهل,0,0,0,0,0,1,0,0,0,0
متجاهل,0,0,1,0,0,1,0,0,0,0
سيئ السمعة,1,0,1,1,0,1,0,0,0,0
سمعة,0,0,0,0,0,0,0,0,0,0
عدم احترام,1,0,0,0,0,1,0,0,0,0
عدم الاحترام,1,0,1,1,0,1,0,1,0,0
خلل,1,0,0,1,0,1,0,0,1,0
عدم الرضا,0,0,0,0,0,1,0,0,0,0
غير راض,0,0,0,0,0,0,0,0,0,0
تشريح,0,0,0,0,0,0,0,0,0,0
تشريح,0,0,1,0,0,0,0,0,0,0
ينشر,0,0,0,0,0,0,1,0,0,0
النشر,0,0,0,0,0,0,0,0,0,0
الخلاف,1,0,0,0,0,1,0,0,0,0
معارضة,0,0,0,0,0,0,0,0,0,0
معارضة,0,0,0,0,0,1,0,0,0,0
أطروحة,0,0,0,0,0,0,0,0,0,0
ضرر,1,0,1,0,0,1,0,1,0,0
المنشق,1,0,0,1,0,1,0,0,0,0
غير متشابه,0,0,0,0,0,0,0,0,0,0
تبدد,0,0,0,0,0,0,0,0,0,0
تتبدد,0,0,0,0,0,0,0,0,0,0
التفكك,0,0,0,0,0,0,0,0,0,0
تحلل,1,0,0,1,0,1,0,1,1,0
تذوب,0,0,0,0,0,0,0,0,0,0
التنافر,1,0,0,0,0,1,0,0,0,0
ثني,0,0,0,0,0,0,0,0,0,0
القاصي,0,0,0,0,0,0,0,0,0,0
مسافه: بعد,0,0,0,0,0,0,0,0,0,0
بعيد,0,0,0,0,0,0,0,0,0,0
كراهيه,0,0,1,0,0,1,0,0,0,0
مقيت,0,0,1,0,0,1,0,0,0,0
نواتج التقطير,0,0,0,0,0,0,0,0,0,0
التقطير,0,0,0,0,0,0,1,0,0,0
امتياز,0,0,0,0,0,0,1,0,0,0
متميز,0,0,0,0,0,0,0,0,0,0
تميز,0,0,0,0,0,0,0,0,0,0
مميز,0,0,0,0,0,0,0,0,0,0
مميز,0,0,0,0,0,0,0,0,0,0
مميز,0,0,0,0,0,0,0,0,0,0
المحرفة,0,0,1,0,0,1,0,0,0,0
تشوه,0,0,0,0,0,1,0,0,0,0
يصرف,0,0,0,0,0,1,0,0,0,0
مشتت الذهن,1,0,0,0,0,1,0,0,0,0
تشتيت الانتباه,1,1,0,0,0,1,0,0,0,0
إلهاء,0,0,0,0,0,1,0,0,0,0
مضطرب,0,0,0,0,0,1,0,1,0,0
محنة,1,0,1,1,0,1,0,1,1,0
محزن,0,0,0,1,0,1,0,0,0,0
مؤلم,1,0,0,1,0,1,0,0,0,0
نشر,0,0,0,0,0,0,0,0,0,0
توزيع,0,0,0,0,0,0,0,0,0,0
منطقة,0,0,0,0,0,0,0,0,0,0
عدم الثقة,1,0,1,1,0,1,0,0,0,0
إزعاج,1,0,0,1,0,1,0,1,1,0
مختل,1,0,0,0,0,1,0,1,0,0
إهمال,0,0,0,0,0,1,0,0,0,0
مهجور,1,0,0,0,0,1,0,0,0,0
يتخلص من,0,0,0,0,0,0,0,0,0,0
نفس الشيء,0,0,0,0,0,0,0,0,0,0
ديتي,0,0,0,0,1,0,1,0,0,0
نهاري,0,0,0,0,0,0,0,0,0,0
ديوان,0,0,0,0,0,0,0,0,0,1
يغوص,0,0,0,0,0,0,0,0,0,0
غواص,0,0,0,0,0,0,0,0,0,0
تشعب,0,0,0,0,0,0,0,0,0,0
تشعب,0,0,0,0,0,0,0,0,0,0
متشعب,0,0,0,0,0,1,0,0,1,0
متشعب,0,0,0,0,0,0,0,0,0,0
الغواصين,0,0,0,0,0,0,0,0,0,0
متنوع,0,0,0,0,0,1,1,0,0,0
متنوع,0,0,0,0,0,0,1,0,0,0
تنويع,0,0,0,0,0,0,0,0,0,0
تحويل,0,0,0,0,0,0,1,0,1,0
تنوع,0,0,0,0,0,0,0,0,0,0
تحويل,0,0,0,0,0,0,0,0,0,0
التحويل,0,0,0,0,0,0,0,0,0,0
تجريد,0,0,0,0,0,0,0,0,0,0
جرد,0,0,0,0,0,1,0,0,0,0
تصفية,0,0,0,0,0,1,0,0,0,0
يقسم,0,0,0,0,0,0,0,0,0,0
منقسم,0,0,0,0,0,0,0,0,0,0
توزيعات ارباح,0,0,0,0,0,0,0,0,0,0
عرافة,0,1,0,0,0,0,0,0,0,0
إلهي,0,0,0,0,0,0,0,0,0,0
ألوهية,0,0,0,0,0,0,1,0,0,0
قابل للقسمة,0,0,0,0,0,0,0,0,0,0
قطاع,0,0,0,0,0,0,0,0,0,0
المقسوم عليه,0,0,0,0,0,0,0,0,0,0
الطلاق,1,0,1,1,0,1,0,1,1,1
إفشاء,0,0,0,0,0,0,0,0,0,0
دوخة,0,0,0,0,0,1,0,0,0,0
دائِخ,0,0,0,0,0,1,0,0,0,0
منصاع,0,0,0,0,0,0,0,0,0,0
الرصيف,0,0,0,0,0,0,0,0,0,0
رست,0,0,0,0,0,1,0,0,0,0
جدول,0,0,0,0,0,0,0,0,0,0
طبيب,0,0,0,0,0,0,1,0,0,1
مذهبي,0,0,0,0,0,0,0,0,0,0
عقيدة,0,0,0,0,0,0,0,0,0,1
وثيقة,0,0,0,0,0,0,0,0,0,0
وثائقي,0,0,0,0,0,0,0,0,0,0
يتملص,0,0,0,0,0,0,0,0,0,0
المراوغة,0,0,0,0,0,0,0,0,0,0
ظبية,0,0,0,0,0,0,0,0,0,0
الفاعل,0,0,0,0,0,0,1,0,0,0
كلب,0,0,0,0,0,0,0,0,0,0
عنيد,0,0,0,0,0,0,1,0,0,0
العقيدة,0,0,0,0,0,0,0,0,0,1
متزمت,0,0,0,0,0,0,0,0,0,0
أفعال,0,0,0,0,0,0,0,0,0,0
افعلها,0,0,0,0,0,1,0,0,0,0
ركود,0,0,0,0,0,1,0,1,0,0
إعانة,0,0,0,0,0,1,0,1,0,0
لعبة,0,0,0,0,1,0,0,0,0,0
دولار,0,0,0,0,0,0,0,0,0,0
دولور,0,0,0,0,0,1,0,1,0,0
دولفين,0,0,0,0,1,0,1,0,1,1
نطاق,0,0,0,0,0,0,0,0,0,0
قبة,0,0,0,0,0,0,0,0,0,0
المنزلي,0,0,0,0,0,0,0,0,0,0
مستأنسة,0,0,0,0,0,0,0,0,0,0
تدجين,0,0,0,0,0,0,0,0,0,0
موطن,0,0,0,0,0,0,0,0,0,0
موطن,0,0,0,0,0,0,0,0,0,0
هيمنة,0,0,0,0,0,0,0,0,0,0
مهيمن,0,0,0,1,0,1,0,0,0,0
تسيطر,1,0,0,1,0,1,1,0,0,0
تهيمن,0,0,0,0,0,0,0,0,0,0
هيمنة,1,0,0,1,0,1,0,1,0,0
السيادة,0,0,0,1,0,0,0,0,0,1
الدومينو,0,0,0,0,0,0,0,0,0,0
اِتَّشَح,0,0,0,0,0,0,1,0,0,1
هبة,0,0,0,0,0,0,1,0,0,0
حمار,0,0,1,0,0,1,0,0,0,0
جهات مانحة,0,0,0,0,0,0,0,0,0,0
خربش,0,0,0,0,0,1,0,0,0,0
الموت,0,0,0,1,0,1,0,0,0,0
محكوم,0,0,0,1,0,1,0,1,0,0
يوم القيامة,1,1,1,1,0,1,0,1,0,0
باب,0,0,0,0,0,0,0,0,0,0
جرس الباب,0,0,0,0,0,0,0,0,0,0
مدخل,0,0,0,0,0,0,0,0,0,0
في سبات عميق,0,0,0,0,0,0,0,0,0,0
مسكن,0,0,0,0,0,0,0,0,0,0
ظهري,0,0,0,0,0,0,0,0,0,0
جرعة,0,0,0,0,0,0,0,0,0,0
نقطة,0,0,0,0,0,0,0,0,0,0
مزدوج,0,0,0,0,0,0,0,0,0,0
تضاعف,0,0,0,0,0,0,0,0,0,0
صدرة ضيقة,0,0,0,0,0,0,0,0,0,0
مضاعفة,0,0,0,0,0,0,0,0,0,0
شك,0,0,0,1,0,1,0,1,0,1
مشكوك فيه,0,0,0,0,0,1,0,0,0,0
شك,0,0,0,0,0,1,0,0,0,0
بلا شك,0,0,0,0,0,0,1,0,0,1
نضح,0,0,0,0,0,1,0,0,0,0
عجينة,0,0,0,0,0,0,0,0,0,0
الدونات,0,0,0,0,0,0,0,0,0,0
عنيد,0,0,0,0,0,1,0,0,0,0
حمامة,0,1,0,0,1,0,1,0,0,1
مسبل,0,0,0,0,0,0,0,0,0,0
سقوط,0,0,0,1,0,1,0,1,0,0
انحدار,0,0,0,0,0,0,0,0,0,0
هطول الامطار,0,0,0,0,0,0,0,0,0,0
بصراحة,0,0,0,0,0,0,0,0,0,1
ناعم,0,0,0,0,0,0,1,0,0,0
مهر,0,0,0,0,0,0,0,0,0,0
نعس,0,0,0,0,0,0,0,0,0,0
دزينة,0,0,0,0,0,0,0,0,0,0
مومس,0,0,0,0,0,1,0,1,0,0
مسودة,0,1,0,0,0,0,0,0,0,0
يجر,0,0,0,0,0,0,0,0,0,0
تنين,0,0,0,1,0,0,0,0,0,0
بالُوعَة,0,0,0,0,0,0,0,0,0,0
تصريف المياه,0,0,0,0,0,1,0,0,0,0
ينضب,0,0,0,0,0,0,0,0,0,0
دريك,0,0,0,0,0,0,0,0,0,0
دراما,0,0,0,0,0,0,0,0,0,0
دراماتيكي,0,0,0,0,0,0,0,0,0,0
ثنى,0,0,0,0,0,0,0,0,0,0
ستائر,0,0,0,0,0,0,0,0,0,0
عنيف,0,0,0,0,0,0,0,0,0,0
غاطس السفينة,0,0,0,0,0,0,0,0,0,0
سحب,0,0,0,0,0,0,0,0,0,0
عائق,0,0,0,0,0,1,0,0,0,0
الدرج,0,0,0,0,0,0,0,0,0,0
أدراج,0,0,0,0,0,0,0,0,0,0
رسم,0,0,0,0,0,0,0,0,0,0
الرهبة,0,1,0,1,0,1,0,0,0,0
مروع,1,1,1,1,0,1,0,1,0,0
بشكل مخيف,0,0,1,1,0,1,0,1,1,0
حلم,0,0,0,0,0,0,0,0,0,0
حالم,0,0,0,0,0,0,0,0,0,0
يحلم,0,0,0,0,0,0,0,0,0,0
حالمة,0,0,0,0,0,0,0,0,0,0
كئيب,0,0,0,0,0,1,0,1,0,0
نعرات,0,0,0,0,0,0,0,0,0,0
منقوع,0,0,0,0,0,0,0,0,0,0
مضمد,0,0,0,0,0,0,0,0,0,0
التقطر,0,0,0,0,0,0,0,0,0,0
جافة,0,0,0,0,0,0,0,0,0,0
أكثر جفافا,0,0,0,0,0,0,0,0,0,0
المغزى,0,0,0,0,0,0,0,0,0,0
انجرفت,0,0,0,0,0,0,0,0,0,0
تدريبات,0,0,0,0,0,0,0,0,0,0
يشرب,0,0,0,0,0,0,0,0,0,0
الشرب,0,0,0,0,0,1,0,0,0,0
تقطر,0,0,0,0,0,0,0,0,0,0
يقطر,0,0,0,0,0,0,0,0,0,0
الهراء,0,0,1,0,0,1,0,0,0,0
سائق,0,0,0,0,0,0,0,0,0,0
طريق خاص,0,0,0,0,0,0,0,0,0,0
رذاذ,0,0,0,0,0,0,0,0,0,0
مهرج,0,0,0,0,0,0,0,0,0,0
طائرة بدون طيار,0,0,0,0,0,1,0,0,0,0
سال لعابه,0,0,1,0,0,0,0,0,0,0
تدلى,0,0,0,0,0,1,0,0,0,0
يسقط,0,0,0,0,0,0,0,0,0,0
قطيرة,0,0,0,0,0,0,0,0,0,0
جفاف,0,0,0,0,0,1,0,0,0,0
قاد,0,0,0,0,0,0,0,0,0,0
يغرق,0,0,0,1,0,1,0,1,0,0
النعاس,0,0,0,0,0,1,0,0,0,0
نعسان,0,0,0,0,0,0,0,0,0,0
الكدح,0,0,0,0,0,1,0,0,0,0
دواء,0,0,0,0,0,0,0,0,0,0
مخدر,0,0,0,0,0,0,0,1,0,0
صيدلية,0,0,0,0,0,0,0,0,0,0
الكاهن,0,0,0,0,0,0,0,0,0,0
طبل,0,0,0,0,0,0,0,0,0,0
الطبال,0,0,0,0,0,0,0,0,0,0
قرع الطبول,0,0,0,0,0,0,0,0,0,0
سكران,0,0,1,0,0,1,0,0,0,0
السكر,0,0,0,0,0,1,0,0,0,0
جاف,0,0,0,0,0,0,0,0,0,0
جفاف,0,0,0,0,0,0,0,0,0,0
مزدوج,0,0,0,0,0,0,0,0,0,0
ثنائية,0,0,0,0,0,0,0,0,0,0
ازدواجية,0,0,0,0,0,0,0,0,0,0
يصفه,0,0,0,0,0,0,0,0,0,0
متردد,0,0,0,1,0,1,0,0,0,1
البط,0,0,0,0,0,0,0,0,0,0
قناة,0,0,0,0,0,0,0,0,0,0
مطيل,0,0,0,0,0,0,0,0,0,0
الفاشلة,0,0,0,0,0,0,0,0,0,0
بسبب,0,0,0,0,0,0,0,0,0,0
مبارزة,1,1,0,1,0,0,0,0,0,0
المستحقات,0,0,0,0,0,0,0,0,0,0
دويتو,0,0,0,0,0,0,1,0,0,0
مخبأ,0,0,0,0,0,0,0,0,0,0
دوق,0,0,0,0,0,0,1,0,0,0
ممل,0,0,0,0,0,1,0,1,0,0
غبي,0,0,0,0,0,1,0,0,0,0
غبي,0,0,0,0,0,1,0,0,0,0
أحمق,0,0,0,0,0,0,0,0,0,0
مقالب,1,0,0,0,0,1,0,1,0,0
كميت,0,0,0,0,0,1,0,0,0,0
الكثبان الرملية,0,0,0,0,0,0,0,0,0,0
روث,0,0,1,0,0,0,0,0,0,0
زنزانة,0,0,0,1,0,1,0,0,0,0
الثنائي,0,0,0,0,0,0,0,0,0,0
مغفل,1,0,0,0,0,1,0,0,0,0
مزدوج,0,0,0,0,0,0,0,0,0,0
