Polish Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
korzystny,0,0,0,0,1,0,1,0,0,1
przyśpieszyć coś,0,0,0,0,0,0,0,0,0,0
wyprawa,0,1,0,0,0,0,1,0,0,0
pospieszny,0,0,0,0,0,0,0,0,0,0
usunąć,1,0,1,1,0,1,0,1,0,0
wydatek,0,0,0,0,0,1,0,0,0,0
koszt,0,0,0,0,0,0,0,0,0,0
wydatki,0,0,0,0,0,1,0,0,0,0
kosztowny,0,0,0,0,0,0,0,0,0,0
doświadczenie,0,0,0,0,0,0,0,0,0,0
doświadczony,0,0,0,0,0,0,1,0,0,1
doświadczenie,0,0,0,0,0,0,0,0,0,0
eksperyment,0,1,0,0,0,0,0,0,1,0
eksperymentalny,0,0,0,0,0,0,0,0,0,0
eksperymentator,0,0,0,0,0,0,0,0,0,0
ekspert,0,0,0,0,0,0,1,0,0,1
ekspertyza,0,0,0,0,0,0,1,0,0,1
wygaśnięcie,0,0,0,0,0,0,0,0,0,0
wygasać,0,0,0,0,0,1,0,1,0,0
wygasły,0,0,0,0,0,1,0,0,0,0
wygaśnięcie,0,0,0,0,0,0,0,0,0,0
wyjaśnić,0,0,0,0,0,0,1,0,0,1
wyjaśnienie,0,0,0,0,0,0,0,0,0,0
wyjaśniający,0,0,0,0,0,0,0,0,0,0
dopełniający,1,0,0,0,0,1,0,0,0,0
rozwinięcie,0,0,0,0,0,0,0,0,0,0
eksplodować,1,0,0,1,0,1,0,1,1,0
wykorzystać,0,0,0,0,0,0,0,0,0,0
badać,0,1,0,0,0,0,0,0,0,0
poszukiwacz,0,0,0,0,0,0,0,0,0,0
eksplozja,0,0,0,1,0,1,0,0,1,0
materiał wybuchowy,1,1,0,1,0,1,0,0,1,0
wykładnik potęgowy,0,0,0,0,0,0,0,0,0,0
wykładniczy,0,0,0,0,0,0,0,0,0,0
eksport,0,0,0,0,0,0,0,0,0,0
wywóz,0,0,0,0,0,0,0,0,0,0
ujawnić,0,1,0,1,0,0,0,0,0,0
narażony,0,0,0,0,0,1,0,0,0,0
ekspozycja,0,0,0,0,0,0,0,0,0,0
wyjaśniający,0,0,0,0,0,0,0,0,0,0
narażenie,0,0,0,0,0,0,0,0,0,0
tłumaczyć,0,0,0,0,0,0,0,0,0,0
wyrazić,0,0,0,0,0,0,0,0,0,0
wyrażenie,0,0,0,0,0,0,0,0,0,0
ekspresyjny,0,0,0,0,0,0,0,0,0,0
wywłaszczenie,0,0,0,0,0,1,0,0,0,0
wydalenie,1,0,1,1,0,1,0,1,0,0
znakomity,0,0,0,0,1,0,1,0,0,0
znakomicie,0,0,0,0,0,0,1,0,0,0
pozostały,0,0,0,0,0,0,0,0,0,0
rozszerzyć,0,0,0,0,0,0,1,0,0,0
możliwość przedłużenia,0,0,0,0,0,0,0,0,0,0
rozszerzony,0,0,0,0,0,0,0,0,0,0
rozbudowa,0,0,0,0,0,0,0,0,0,0
rozległy,0,0,0,0,0,0,1,0,0,0
zakres,0,0,0,0,0,0,0,0,0,0
zewnętrzny,0,0,0,0,0,0,0,0,0,0
wyniszczać,0,0,0,1,0,1,0,1,0,0
eksterminacja,1,0,0,1,0,1,0,0,0,0
zewnętrzny,0,0,0,0,0,0,0,0,0,0
zewnętrznie,0,0,0,0,0,0,0,0,0,0
wyginąć,0,0,0,0,0,1,0,1,0,0
gasić,1,0,0,0,0,1,0,0,0,0
dodatkowy,0,0,0,0,0,0,1,0,0,0
wyciąg,0,0,0,0,0,0,0,0,0,0
ekstrahujący,0,0,0,0,0,0,0,0,0,0
ekstrakcja,0,0,0,0,0,0,0,0,0,0
ekstraktor,0,0,0,0,0,0,0,0,0,0
ekstradycja,0,0,0,0,0,0,0,0,0,0
pozasądowe,0,0,0,1,0,1,0,0,0,0
zaoczny,0,0,0,0,0,0,0,0,0,0
obcy,0,0,0,0,0,0,0,0,0,0
nadzwyczajny,0,0,0,0,0,0,1,0,0,0
ekstrawagancja,0,0,0,0,0,0,0,0,0,0
skrajny,0,0,0,0,0,0,0,0,0,0
niezwykle,0,0,0,0,0,0,0,0,0,0
koniec,0,0,0,0,0,1,0,0,0,0
wydobyć,0,1,0,0,0,0,1,0,0,0
zewnętrzny,0,0,0,0,0,0,0,0,0,0
wyrzucenie,0,0,0,0,0,0,0,0,0,0
wylewność,0,0,0,0,1,0,1,0,0,0
wydzielać,0,0,0,0,0,0,0,0,0,0
oko,0,0,0,0,0,0,0,0,0,0
monokl,0,0,0,0,0,0,0,0,0,0
oczko,0,0,0,0,0,0,0,0,0,0
okular,0,0,0,0,0,0,0,0,0,0
wzrok,0,0,0,0,0,0,0,0,0,0
naoczny świadek,0,0,0,0,0,0,0,0,0,1
bajka,0,0,0,0,0,0,0,0,0,0
tkanina,0,0,0,0,0,0,0,0,0,0
wytwarzać,0,0,0,0,0,1,0,0,0,0
sfabrykowany,0,0,0,0,0,0,0,0,0,0
produkcja,0,0,0,0,0,1,0,0,0,1
fasada,0,0,0,0,0,0,0,0,0,0
Twarz,0,0,0,0,0,0,0,0,0,0
aspekt,0,0,0,0,0,0,0,0,0,0
łatwy,0,0,0,0,0,0,0,0,0,0
ułatwiać,0,0,0,0,0,0,1,0,0,0
obiekt,0,0,0,0,0,0,0,0,0,0
okładzina,0,0,0,0,0,0,0,0,0,0
podobizna,0,0,0,0,0,0,0,0,0,0
fakt,0,0,0,0,0,0,0,0,0,1
odłam,0,0,0,0,0,0,0,0,0,0
czynnik,0,0,0,0,0,0,0,0,0,0
fabryka,0,0,0,0,0,0,0,0,0,0
fakty,0,0,0,0,0,0,1,0,0,1
wydziały,0,0,0,0,0,0,0,0,0,0
Wydział,0,0,0,0,0,0,1,0,0,1
chwilowa moda,0,0,0,0,0,0,0,0,0,0
znikać,0,0,0,0,0,1,0,0,0,0
wyblakły,0,0,0,0,0,0,0,0,0,0
kał,0,0,1,0,0,1,0,0,0,0
w braku,1,1,0,1,0,1,0,1,0,0
awaria,0,0,1,1,0,1,0,1,0,0
słaby,0,1,0,0,1,0,1,0,0,1
półomdlały,0,0,0,1,0,1,0,1,1,0
sprawiedliwy,0,0,0,0,0,0,1,0,0,0
raczej,0,0,0,0,0,0,1,0,0,1
farwater,0,0,0,0,0,0,0,0,0,0
wróżka,0,0,0,0,0,0,0,0,0,0
wiara,0,1,0,0,1,0,1,0,0,1
wierny,0,0,0,0,0,0,1,0,0,1
niewierny,0,0,0,0,0,1,0,1,0,0
podróbka,0,0,0,0,0,1,0,0,0,0
spadek,0,0,0,0,0,1,0,1,0,0
błędny,1,0,0,0,0,1,0,0,0,0
błąd,0,0,0,0,0,1,0,0,0,0
omylny,0,0,0,0,0,1,0,0,0,0
spadający,0,0,0,0,0,1,0,1,0,0
ugór,0,0,0,0,0,1,0,0,0,0
fałsz,1,0,0,0,0,1,0,0,0,1
fałszywie,0,0,0,0,0,1,0,0,0,0
fałszowanie,1,0,0,0,0,1,0,0,0,0
sfałszowany,0,0,0,0,0,0,0,0,0,0
fałszować,0,0,1,0,0,1,0,0,0,0
fałsz,0,0,1,0,0,1,0,0,0,0
wahać się,0,0,0,1,0,1,0,0,0,0
sława,0,0,0,0,0,0,1,0,0,0
słynny,0,0,0,0,0,0,0,0,0,0
"znajomy, rodzinny",0,0,0,0,0,0,1,0,0,1
znajomość,0,1,0,0,1,0,1,0,0,1
oswajać,0,0,0,0,0,0,0,0,0,0
głód,0,0,0,0,0,1,0,1,0,0
słynny,0,0,0,0,0,0,1,0,0,0
znakomicie,0,0,0,0,0,0,1,0,0,0
miłośnik,0,0,0,0,0,0,0,0,0,0
fanatyk,0,0,0,0,0,1,0,0,0,0
fanatyzm,0,0,0,1,0,0,0,0,0,0
fantazyjny,0,0,0,0,0,0,0,0,0,0
wymyślny,0,1,0,0,1,0,1,0,0,0
fandango,0,0,0,0,0,0,0,0,0,0
fanfara,0,1,0,0,1,0,1,0,1,0
kieł,0,0,0,1,0,0,0,0,0,0
kły,0,0,0,1,0,0,0,0,0,0
wachlować,0,0,0,0,0,0,0,0,0,0
fantazja,0,0,0,0,0,0,0,0,0,0
Fantazja,0,0,0,0,0,0,0,0,0,0
farsa,0,0,0,0,0,1,0,0,0,0
farsowy,0,0,1,0,0,1,0,0,0,0
opłata,0,0,0,0,0,0,0,0,0,0
pożegnanie,0,0,0,0,0,0,0,0,0,0
gospodarstwo rolne,0,1,0,0,0,0,0,0,0,0
rolnik,0,0,0,0,0,0,0,0,0,0
dom na farmie,0,0,0,0,0,0,0,0,0,0
rolnictwo,0,0,0,0,0,0,0,0,0,0
faraon,0,0,0,0,0,0,0,0,0,0
dalej,0,0,0,0,0,0,0,0,0,0
powięź,0,0,0,0,0,0,0,0,0,0
fascynujący,0,0,0,0,0,0,1,0,0,0
fascynacja,0,0,0,0,0,0,1,0,0,0
moda,0,0,0,0,0,0,0,0,0,0
modny,0,0,0,0,0,0,1,0,0,0
zapiąć,0,0,0,0,0,0,0,0,0,0
łącznik,0,0,0,0,0,0,0,0,0,0
zapięcie,0,0,0,0,0,0,0,0,0,0
post,0,0,0,0,0,1,0,1,0,0
tłuszcz,0,0,1,0,0,1,0,1,0,0
fatalny,1,0,0,1,0,1,0,1,0,0
śmiertelność,0,0,0,1,0,1,0,1,0,0
los,0,1,0,0,0,1,0,0,0,0
skazany,0,0,0,0,0,0,0,0,0,0
ojciec,0,0,0,0,0,0,0,0,0,1
pojąć,0,0,0,0,0,0,0,0,0,0
zmęczenie,0,0,0,0,0,1,0,0,0,0
zmęczony,0,0,0,0,0,1,0,1,0,0
tłuszczowy,0,0,1,0,0,1,0,1,0,0
wada,0,0,0,0,0,1,0,1,0,0
bezbłędny,0,0,0,0,0,0,1,0,0,1
uszkodzony,0,0,0,0,0,1,0,0,0,0
fauna,0,0,0,0,0,0,0,0,0,0
przychylność,0,0,0,0,0,0,0,0,0,0
korzystny,0,1,0,0,1,0,1,0,1,1
ulubiony,0,0,0,0,1,0,1,0,0,1
faworyzowanie,0,0,0,0,0,0,1,0,0,0
płowy,0,0,0,0,0,1,0,0,0,0
strach,1,0,0,1,0,1,0,0,0,0
straszliwy,0,0,0,1,0,1,0,1,0,0
ze strachem,0,0,0,1,0,1,0,1,1,0
bojąc się,0,0,0,1,0,1,0,0,0,0
nieustraszony,0,0,0,1,0,0,1,0,0,0
wykonalność,0,0,0,0,0,0,0,0,0,0
wykonalny,0,0,0,0,0,0,0,0,0,0
wyczyn,0,1,0,0,1,0,1,0,1,0
pióro,0,0,0,0,0,0,0,0,0,0
funkcja,0,0,0,0,0,0,1,0,0,0
cechy,0,0,0,0,0,0,0,0,0,0
gorączkowy,0,0,0,0,0,1,0,0,0,0
kał,0,0,1,0,0,1,0,0,0,0
kał,0,0,1,0,0,1,0,0,0,0
płodność,0,0,0,0,0,0,0,0,0,0
federalny,0,0,0,0,0,0,0,0,0,0
federacja,0,0,0,0,0,0,0,0,0,0
opłata,1,0,0,0,0,1,0,0,0,0
słaby,0,0,0,0,0,1,0,1,0,0
karmić,0,0,0,0,0,0,0,0,0,0
podajnik,0,0,0,0,0,0,0,0,0,0
czuć,0,0,0,0,0,0,0,0,0,0
uczucie,1,1,1,1,1,1,1,1,1,1
stopy,0,0,0,0,0,0,0,0,0,0
udawany,0,0,0,0,0,1,0,0,0,0
szczęście,0,0,0,0,1,0,1,0,0,0
koci,0,0,0,0,0,0,0,0,0,0
spadł,0,0,0,0,0,1,0,1,0,0
kolega,0,0,0,0,0,0,1,0,0,1
wspólnota,0,0,0,0,0,0,1,0,0,0
zbrodniarz,0,0,0,1,0,1,0,0,0,0
przestępstwo,0,0,0,0,0,1,0,0,0,0
filc,0,0,0,0,0,0,0,0,0,0
kobiecy,0,0,0,0,0,0,0,0,0,0
kobiecość,0,0,0,0,0,0,0,0,0,0
bagnisko,0,0,0,0,0,0,0,0,0,0
ogrodzenie,0,0,0,0,0,0,0,0,0,0
ogrodzony,1,0,0,0,0,0,0,0,0,0
zatroszczyć się,0,0,0,0,0,0,0,0,0,0
błotnik,0,0,0,0,0,0,0,0,0,1
koper włoski,0,0,0,0,0,0,0,0,0,0
ferment,0,1,0,0,0,1,0,0,0,0
fermentacja,0,1,0,0,0,0,0,0,0,0
paproć,0,0,0,0,0,0,0,0,0,0
srogi,1,0,1,1,0,1,0,0,0,0
okrucieństwo,1,0,0,0,0,1,0,0,0,0
prom,0,0,0,0,0,0,0,0,0,0
płodny,0,0,0,0,0,0,1,0,0,0
użyźniać,0,0,0,0,0,0,0,0,0,0
żarliwy,0,0,0,0,0,0,0,0,0,0
zapał,1,0,0,0,1,0,1,0,0,0
festiwal,0,1,0,0,1,0,1,0,1,0
uroczysty,0,0,0,0,1,0,1,0,0,0
aportować,0,0,0,0,0,0,0,0,0,0
święto,0,1,0,0,1,0,1,0,1,0
fetysz,0,0,0,0,0,0,0,0,0,0
wojna,1,0,0,0,0,1,0,0,0,0
feudalny,0,0,0,0,0,1,0,0,0,0
feudalizm,1,0,0,0,0,1,0,1,0,0
gorączka,0,0,0,1,0,0,0,0,0,0
gorączkowy,0,0,0,0,0,1,0,0,0,0
narzeczona,0,0,0,0,0,0,0,0,0,0
fiasko,0,0,0,0,0,1,0,0,0,0
placet,0,0,0,0,0,0,0,0,0,0
bujda,1,0,0,0,0,1,0,0,0,0
błonnik,0,0,0,0,0,0,0,0,0,0
włóknisty,0,0,0,0,0,0,0,0,0,0
zmienny,0,0,0,0,0,1,0,0,0,0
fikcja,0,0,0,0,0,0,0,0,0,0
fikcyjny,0,0,0,0,0,1,0,0,0,0
skrzypce,0,0,0,0,0,0,0,0,0,0
skrzypek,0,0,0,0,0,0,0,0,0,0
wierność,0,0,0,0,1,0,1,0,0,1
powiernik,0,0,0,0,0,0,0,0,0,0
pole,0,0,0,0,0,0,0,0,0,0
diabeł,1,0,1,1,0,1,0,0,0,0
dziki,1,0,1,1,0,1,0,0,0,0
fiesta,0,1,0,0,1,0,1,0,1,1
walka,1,0,0,1,0,1,0,0,0,0
wojownik,0,0,0,0,0,0,0,0,0,0
walczący,1,0,0,0,0,1,0,0,0,0
wymysł,0,0,0,0,0,0,0,0,0,0
symboliczny,0,0,0,0,0,0,0,0,0,0
postać,0,0,0,0,0,0,0,0,0,0
statuetka,0,0,0,0,0,0,0,0,0,0
włókno,0,0,0,0,0,0,0,0,0,0
nitkowaty,0,0,0,0,0,0,0,0,0,0
plik,0,0,0,0,0,0,0,0,0,0
korsarz,0,0,0,0,0,1,0,0,0,0
filigran,0,0,0,0,0,0,0,0,0,0
piłowanie,0,0,0,0,0,0,0,0,0,0
opiłki,0,0,0,0,0,0,0,0,0,0
wypełnić,0,0,0,0,0,0,0,0,0,1
filet,0,0,0,0,0,0,0,0,0,0
Nadzienie,0,0,0,0,0,0,0,0,0,0
dzierlatka,0,0,0,0,0,0,0,0,0,0
film,0,0,0,0,0,0,0,0,0,0
błoniasty,0,0,0,0,0,0,0,0,0,0
filtr,0,0,0,0,0,0,0,0,0,0
brud,0,0,1,0,0,1,0,0,0,0
brudny,0,0,1,0,0,1,0,0,0,0
płetwa,0,0,0,0,0,0,0,0,0,0
finał,0,0,0,0,0,0,0,0,0,0
finał,0,0,0,0,0,0,0,0,0,0
ostateczność,0,0,0,0,0,0,0,0,0,0
wreszcie,0,1,1,0,1,0,1,0,1,1
finanse,0,0,0,0,0,0,0,0,0,0
budżetowy,0,0,0,0,0,0,0,0,0,0
finansista,0,0,0,0,0,0,0,0,0,0
zięba,0,0,0,0,0,0,0,0,0,0
odnaleźć,0,0,0,0,0,0,0,0,0,0
odkrycie,0,0,0,0,0,0,0,0,0,0
gałganek,0,0,0,0,0,0,1,0,0,0
impas,0,0,0,0,0,0,1,0,0,0
palec,0,0,0,0,0,0,0,0,0,0
odcisk palca,0,0,0,0,0,0,0,0,0,0
koniec,0,0,0,0,0,0,0,0,0,0
skończone,0,0,0,0,0,0,0,0,0,0
Mroczny typ,0,0,0,0,0,0,0,0,0,0
ogień,0,0,0,1,0,0,0,0,0,0
broń palna,1,0,0,1,0,1,0,0,0,0
kula ognia,0,0,0,0,0,0,1,0,0,0
robaczek świętojański,0,0,0,0,0,0,0,0,0,0
strażak,0,0,0,0,0,0,0,0,0,1
kominek,0,0,0,0,0,0,0,0,0,0
ogniotrwały,0,0,0,0,0,0,1,0,0,0
kominek,0,0,0,0,0,0,0,0,0,0
drewno kominkowe,0,0,0,0,0,0,0,0,0,0
sztuczne ognie,0,0,0,0,0,0,0,0,0,0
ostrzał,0,0,0,0,0,0,0,0,0,0
solidny,0,0,0,0,0,0,0,0,0,0
firmament,0,0,0,0,0,0,0,0,0,0
mocno,0,0,0,0,0,0,0,0,0,0
jędrność,0,0,0,0,0,0,1,0,0,1
pierworodny,0,1,0,0,1,0,1,0,0,1
fiskalny,0,0,0,0,0,0,0,0,0,0
ryba,0,0,0,0,0,0,0,0,0,0
rybak,0,0,0,0,0,0,0,0,0,0
rybołówstwo,0,0,0,0,0,0,0,0,0,0
Wędkarstwo,0,0,0,0,0,0,0,0,0,0
podejrzany,0,0,0,0,0,0,0,0,0,0
rozszczepialny,0,0,0,0,0,0,0,0,0,0
rozszczepienie,0,0,0,0,0,0,0,0,0,0
szczelina,0,0,0,0,0,0,0,0,0,0
pięść,0,0,0,0,0,0,0,0,0,0
przetoka,0,0,0,0,0,0,0,0,0,0
zdatność,0,0,0,0,0,0,0,0,0,0
pasuje,1,0,0,0,0,1,0,0,0,0
wyposażone,0,0,0,0,0,0,0,0,0,0
dopasowywanie,0,1,0,0,1,0,1,0,0,1
armatura,0,0,0,0,0,0,0,0,0,0
naprawić,0,0,0,0,0,0,0,0,0,0
fiksacja,0,0,0,0,0,0,0,0,0,0
naprawił,0,0,0,0,0,0,0,0,0,1
osprzęt,0,0,0,0,0,0,1,0,0,0
armatura,0,0,0,0,0,0,0,0,0,0
syczeć,0,0,0,0,0,0,0,0,0,0
wiotki,0,0,1,0,0,1,0,0,0,0
wiotki,0,0,0,0,0,1,0,1,0,0
flagi,0,0,0,0,0,1,0,0,0,0
rażący,1,0,1,0,0,1,0,0,0,0
okręt flagowy,0,0,0,0,0,0,0,0,0,1
płatek,0,0,0,0,0,1,0,0,0,0
łuskowaty,0,0,0,0,0,0,0,0,0,0
płomień,0,0,0,0,0,0,0,0,0,0
ognisty,0,0,0,0,0,0,0,0,0,0
kołnierz,0,0,0,0,0,0,0,0,0,1
skrzydło,0,0,0,0,0,0,0,0,0,0
flankowany,0,0,0,0,0,0,0,0,0,0
flankujące,0,0,0,0,0,0,0,0,0,0
flanela,0,0,0,0,0,0,0,0,0,0
klapka,0,0,0,0,0,1,0,0,0,0
trzepotanie,0,0,0,0,0,0,0,0,0,0
migotać,0,0,0,0,0,0,0,0,0,0
kloszowy,0,0,0,0,0,0,0,0,0,0
Lampa błyskowa,0,0,0,0,0,0,0,0,0,0
wspomnienie,0,0,0,0,0,0,0,0,0,0
błyskowy,0,0,0,0,0,0,0,0,0,0
latarka,0,0,0,0,0,0,0,0,0,0
jaskrawy,0,0,0,0,0,0,0,0,0,0
kolba,0,0,0,0,0,0,0,0,0,0
mieszkanie,0,0,0,0,0,0,0,0,0,0
płaskość,0,0,0,0,0,0,0,0,0,0
spłaszczyć,0,0,0,0,0,0,0,0,0,0
pochlebny,0,0,0,0,1,0,1,0,0,0
pochlebstwo,0,0,0,0,0,0,0,0,0,0
bębnica,0,0,1,0,0,1,0,0,0,0
afiszować,0,0,0,0,0,1,0,0,0,0
smak,0,0,0,0,0,0,0,0,0,0
wada,0,0,0,0,0,1,0,1,0,0
pchła,0,0,1,0,0,1,0,0,0,0
uciekł,0,0,0,1,0,0,0,0,0,0
uciec,0,0,0,1,0,1,0,0,0,0
runo,1,0,1,0,0,1,0,1,0,0
flota,0,0,0,0,0,0,1,0,0,0
przelotny,0,0,0,0,0,0,0,0,0,0
ciało,0,0,1,0,0,0,0,0,0,0
mięsisty,0,0,0,0,0,1,0,0,0,0
przewód,0,0,0,0,0,0,0,0,0,0
elastyczność,0,0,0,0,0,0,1,0,0,0
elastyczny,0,0,0,0,0,0,0,0,0,0
zgięcie,0,0,0,0,0,0,0,0,0,0
migotanie,0,0,0,0,0,0,0,0,0,0
migocący,0,0,0,0,0,0,0,0,0,0
lotnik,0,0,0,0,0,0,0,0,0,0
lot,0,0,0,0,0,0,0,0,0,0
wzdrygnąć się,0,1,1,1,0,1,0,1,1,0
rzucać,0,0,0,0,0,0,0,0,0,0
krzemień,0,0,0,0,0,0,0,0,0,0
płetwa,0,0,0,0,0,0,0,0,0,0
flirt,0,1,0,0,1,1,1,0,1,1
flirtować,0,0,0,0,0,0,0,0,0,0
platforma,0,0,0,0,0,0,0,0,0,0
trzoda,0,0,0,0,0,0,0,0,0,0
biczować,1,0,1,1,0,1,0,1,0,0
powódź,0,0,0,1,0,0,0,0,0,0
piętro,0,0,0,0,0,0,0,0,0,0
brzdęknięcie,0,0,1,0,0,1,0,1,0,0
flora,0,0,0,0,0,0,0,0,0,0
kwiatowy,0,0,0,0,0,0,1,0,0,0
kwiaciarz,0,0,0,0,0,0,0,0,0,0
opląt,0,0,0,0,0,0,0,0,0,0
flądra,0,0,0,1,0,1,0,1,0,0
mąka,0,0,0,0,0,0,0,0,0,0
pływ,0,0,0,0,0,0,1,0,0,0
rozkwit,0,0,0,0,0,0,0,0,0,0
kwiecisty,0,0,0,0,0,0,1,0,0,0
grypa,0,0,0,1,0,1,0,0,0,0
oscylować,0,0,0,0,0,0,0,0,0,0
zmienne,0,0,0,0,0,0,0,0,0,0
fluktuacja,1,0,0,1,0,1,0,0,0,0
przewód kominowy,0,0,0,0,0,0,0,0,0,0
płynność,0,0,0,0,0,0,0,0,0,0
puch,0,0,0,0,0,0,0,0,0,0
puszyste,0,0,0,0,0,0,0,0,0,0
płyn,0,0,0,0,0,0,0,0,0,0
płynność,0,0,0,0,0,0,0,0,0,0
fuks,0,0,0,0,0,0,0,0,1,0
fluorescencja,0,0,0,0,0,0,0,0,0,0
fluorescencyjny,0,0,0,0,0,0,0,0,0,0
poruszenie,0,0,0,0,0,0,0,0,0,0
spłukać,0,0,0,0,0,0,1,0,0,0
zdenerwowany,0,0,0,0,0,0,0,0,0,0
flet prosty,0,0,0,0,0,0,0,0,0,0
żłobiony,0,0,0,0,0,0,0,0,0,0
rzeczny,0,0,0,0,0,0,0,0,0,0
strumień,0,0,0,0,0,0,0,0,0,0
latać,0,0,0,0,0,0,0,0,0,0
ulotka,0,0,0,0,0,0,0,0,0,0
latający,0,0,0,1,0,0,1,0,0,0
koło zamachowe,0,0,0,0,0,0,0,0,0,0
źrebię,0,0,0,0,0,0,0,0,0,0
piana,0,0,0,0,0,0,0,0,0,0
pieniący się,0,0,0,0,0,0,0,0,0,0
pienisty,0,0,0,0,0,0,0,0,0,0
kieszonka na zegarek,0,0,0,0,0,0,0,0,0,0
ogniskowy,0,0,0,0,0,0,0,0,0,0
skupiać,0,0,0,0,0,0,1,0,0,0
pasza,0,0,0,0,0,0,0,0,0,0
wróg,1,0,0,1,0,1,0,0,0,0
mgła,0,0,0,0,0,0,0,0,0,0
mglisty,0,0,0,0,0,0,0,0,0,0
folia,0,0,0,0,0,0,0,0,0,0
foliowany,0,0,0,0,0,1,0,0,0,0
zginać,0,0,0,0,0,0,0,0,0,0
fałdowy,0,0,0,0,0,0,0,0,0,0
listowie,0,0,0,0,0,0,0,0,0,0
folio,0,0,0,0,0,0,0,0,0,0
Ludowy,0,0,0,0,0,0,0,0,0,0
folklor,0,0,0,0,0,0,0,0,0,0
pęcherzyk,0,0,0,0,0,0,0,0,0,0
pęcherzykowy,0,0,0,0,0,0,0,0,0,0
śledzić,0,0,0,0,0,0,0,0,0,0
zwolennik,0,0,0,0,0,0,0,0,0,1
szaleństwo,0,0,0,0,0,1,0,0,0,0
pieszczoch,0,0,0,0,0,0,0,0,0,0
sentyment,0,0,0,0,1,0,1,0,0,0
czcionka,0,0,0,0,0,0,0,0,0,0
jedzenie,0,0,0,0,1,0,1,0,0,1
głupiec,0,0,1,0,0,1,0,0,0,0
oszukiwać,0,0,0,0,0,0,0,0,0,0
niemądry,0,0,0,0,0,1,0,0,0,0
głupota,0,0,0,0,0,1,0,0,0,0
stopa,0,0,0,0,0,0,0,0,0,0
piłka nożna,0,1,0,0,1,0,1,0,0,0
kładka,0,0,0,0,0,0,0,0,0,0
stopa,0,0,0,0,0,0,0,0,0,1
chodnik,0,0,0,0,0,0,0,0,0,0
ślad stopy,0,0,0,0,0,0,0,0,0,0
fircyk,0,0,0,0,0,0,0,0,0,0
pasza,0,0,0,0,0,1,0,0,0,0
najazd,1,0,0,0,0,1,0,0,0,0
wyrozumiałość,0,0,0,0,0,0,1,0,0,0
zakazać,0,0,0,0,0,1,0,1,0,0
groźny,1,0,0,1,0,1,0,0,0,0
zmuszać,1,0,0,1,0,1,0,0,0,0
wymuszony,0,0,0,1,0,1,0,0,0,0
kleszcze,0,0,0,0,0,0,0,0,0,0
siłą,1,0,0,1,0,1,0,0,0,0
bród,0,0,0,0,0,0,0,0,0,0
dziobowy,0,0,0,0,0,0,1,0,0,0
przedramię,1,1,0,0,0,0,0,0,0,0
przeczucie czegoś złego,0,1,0,1,0,1,0,0,0,0
prognoza,0,1,0,0,0,0,0,0,0,1
Synoptyk,0,0,0,0,0,0,0,0,0,0
wykluczać,0,0,0,1,0,1,0,1,0,0
przodkowie,0,0,0,0,1,0,1,0,0,1
palec wskazujący,0,0,0,0,0,0,0,0,0,0
zrzec się,0,0,0,0,0,1,0,0,0,0
powyższy,0,0,0,0,0,0,1,0,0,0
przesądzony,0,0,0,0,0,0,0,0,0,0
pierwszoplanowy,0,0,0,0,0,0,0,0,0,0
czoło,0,0,0,0,0,0,0,0,0,0
zagraniczny,0,0,0,0,0,1,0,0,0,0
cudzoziemiec,0,0,0,1,0,1,0,0,0,0
majster,0,0,0,0,0,0,1,0,0,0
kryminalistycznych,0,0,0,0,0,0,0,0,0,0
prekursor,0,0,0,0,0,0,1,0,0,0
przewidywać,0,1,0,0,0,0,1,0,1,1
przewidywany,0,1,0,0,0,0,1,0,0,0
dalekowzroczność,0,1,0,0,0,0,1,0,0,1
las,0,0,0,0,0,0,0,0,0,0
przezorność,0,0,0,0,0,0,0,0,0,0
uprzedzony,0,1,0,1,0,1,0,0,0,0
Przedmowa,0,0,0,0,0,0,0,0,0,0
utracić,1,0,0,0,0,1,0,1,0,0
przepadło,0,0,0,0,0,1,0,0,0,0
przepadek,0,0,0,1,0,1,0,1,0,0
fałszować,0,0,0,0,0,0,1,0,0,0
fałszerstwo,0,0,0,0,0,1,0,0,0,0
zapominać,0,0,0,0,0,1,0,0,0,0
zapominalski,0,0,0,0,0,0,0,0,0,0
zapomnienie,0,0,0,0,0,0,0,0,0,0
przebaczyć,0,0,0,0,0,0,1,0,0,0
wybaczony,0,0,0,0,0,0,1,0,0,0
wyrozumiały,0,0,0,0,0,0,1,0,0,1
zapomniany,0,0,0,1,0,1,0,1,0,0
widelec,0,0,0,0,0,0,0,0,0,0
rozwidlony,0,0,0,0,0,0,0,0,0,0
rozwidlenie,0,0,0,0,0,0,0,0,0,0
opuszczony,0,0,0,0,0,1,0,1,0,0
Formularz,0,0,0,0,0,0,0,0,0,0
formalizm,0,0,0,0,0,0,0,0,0,0
formalność,0,0,0,0,0,0,0,0,0,1
tworzenie,0,0,0,0,0,0,0,0,0,0
kształtujący,0,0,0,0,0,0,1,0,0,1
uformowany,0,0,0,0,0,0,0,0,0,0
potężny,0,0,0,1,0,0,0,0,0,0
formowanie,0,1,0,0,0,0,0,0,0,0
bezkształtny,0,0,0,0,0,1,0,0,0,0
formuła,0,0,0,0,0,0,1,0,0,1
zbiór formułek,0,0,0,0,0,0,0,0,0,0
