Finnish Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
koulutuksellinen,0,0,0,0,0,0,1,0,0,1
ankerias,0,0,0,1,0,0,0,0,0,0
vaikutus,0,0,0,0,0,0,0,0,0,0
tehokas,0,0,0,0,0,0,1,0,0,1
tehosteita,0,0,0,0,0,0,0,0,0,0
tehokas,0,0,0,0,0,0,0,0,0,0
tehokkaasti,0,0,0,0,0,0,0,0,0,0
toteuttaa,0,0,0,0,0,0,0,0,0,0
naisellinen,0,0,0,0,0,1,0,0,0,0
tehokas,0,0,0,0,0,0,0,0,0,0
tehokkuus,0,0,0,0,0,0,1,0,0,0
tehokkuutta,0,0,0,0,0,0,1,0,0,0
tehokas,0,1,0,0,0,0,1,0,0,1
hahmo,1,0,0,0,0,0,0,0,0,0
vaivaa,0,0,0,0,0,0,1,0,0,0
effuusio,0,0,0,0,0,0,0,0,0,0
kananmuna,0,0,0,0,0,0,0,0,0,0
ego,0,0,0,0,0,0,0,0,0,0
egoistinen,0,0,1,0,0,1,0,0,0,0
törkeä,1,0,1,0,0,1,0,0,0,0
ulospääsy,0,0,0,0,0,0,0,0,0,0
kahdeksas,0,0,0,0,0,0,0,0,0,0
kahdeksankymmentä,0,0,0,0,0,0,0,0,0,0
huudahtaa,0,0,0,0,0,0,0,0,0,0
siemensyöksy,0,1,0,0,1,0,1,0,1,1
poista,0,0,0,0,0,1,0,0,0,0
poisto,0,0,0,0,0,1,0,0,0,0
kehittää,0,0,0,0,0,0,0,0,0,0
tarkentaminen,0,0,0,0,0,0,1,0,0,0
elan,0,0,0,0,0,0,0,0,0,0
kulua,0,0,0,0,0,0,0,0,0,0
kulunut,0,0,0,0,0,0,0,0,0,0
elastinen,0,0,0,0,0,0,0,0,0,0
joustavuus,0,0,0,0,0,0,0,0,0,0
riemuissaan,0,0,0,0,1,0,1,0,0,0
kyynärpää,1,0,0,0,0,0,0,0,0,0
eld,0,0,0,0,0,0,0,0,0,0
vanhin,0,0,0,0,0,0,1,0,0,1
vanhimmat,0,0,0,0,0,0,1,0,0,1
vanhin,0,0,0,0,0,0,0,0,0,0
valita,0,0,0,0,0,0,1,0,0,1
vaaleissa,0,0,0,0,0,0,0,0,0,0
vaaliruhtinas,0,0,0,0,0,0,0,0,0,0
äänestäjäkunta,0,0,0,0,0,0,0,0,0,1
sähköinen,0,0,0,0,1,0,1,0,1,0
sähköä,0,0,0,0,0,0,1,0,0,0
eleganssi,0,1,0,0,1,0,1,0,0,1
tyylikäs,0,0,0,0,1,0,1,0,0,0
elementti,0,0,0,0,0,0,0,0,0,0
perus,0,0,0,0,0,0,0,0,0,0
elementtejä,0,0,0,0,0,0,0,0,0,0
norsu,0,0,0,0,0,0,0,0,0,0
nostaa,0,0,0,0,0,0,0,0,0,0
korkeus,0,1,0,1,1,0,1,0,0,1
Hissi,0,0,0,0,0,0,0,0,0,0
yksitoista,0,0,0,0,0,0,0,0,0,0
yhdestoista,0,0,0,0,0,0,0,0,0,0
tonttu,1,0,1,1,0,0,0,0,0,0
saada esiin,0,0,0,0,0,0,0,0,0,0
kelvollinen,0,0,0,0,0,0,1,0,0,0
poistaminen,1,0,1,1,0,1,0,1,0,0
eliitti,0,1,0,0,1,0,1,0,0,1
hirvi,0,0,0,0,0,0,0,0,0,0
ell,0,0,0,0,0,0,0,0,0,0
ellipsi,0,0,0,0,0,0,0,0,0,0
ellipsi,0,0,0,0,0,0,0,0,0,0
ellipsoidi,0,0,0,0,0,0,0,0,0,0
elliptinen,0,0,0,0,0,0,0,0,0,0
elliptinen,0,0,0,0,0,0,0,0,0,0
pidentää,0,0,0,0,0,0,0,0,0,0
venymä,0,0,0,0,0,0,0,0,0,0
kaunopuheisuus,0,0,0,0,0,0,1,0,0,0
kaunopuheinen,0,0,0,0,0,0,1,0,0,0
selventää,0,0,0,0,0,0,1,0,0,1
selvitys,0,0,0,0,0,0,0,0,0,0
väistää,0,0,0,0,0,0,0,0,0,0
käsittämätön,0,0,0,0,0,1,0,0,1,0
riutunut,0,0,0,1,0,1,0,1,0,0
virrata,0,0,0,0,0,0,0,0,0,0
vapautuminen,0,1,0,0,1,0,1,0,0,0
pengerrys,0,0,0,0,0,0,0,0,0,0
kauppasaarto,0,0,0,0,0,1,0,0,0,0
aloittaa,0,0,0,0,0,0,0,0,0,0
nolata,0,0,0,0,0,1,0,1,0,0
noloa,0,0,0,0,0,1,0,0,0,0
hämmennystä,0,0,0,1,0,1,0,1,1,0
suurlähetystö,0,0,0,0,0,0,0,0,0,0
upottaa,0,0,0,0,0,0,0,0,0,0
kaunistella,0,0,0,0,0,0,0,0,0,0
kaunistus,0,0,0,0,0,0,0,0,0,0
hiillos,0,0,0,0,0,0,0,0,0,0
kavallus,0,0,0,0,0,1,0,0,0,0
tunnus,0,0,0,0,0,0,0,0,0,0
symbolinen,0,0,0,0,0,0,0,0,0,0
ruumiillistuma,0,0,0,0,0,0,0,0,0,0
embolia,0,0,0,1,0,1,0,1,0,0
kohokuvioitu,0,0,0,0,0,0,0,0,0,0
omaksua,0,1,0,0,1,0,1,0,1,1
brodeerattu,0,0,0,0,0,0,0,0,0,0
kirjonta,0,0,0,0,0,0,0,0,0,0
sekaisin,0,0,0,0,0,1,0,0,0,0
alkio,0,0,0,0,0,0,0,0,0,0
alkio,0,0,0,0,0,0,0,0,0,0
smaragdi,0,0,0,0,0,0,0,0,0,0
esiin,0,0,0,0,0,0,0,0,0,0
ilmaantuminen,0,0,0,0,0,0,0,0,0,0
hätä,0,0,0,1,0,1,0,1,1,0
emeritus,0,0,0,0,0,0,1,0,0,0
muuttaa pois,0,0,0,0,0,0,0,0,0,0
siirtolaisuus,0,0,0,0,0,0,0,0,0,0
eminentisyys,0,0,0,0,0,0,1,0,0,1
huomattava,0,0,0,0,0,0,1,0,0,0
erinomaisesti,0,0,0,0,0,0,1,0,0,0
emiiri,0,0,0,0,0,0,1,0,0,0
päästö,0,0,0,0,0,0,0,0,0,0
säteillä,0,0,0,0,0,0,0,0,0,0
tunne,0,0,0,0,0,0,0,0,0,0
tunteita,0,0,0,0,0,0,0,0,0,0
tunnepitoinen,0,0,0,0,0,0,0,0,0,0
empatia,0,0,0,0,0,0,1,0,0,0
keisari,0,0,0,0,0,0,0,0,0,0
painotus,0,0,0,0,0,0,0,0,0,0
korostaa,0,0,0,0,0,0,0,0,0,1
painokas,0,0,0,0,0,0,0,0,0,0
imperiumi,0,0,0,0,0,0,0,0,0,0
empiirinen,0,0,0,0,0,0,0,0,0,0
empirismi,0,0,0,0,0,0,0,0,0,0
käyttää,0,0,0,0,0,0,0,0,0,1
työnantaja,0,0,0,0,0,0,0,0,0,0
työllisyyttä,0,0,0,0,0,0,0,0,0,0
kauppakeskus,0,0,0,0,0,0,0,0,0,0
voimaannuttaa,0,0,0,0,0,0,1,0,0,0
keisarinna,0,0,0,0,0,0,0,0,0,0
tyhjyys,0,0,0,0,0,0,0,1,0,0
tyhjennys,0,0,0,0,0,0,0,0,0,0
tyhjä,0,0,0,0,0,0,0,0,0,0
jäljitellä,0,0,0,0,0,0,1,0,0,0
emulsio,0,0,0,0,0,0,0,0,0,0
ota käyttöön,0,0,0,0,0,0,1,0,0,1
käyttöönotto,0,0,0,0,0,0,1,0,0,1
säätää,0,0,0,0,0,0,0,0,0,0
säätäminen,0,0,0,0,0,0,0,0,0,0
emali,0,0,0,0,0,0,0,0,0,0
leirintäalue,0,0,0,0,0,0,0,0,0,0
lumoaa,0,1,0,0,1,0,1,0,1,0
lumottu,0,0,0,0,1,0,1,0,0,1
lumoava,0,1,0,0,1,0,1,0,0,0
lumous,0,0,0,0,0,0,0,0,0,0
ympäröidä,0,0,0,0,0,0,0,0,0,0
ympäröi,0,0,0,0,0,0,0,0,0,0
erillisalue,0,0,0,0,0,1,0,0,0,0
liittää mukaan,0,0,0,0,0,0,0,0,0,0
koodata,0,0,0,0,0,0,0,0,0,0
kattaa,0,0,0,0,0,0,0,0,0,0
encore,0,0,0,0,0,0,1,0,0,0
kohdata,0,0,0,0,0,0,0,0,0,0
kannustaa,0,0,0,0,1,0,1,0,0,1
rohkaisua,0,0,0,0,0,0,1,0,0,0
kajota,0,0,0,0,0,0,0,0,0,0
tunkeutuminen,0,0,0,1,0,1,0,0,0,0
salata,0,0,0,0,0,0,0,0,0,0
rasitus,1,0,0,1,0,1,0,1,0,0
tietosanakirja,0,0,0,0,0,0,1,0,0,1
loppu,0,0,0,0,0,0,0,0,0,0
vaarantaa,0,1,0,1,0,1,0,0,0,0
uhanalaisia,0,0,0,1,0,1,0,0,0,0
pyrkimys,0,1,0,0,0,0,1,0,0,0
päättyi,0,0,0,0,0,0,0,0,0,0
endeeminen,0,0,1,1,0,1,0,1,0,0
päättyy,0,0,0,0,0,0,0,0,0,0
loputon,1,0,0,1,1,1,1,1,0,1
endokardiitti,0,0,0,1,0,0,0,1,0,0
hyväksyntä,0,0,0,0,0,0,0,0,0,0
antaa,0,0,0,0,0,0,1,0,0,1
lahjoitettu,0,0,0,0,0,0,1,0,0,0
lahjoitus,0,0,0,0,0,0,1,0,0,1
loppupaperit,0,0,0,0,0,0,0,0,0,0
päätepiste,0,0,0,0,0,0,0,0,0,0
kestävyyttä,0,0,0,0,0,0,1,0,0,0
kestää,0,0,0,0,0,0,1,0,0,0
peräruiske,0,0,1,0,0,0,0,0,0,0
vihollinen,1,0,1,1,0,1,0,0,0,0
energinen,0,0,0,0,0,0,1,0,0,0
energiaa,0,0,0,0,0,0,0,0,0,0
panna täytäntöön,1,0,0,1,0,1,1,0,0,0
täytäntöönpanoa,0,0,0,0,0,1,0,0,0,0
sitoutua,0,0,0,0,0,0,0,0,0,0
kihloissa,0,1,0,0,1,0,1,0,0,1
sitoumus,0,0,0,0,0,0,0,0,0,0
mukaansatempaava,0,0,0,0,1,0,1,0,0,1
synnyttää,0,0,0,0,0,0,0,0,0,0
moottori,0,0,0,0,0,0,0,0,0,0
insinööri,0,0,0,0,0,0,0,0,0,0
suunnittelu,0,0,0,0,0,0,0,0,0,0
kaivertaa,0,0,0,0,0,0,0,0,0,0
kaiverrettu,0,0,0,0,0,0,0,0,0,0
kaivertaja,0,0,0,0,0,0,0,0,0,0
kaiverrus,0,0,0,0,0,0,0,0,0,0
syventynyt,0,0,0,0,0,0,0,0,0,0
mukaansatempaava,0,0,0,0,0,0,0,0,0,0
nielaista,0,1,0,0,0,0,0,0,0,0
parantaa,0,0,0,0,0,0,1,0,0,0
arvoitus,0,0,0,0,0,0,0,0,0,0
arvoituksellinen,0,0,0,1,0,1,0,0,0,0
määrätä,0,0,0,0,0,0,0,0,0,0
nauttia,0,1,0,0,1,0,1,0,0,1
nauttien,0,1,0,0,1,0,1,0,0,1
laajennettu,0,0,0,0,0,0,0,0,0,0
laajentuminen,0,0,0,0,0,0,0,0,0,0
valaista,0,0,0,0,1,0,1,0,0,1
valaistuminen,0,0,0,0,1,0,1,0,0,1
värvätä,0,0,0,0,0,0,0,0,0,0
elävöittää,0,0,0,0,1,0,1,0,1,1
vihamielisyyttä,1,0,0,1,0,1,0,1,0,0
valtavuus,0,0,0,0,0,0,0,0,0,0
valtava,0,0,0,0,0,0,0,0,0,0
valtavasti,0,0,0,0,0,0,0,0,0,0
rikastuttaa,0,0,0,0,0,0,1,0,0,0
ilmoittautua,0,1,0,0,0,0,0,0,0,1
yhtye,0,0,0,0,0,0,1,0,0,1
lippu,0,0,0,0,0,0,1,0,0,0
orjuuttaa,0,0,0,0,0,1,0,0,0,0
orjuutettu,1,0,1,1,0,1,0,1,0,0
orjuuttaminen,0,0,0,0,0,1,0,0,0,0
seurauksena,0,0,0,0,0,0,0,0,0,0
varmistaa,0,0,0,0,0,0,0,0,0,0
aiheuttaa,0,0,0,0,0,0,0,0,0,0
sotkeutunut,1,0,1,1,0,1,0,1,0,0
sotkeutuminen,0,0,0,0,0,1,0,0,0,0
tulla sisään,0,0,0,0,0,0,0,0,0,0
yritys,0,0,0,0,0,0,0,0,0,0
yritteliäs,0,0,0,0,0,0,1,0,0,0
viihdyttää,0,0,0,0,1,0,1,0,0,0
viihdyttivät,0,0,0,0,1,0,1,0,0,0
viihdyttävä,0,1,0,0,1,0,1,0,0,0
viihde,0,1,0,0,1,0,1,0,1,1
innostusta,0,1,0,0,1,0,1,0,1,0
harrastaja,0,1,0,0,1,0,1,0,1,0
houkutella,0,0,0,0,0,0,0,0,0,0
koko,0,0,0,0,0,0,0,0,0,0
kokonaisuutta,0,0,0,0,0,0,0,0,0,0
oikeuttaa,0,0,0,0,0,0,0,0,0,0
kokonaisuus,0,0,0,0,0,0,0,0,0,0
hyönteistiede,0,0,0,0,0,0,0,0,0,0
sisälmykset,0,0,1,0,0,1,0,0,0,0
Sisäänkäynti,0,0,0,0,0,0,0,0,0,0
rukoilla,0,0,0,0,0,0,0,0,0,0
pääruoka,0,0,0,0,0,0,0,0,0,0
yrittäjä,0,0,0,0,0,0,0,0,0,0
uskoa,0,0,0,0,0,0,0,0,0,1
sisääntulo,0,0,0,0,0,0,0,0,0,0
luetella,0,0,0,0,0,0,0,0,0,0
luettelointi,0,0,0,0,0,0,0,0,0,0
kirjekuori,0,0,0,0,0,0,0,0,0,0
kateellinen,0,0,0,0,0,1,0,0,0,0
ympäristöön,0,0,0,0,0,0,1,0,0,0
ympäristöön,0,0,0,0,0,0,0,0,0,0
ympäristöön,0,0,0,0,0,0,0,0,0,0
kuvitella,0,0,0,0,0,0,0,0,0,0
lähettiläs,0,0,0,0,0,0,0,0,0,0
lyhytaikainen,0,0,0,0,0,0,0,0,0,0
efemeridi,0,0,0,0,0,0,1,0,0,0
eeppinen,0,0,0,0,0,0,1,0,0,0
epideeminen,1,1,1,1,0,1,0,1,1,0
epidermis,0,0,0,0,0,0,0,0,0,0
epilepsia,0,0,0,0,0,1,0,0,0,0
epilogi,0,0,0,0,0,0,0,0,0,0
piispan-,0,0,0,0,0,0,0,0,0,1
jakso,0,0,0,0,0,0,0,0,0,0
episodinen,0,0,0,0,0,0,0,0,0,0
kirje,0,0,0,0,0,0,0,0,0,0
epitafia,0,0,0,0,0,0,0,1,0,0
epiteetti,0,0,0,0,0,0,0,0,0,0
ruumiillistuma,0,0,0,0,0,0,1,0,0,0
aikakausi,0,0,0,0,0,0,0,0,0,0
yhtä suuri,0,0,0,0,0,0,0,0,0,0
tasa-arvo,0,0,0,0,1,0,1,0,0,1
tasaus,0,0,0,0,0,0,0,0,0,0
tasoittaa,0,0,0,0,0,0,0,0,0,0
yhtä,0,0,0,0,0,0,1,0,0,0
rinnastaa,0,0,0,0,0,0,0,0,0,0
yhtälö,0,0,0,0,0,0,0,0,0,0
päiväntasaaja,0,0,0,0,0,0,0,0,0,0
päiväntasaajan-,0,0,0,0,0,0,0,0,0,0
ratsastaja,0,0,0,0,0,0,0,0,0,0
yhtä kaukana,0,0,0,0,0,0,0,0,0,0
tasapainottaminen,0,0,0,0,0,0,0,0,0,0
tasapaino,0,0,0,0,0,0,1,0,0,0
varustaa,0,0,0,0,0,0,0,0,0,0
laitteet,0,0,0,0,0,0,0,0,0,0
tasapuolista,0,0,0,0,0,0,0,0,0,0
pääomaa,0,0,0,0,0,0,1,0,0,0
vastaavuus,0,0,0,0,0,0,0,0,0,0
vastaava,0,0,0,0,0,0,0,0,0,0
epäselvä,0,0,0,0,0,0,0,0,0,0
aikakausi,0,0,0,0,0,0,0,0,0,0
hävittää,1,0,0,0,0,1,0,0,0,0
hävittäminen,1,0,1,1,0,1,0,0,0,0
pyyhkiä,0,0,0,1,0,1,0,0,0,0
poistaminen,0,0,0,0,0,0,0,0,0,0
ere,0,0,0,0,0,0,0,0,0,0
pystytä,0,0,0,0,0,0,0,0,0,0
erektio,0,0,0,0,0,0,0,0,0,0
ergo,0,0,0,0,0,0,0,0,0,0
syöpyä,0,0,0,0,0,0,0,0,0,0
eroosio,0,0,0,0,0,1,0,0,0,0
eroottinen,0,1,0,0,1,1,1,0,1,1
err,0,0,0,0,0,1,0,0,0,0
asia,0,1,0,0,0,0,1,0,0,1
hairahtunut,0,0,0,0,0,1,0,0,0,0
arvaamaton,0,0,0,0,0,1,0,0,1,0
erratum,0,0,0,0,0,1,0,0,0,0
virheellinen,0,0,0,0,0,1,0,0,0,0
virhe,0,0,0,0,0,1,0,1,0,0
erst,0,0,0,0,0,0,0,0,0,0
oppinut,0,0,0,0,0,0,1,0,0,0
puhjeta,1,0,0,0,0,1,0,0,1,0
purkaus,1,0,0,1,0,1,0,0,1,0
escalade,0,0,0,0,0,0,0,0,0,0
eskaloitua,1,0,0,0,0,1,0,0,0,0
liukuportaat,0,0,0,0,0,0,0,0,0,0
paeta,0,1,0,1,0,1,1,0,0,0
pakeni,0,0,0,1,0,0,0,0,0,0
luiska,0,0,0,0,0,0,0,0,0,0
välttää,1,0,0,0,0,1,0,1,0,0
saattaja,0,0,0,0,0,0,0,0,0,1
esoteerinen,0,0,0,0,0,0,0,0,0,0
erityinen,0,0,0,0,0,0,0,0,0,0
vakoilu,0,0,0,0,0,1,0,0,0,0
puoliso,0,0,0,0,0,0,0,0,0,0
esprit,0,0,0,0,0,0,1,0,0,0
essee,0,0,0,0,0,0,0,0,0,0
esseisti,0,0,0,0,0,0,0,0,0,0
olemus,0,0,0,0,0,0,0,0,0,0
välttämätön,0,0,0,0,0,0,1,0,0,0
olennaisesti,0,0,0,0,0,0,0,0,0,0
perustaa,0,0,0,0,0,0,0,0,0,1
perusti,0,0,0,0,1,0,1,0,0,0
perustaminen,0,0,0,0,0,0,0,0,0,0
kiinteistö,0,0,0,0,0,0,0,0,0,0
arvostus,0,0,0,0,1,0,1,1,0,1
esteettinen,0,0,0,0,0,0,1,0,0,0
arvio,0,0,0,0,0,0,0,0,0,0
arvio,0,0,0,0,0,0,0,0,0,0
estoppel,0,0,0,0,0,0,0,0,0,0
vieraantunut,0,0,0,0,0,1,0,0,0,0
estrogeeni,0,0,0,0,0,0,0,0,0,0
suisto,0,0,0,0,0,0,0,0,0,0
etch,0,0,0,0,0,0,0,0,0,0
etsaus,0,0,0,0,0,0,0,0,0,0
ikuinen,0,0,0,0,0,0,0,0,0,0
ikuisuus,0,0,0,0,0,0,0,0,0,0
etanoli,0,0,0,0,0,0,0,0,0,0
eetteri,0,0,0,0,0,0,0,0,0,0
eteerinen,0,0,0,1,0,0,0,0,0,0
eettistä,0,0,0,0,0,0,1,0,0,0
etiikka,0,0,0,0,0,0,1,0,0,0
etnografia,0,0,0,0,0,0,0,0,0,0
etiologia,0,0,0,0,0,0,0,0,0,0
etiketti,0,0,0,0,0,0,0,0,0,0
etymologia,0,0,0,0,0,0,0,0,0,0
euchre,0,0,0,0,0,0,0,0,0,0
eugeniikka,0,0,0,0,0,0,0,0,0,0
muistopuhe,0,0,0,0,0,0,0,0,0,0
kiertoilmaus,0,0,0,0,0,0,0,0,0,0
eutanasia,0,0,0,1,0,1,0,1,0,0
evakuoin,0,0,0,1,0,1,0,0,0,0
evakuointi,0,0,0,0,0,1,0,0,0,0
kiertää,1,0,1,1,0,1,0,0,0,0
arvioida,0,0,0,0,0,0,0,0,0,0
katoaminen,0,0,0,0,0,0,0,1,1,0
evankelinen,0,0,0,0,0,0,0,0,0,0
evankelista,0,0,0,0,0,0,0,0,0,0
evankelista,0,0,0,0,0,0,0,0,0,0
haihtuminen,0,0,0,0,0,0,0,0,0,0
väistäminen,0,0,0,1,0,1,0,1,0,0
aatto,0,0,0,0,0,0,0,0,0,0
ilta,0,0,0,0,0,0,0,0,0,0
tapahtuma,0,0,0,0,0,0,0,0,0,0
tapahtumarikas,0,0,0,0,0,0,0,0,0,0
lopullinen,0,1,0,0,0,0,0,0,0,0
mahdollisuutta,0,1,0,1,0,0,0,0,0,0
ikivihreä,0,0,0,0,1,0,1,0,0,1
ikuinen,0,0,0,0,0,0,1,0,0,0
ikuisesti,0,0,0,0,0,0,0,0,0,0
joka päivä,0,0,0,0,0,0,0,0,0,0
häätää,0,0,0,0,0,1,0,1,0,0
häätö,1,0,1,1,0,1,0,1,0,0
todisteita,0,0,0,0,0,0,0,0,0,0
ilmeistä,0,0,0,0,0,0,1,0,0,1
paha,1,0,1,1,0,1,0,1,0,0
herättää,0,0,0,0,0,0,0,0,0,0
evoluutio,0,0,0,0,0,0,1,0,0,0
kehittyä,0,0,0,0,0,0,0,0,0,0
uuhi,0,0,0,0,0,0,0,0,0,0
pahentaa,0,0,0,0,0,1,0,0,0,0
paheneminen,1,0,0,1,0,1,0,0,0,0
vaativa,0,0,0,0,0,1,0,0,0,0
liioitella,1,0,0,0,0,1,0,0,0,0
liioiteltu,0,0,0,0,0,1,0,0,0,0
liioittelu,0,0,0,0,0,0,0,0,0,0
korottaa,0,1,0,0,1,0,1,0,0,1
korotus,0,0,0,0,1,0,1,0,0,1
korotettu,0,0,0,0,1,0,1,0,0,1
koe,0,0,0,0,0,0,0,0,0,0
tutkimus,0,0,0,1,0,1,0,0,1,0
tutkia,0,0,0,0,0,0,0,0,0,0
tutkija,0,0,0,0,0,0,0,0,0,0
ärtymys,1,0,1,0,0,1,0,0,0,0
kaivaa,0,0,0,0,0,0,0,0,0,0
kaivaus,0,1,0,0,0,1,0,0,1,0
kaivinkone,0,0,0,0,0,0,0,0,0,0
ylittää,0,1,0,0,1,0,1,0,0,0
ylittää,0,0,0,0,0,0,0,0,0,0
excel,0,1,0,0,1,0,1,0,1,1
erinomaisuutta,0,0,1,0,1,0,1,0,0,1
erinomainen,0,0,0,0,1,0,1,0,0,1
lukuun ottamatta,0,0,0,0,0,0,0,0,0,0
poikkeus,0,0,0,0,0,0,0,0,0,0
ote,0,0,0,0,0,0,0,0,0,0
ylimääräinen,0,0,0,0,0,1,0,0,0,0
liiallinen,0,0,0,0,0,0,0,0,0,0
liikaa,0,0,0,0,0,0,0,0,0,0
vaihto,0,0,0,0,0,0,1,0,0,1
valmistevero,0,0,0,0,0,1,0,0,0,0
leikkaus,0,0,0,0,0,0,0,0,0,0
kiihtyvyys,0,0,0,0,0,0,0,0,0,0
hermostunut,0,0,0,0,0,0,1,0,0,0
jännitystä,1,1,0,1,1,0,1,0,1,0
kiihottaa,1,1,0,1,1,0,1,0,1,0
innoissaan,0,1,0,0,1,0,1,0,1,1
jännitystä,0,1,0,0,1,0,1,0,1,0
jännittävä,0,1,0,0,1,0,1,0,1,0
huudahtaa,0,0,0,0,0,0,0,0,1,0
ulkopuolelle,0,0,1,0,0,1,0,1,0,0
lukuun ottamatta,0,0,0,0,0,1,0,1,0,0
poissulkeminen,0,0,1,1,0,1,0,1,0,0
ulosteet,0,0,1,0,0,1,0,0,0,0
erittyminen,0,0,1,0,0,0,0,0,0,0
tuskallista,0,0,0,1,0,1,0,0,0,0
retki,0,0,0,0,0,0,0,0,0,0
tekosyy,0,0,0,0,0,1,0,0,0,0
suorittaa,0,0,0,0,0,0,0,0,0,0
teloitus,1,0,0,1,0,1,0,1,0,1
pyöveli,1,0,0,1,0,1,0,1,0,0
johtaja,0,0,0,0,0,0,0,0,0,0
toimeenpanija,0,0,0,0,0,0,0,0,0,1
eksegeesi,0,0,0,0,0,0,0,0,0,0
esimerkillinen,0,0,0,0,0,0,0,0,0,0
esimerkillinen,0,0,0,0,0,0,1,0,0,0
esimerkkinä,0,0,0,0,0,0,0,0,0,0
vapauttaa,0,0,0,0,0,0,0,0,0,0
vapautusta,0,0,0,0,0,0,1,0,0,0
Harjoittele,0,0,0,0,0,0,0,0,0,0
ponnistella,0,0,0,0,0,0,0,0,0,0
rasitusta,0,0,0,0,0,0,0,0,0,0
hengittää,0,0,0,0,0,0,0,0,0,0
pakokaasu,0,0,0,0,0,1,0,0,0,0
uupunut,0,0,0,0,0,1,0,1,0,0
uupumusta,0,1,0,0,0,1,0,1,0,0
tyhjentävä,0,0,0,0,0,0,0,0,0,1
näyttely,0,0,0,0,0,0,0,0,0,0
näyttely,0,0,0,0,0,0,0,0,0,0
iloisuus,0,0,0,0,1,0,1,0,1,0
kehottaa,0,0,0,0,0,0,1,0,0,0
kehotus,0,0,0,0,0,0,1,0,0,0
vaativa,0,1,1,1,0,1,0,0,1,0
maanpako,1,0,0,1,0,1,0,1,0,0
olla olemassa,0,0,0,0,0,0,0,0,0,0
olemassaolo,0,0,0,0,0,0,1,0,0,0
olemassa,0,0,0,0,0,0,0,0,0,0
nykyinen,0,0,0,0,0,0,0,0,0,0
poistu,0,0,0,0,0,0,0,0,0,0
pakosta,0,0,0,0,0,0,0,0,0,0
kohtuuton,0,0,0,0,0,0,0,0,0,0
manaamista,0,0,0,1,0,1,0,1,0,0
manaaja,0,0,0,0,0,0,0,0,0,0
eksoottinen,0,0,0,0,0,0,1,0,0,0
laajentaa,0,0,0,0,0,0,0,0,0,0
laajennettu,0,0,0,0,0,0,0,0,0,0
lakeus,0,0,0,0,0,0,0,0,0,0
laajennus,0,0,0,0,0,0,0,0,0,0
laaja,0,0,0,0,0,0,0,0,0,0
ulkomaalainen,0,0,0,0,0,1,0,0,0,0
odottaa,0,1,0,0,0,0,1,0,1,1
odotus,0,1,0,0,0,0,0,0,0,0
odottava,0,1,0,0,0,0,0,0,0,0
odotus,0,1,0,0,0,0,1,0,0,0
odotettavissa,0,1,0,0,0,0,0,0,0,0
odottaa,0,1,0,0,0,0,0,0,0,0
tarkoituksenmukaisuutta,0,0,0,0,0,0,0,0,0,0
tarkoituksenmukaista,0,0,0,0,1,0,1,0,0,1
nopeuttaa,0,0,0,0,0,0,0,0,0,0
retkikunta,0,1,0,0,0,0,1,0,0,0
nopeaa,0,0,0,0,0,0,0,0,0,0
karkottaa,1,0,1,1,0,1,0,1,0,0
menot,0,0,0,0,0,1,0,0,0,0
kustannuksella,0,0,0,0,0,0,0,0,0,0
kulut,0,0,0,0,0,1,0,0,0,0
kallis,0,0,0,0,0,0,0,0,0,0
kokea,0,0,0,0,0,0,0,0,0,0
kokenut,0,0,0,0,0,0,1,0,0,1
kokemukset,0,0,0,0,0,0,0,0,0,0
koe,0,1,0,0,0,0,0,0,1,0
kokeellinen,0,0,0,0,0,0,0,0,0,0
kokeilija,0,0,0,0,0,0,0,0,0,0
asiantuntija,0,0,0,0,0,0,1,0,0,1
asiantuntemusta,0,0,0,0,0,0,1,0,0,1
vanheneminen,0,0,0,0,0,0,0,0,0,0
mennä umpeen,0,0,0,0,0,1,0,1,0,0
vanhentunut,0,0,0,0,0,1,0,0,0,0
päättyy,0,0,0,0,0,0,0,0,0,0
selittää,0,0,0,0,0,0,1,0,0,1
selitys,0,0,0,0,0,0,0,0,0,0
selittävä,0,0,0,0,0,0,0,0,0,0
voimasana,1,0,0,0,0,1,0,0,0,0
selitys,0,0,0,0,0,0,0,0,0,0
räjähtää,1,0,0,1,0,1,0,1,1,0
käyttää hyväkseen,0,0,0,0,0,0,0,0,0,0
tutkia,0,1,0,0,0,0,0,0,0,0
tutkimusmatkailija,0,0,0,0,0,0,0,0,0,0
räjähdys,0,0,0,1,0,1,0,0,1,0
räjähtävä,1,1,0,1,0,1,0,0,1,0
eksponentti,0,0,0,0,0,0,0,0,0,0
eksponentiaalinen,0,0,0,0,0,0,0,0,0,0
viedä,0,0,0,0,0,0,0,0,0,0
vienti,0,0,0,0,0,0,0,0,0,0
paljastaa,0,1,0,1,0,0,0,0,0,0
paljastettu,0,0,0,0,0,1,0,0,0,0
näyttely,0,0,0,0,0,0,0,0,0,0
selittävä,0,0,0,0,0,0,0,0,0,0
valotus,0,0,0,0,0,0,0,0,0,0
selittää,0,0,0,0,0,0,0,0,0,0
ilmaista,0,0,0,0,0,0,0,0,0,0
ilmaisu,0,0,0,0,0,0,0,0,0,0
ilmeikäs,0,0,0,0,0,0,0,0,0,0
pakkolunastus,0,0,0,0,0,1,0,0,0,0
