Czech Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
souhlas,0,0,0,0,0,0,0,0,0,0
následek,0,0,0,0,0,0,0,0,0,0
následný,0,1,0,0,0,0,0,0,0,0
zachování,0,1,0,0,0,0,1,0,0,1
konzervatismus,0,0,0,0,0,0,0,0,0,0
konzervativní,0,0,0,0,0,0,0,0,0,0
konzervatoř,0,0,0,0,0,0,0,0,0,0
konzervovat,0,0,0,0,0,0,1,0,0,0
značný,0,0,0,0,0,0,1,0,0,0
ohleduplný,0,0,0,0,0,0,1,0,0,1
příjemce,0,0,0,0,0,0,0,0,0,0
zásilka,0,0,0,0,0,0,0,0,0,0
konzistence,0,0,0,0,0,0,1,0,0,1
konzistentní,0,0,0,0,0,0,0,0,0,0
útěcha,0,0,0,0,0,0,0,0,0,0
řídicí panel,0,0,0,0,0,0,1,1,0,0
konsolidovat,0,0,0,0,0,0,0,0,0,0
konsolidace,0,0,0,0,0,0,0,0,0,0
souhláska,0,0,0,0,0,0,1,0,0,0
choť,0,0,0,0,0,0,0,0,0,1
nápadný,0,0,0,0,0,0,0,0,0,0
spiknutí,0,0,0,1,0,0,0,0,0,0
spiklenec,1,1,1,1,0,1,0,0,0,0
konspirovat,0,0,0,1,0,1,0,0,0,0
konstábl,0,0,0,0,0,0,0,0,0,1
stálost,0,0,0,0,0,0,1,0,0,1
konstantní,0,0,0,0,0,0,1,0,0,1
neustále,0,0,0,0,0,0,0,0,0,1
souhvězdí,0,0,0,0,0,0,0,0,0,0
zděšení,1,0,0,1,0,1,0,0,0,0
zácpa,0,0,1,0,0,1,0,0,0,0
složka,0,0,0,0,0,0,0,0,0,0
složky,0,0,0,0,0,0,0,0,0,0
představovat,0,0,0,0,0,0,0,0,0,1
ústava,0,0,0,0,0,0,0,0,0,0
ústavní,0,0,0,0,0,0,1,0,0,1
ústavnosti,0,0,0,0,0,0,0,0,0,0
omezovat,0,0,0,1,0,1,0,0,0,0
omezený,0,0,0,0,0,1,0,0,0,0
omezení,1,0,0,1,0,1,0,1,0,0
postavit,0,0,0,0,0,0,1,0,0,0
konstrukce,0,0,0,0,0,0,0,0,0,0
vykládat,0,0,0,0,0,0,0,0,0,0
konzul,0,0,0,0,0,0,0,0,0,1
konzultovat,0,0,0,0,0,0,0,0,0,1
konzultace,0,0,0,0,0,0,0,0,0,0
konzumovat,0,0,0,0,0,0,0,0,0,0
konzumní,0,0,0,0,0,0,0,0,0,0
suverénní,0,0,0,0,0,0,1,0,0,0
dovršení,0,0,0,0,0,0,0,0,0,0
spotřeba,0,0,0,0,0,0,0,0,0,0
Kontakt,0,0,0,0,0,0,1,0,0,0
nákaza,0,1,1,1,0,1,0,0,0,0
nakažlivý,0,0,1,1,0,1,0,0,0,0
zadržování,0,0,0,0,0,0,0,0,0,0
kontaminovat,0,0,1,0,0,1,0,0,0,0
kontaminovaný,0,0,1,1,0,1,0,1,0,0
kontaminace,0,0,1,0,0,1,0,0,0,0
rozjímat,0,0,0,0,0,0,0,0,0,0
rozjímání,0,0,0,0,0,0,1,0,0,0
rozjímavý,0,0,0,0,0,0,0,0,0,0
současný,0,0,0,0,0,0,0,0,0,0
moderní,0,0,0,0,0,0,0,0,0,0
opovržení,1,0,1,1,0,1,0,0,0,0
opovrženíhodný,1,0,1,0,0,1,0,0,0,0
pohrdavý,1,0,0,0,0,1,0,0,0,0
soupeřící,0,0,0,0,0,0,0,0,0,0
obsah,0,0,0,0,1,0,1,0,0,1
tvrzení,0,0,0,0,0,0,0,0,0,0
diskutabilní,1,0,1,1,0,1,0,0,0,0
obsah,0,0,0,0,0,0,0,0,0,0
kontext,0,0,0,0,0,0,0,0,0,0
sousedící,0,0,0,0,0,0,0,0,0,0
zdrženlivost,0,0,0,0,0,0,0,0,0,0
kontinent,0,0,0,0,0,0,0,0,0,0
kontinentální,0,0,0,0,0,0,0,0,0,0
nepředvídatelnost,0,0,0,0,0,0,0,0,0,0
kontingent,0,1,0,0,0,0,0,0,0,0
kontinuální,0,0,0,0,0,0,0,0,0,0
neustále,0,0,0,0,0,0,0,0,0,0
trvání,0,0,0,0,0,0,0,0,0,0
pokračování,0,1,0,0,0,0,0,0,0,0
pokračovat,0,1,0,0,0,0,1,0,0,1
pokračoval,0,0,0,0,0,0,0,0,0,0
pokračování,0,0,0,0,0,0,0,0,0,0
kontinuita,0,0,0,0,0,0,0,0,0,0
kontinuální,0,0,0,0,0,0,0,0,0,0
nepřetržitě,0,0,0,0,0,0,0,0,0,0
obrys,0,0,0,0,0,0,1,0,0,0
kontraband,1,0,1,1,0,1,0,0,0,0
smlouva,0,0,0,0,0,0,0,0,0,0
nasmlouvané,0,0,0,0,0,1,0,0,0,0
kontraktilní,0,0,0,0,0,0,0,0,0,0
smluvní,0,0,0,0,0,0,0,0,0,0
kontrakce,0,0,0,0,0,0,0,0,0,0
odporovat,1,0,0,0,0,1,0,0,0,0
rozpor,0,0,0,0,0,1,0,0,0,0
rozporuplné,0,0,0,0,0,1,0,0,0,0
naopak,0,0,0,0,0,1,0,0,0,0
kontrast,0,0,0,0,0,0,0,0,0,0
kontrastní,0,0,0,0,0,1,0,0,0,0
odporovat,0,0,0,0,0,1,0,0,0,0
porušení,0,0,0,0,0,1,0,0,0,0
přispět,0,0,0,0,0,0,1,0,0,0
přispěvatel,0,0,0,0,0,0,1,0,0,1
nepřirozený,0,0,0,0,0,0,0,0,0,0
řízení,0,0,0,0,0,0,0,0,0,0
kontroverzní,1,0,0,0,0,1,0,0,0,0
kontroverze,0,0,0,0,0,1,0,0,0,0
hádanka,0,0,0,0,0,0,0,0,0,0
rekonvalescenční,0,0,0,0,0,0,0,0,0,0
proudění,0,0,0,0,0,0,0,0,0,0
svolat,0,0,0,0,0,0,0,0,0,0
pohodlí,0,0,0,0,0,0,1,0,0,0
vymoženosti,0,0,0,0,0,0,0,0,0,0
pohodlné,0,0,0,0,0,0,1,0,0,0
klášter,0,0,0,0,0,0,1,0,0,1
konvence,0,0,0,0,0,0,1,0,0,0
konvenční,0,0,0,0,0,0,0,0,0,0
konvergovat,0,0,0,0,0,0,0,0,0,0
konvergence,0,1,0,0,0,0,0,0,0,0
konvergentní,0,0,0,0,0,0,0,0,0,0
obeznámený,0,0,0,0,0,0,1,0,0,0
konverzace,0,0,0,0,0,0,0,0,0,0
konverzační,0,0,0,0,0,0,1,0,0,0
konverzovat,0,0,0,0,0,0,0,0,0,0
konverzující,0,0,0,0,0,0,0,0,0,0
konverze,0,0,0,0,0,0,0,0,0,0
konvertovat,0,0,0,0,0,0,1,0,0,0
převedeny,0,0,0,0,0,0,0,0,0,0
konvertibilní,0,0,0,0,0,0,0,0,0,0
konvexní,0,0,0,0,0,0,0,0,0,0
konvexnost,0,0,0,0,0,0,0,0,0,0
sdělit,0,0,0,0,0,0,0,0,0,0
doprava,0,0,0,0,0,0,0,0,0,0
přepravování,0,0,0,0,0,0,0,0,0,1
odsoudit,1,0,1,1,0,1,0,1,0,0
přesvědčení,0,0,0,0,0,1,0,0,0,0
přesvědčit,0,1,0,0,0,0,1,0,0,1
přesvědčený,0,0,0,0,0,0,0,0,0,1
přesvědčivý,0,0,0,0,0,0,0,0,0,1
svolání,0,0,0,0,0,0,0,0,0,0
spletitý,0,0,0,0,0,0,0,0,0,0
konvoluce,0,0,0,0,0,0,0,0,0,0
konvoj,0,0,0,0,0,0,0,0,0,0
vrkat,0,0,0,0,0,0,0,0,0,0
kuchař,0,0,0,0,0,0,0,0,0,0
kuchařství,0,0,0,0,0,0,0,0,0,0
vaření,0,0,0,0,0,0,0,0,0,0
chladný,0,0,0,0,0,0,1,0,0,0
chladič,0,0,0,0,0,0,0,0,0,0
chlazení,0,0,0,0,0,0,0,0,0,0
chlad,0,0,0,0,0,0,1,0,0,0
coop,1,0,1,0,0,1,0,0,0,0
spolupracovat,0,0,0,0,0,0,1,0,0,0
spolupracující,0,0,0,0,0,0,1,0,0,1
spolupráce,0,0,0,0,0,0,1,0,0,1
družstevní,0,0,0,0,0,0,1,0,0,1
koordinovat,0,0,0,0,0,0,0,0,0,0
policajt,0,0,0,1,0,0,0,0,0,1
hojný,0,0,0,0,0,0,0,0,0,0
měď,0,0,0,0,0,0,0,0,0,0
kopírovat,0,0,0,0,0,1,0,0,0,0
imitátor,1,0,1,0,0,1,0,0,0,0
kopírování,0,0,0,0,0,0,0,0,0,0
autorská práva,0,0,0,0,0,0,0,0,0,0
korál,0,0,0,0,0,0,0,0,0,0
šňůra,0,0,0,0,0,0,0,0,0,0
kordon,0,0,0,0,0,0,0,0,0,0
manšestr,0,0,0,0,0,0,0,0,0,0
jádro,0,0,0,0,0,0,1,0,0,0
korek,0,0,0,0,0,0,0,0,0,0
vývrtka,0,0,0,0,0,0,0,0,0,0
kukuřice,0,0,0,0,0,0,0,0,0,0
rohovka,0,0,0,0,0,0,0,0,0,0
roh,0,0,0,0,0,0,0,0,0,0
kornet,0,0,0,0,0,0,0,0,0,0
římsa,0,0,0,0,0,0,0,0,0,0
kukuřičný škrob,0,0,0,0,0,0,0,0,0,0
důsledek,0,0,0,0,0,0,0,0,0,0
korona,0,0,0,0,0,0,0,0,0,0
korunovace,0,0,0,0,1,0,1,0,0,1
koroner,0,0,0,0,0,1,0,0,0,0
desátník,0,0,0,0,0,1,0,0,0,0
firemní,0,0,0,0,0,0,0,0,0,0
korporace,0,0,0,0,0,0,1,0,0,1
tělesný,0,0,0,0,0,0,1,0,0,0
sbor,0,0,0,0,0,0,0,0,0,0
mrtvola,0,0,1,0,0,1,0,1,0,0
korpus,0,0,0,0,0,0,0,0,0,0
ohrada,0,0,0,0,0,0,0,0,0,0
oprava,0,0,0,0,0,1,0,0,0,0
korektivní,0,0,0,0,0,0,1,0,0,0
správnost,0,0,0,0,0,0,0,0,0,1
korelace,0,0,0,0,0,0,0,0,0,0
korelativní,0,0,0,0,0,0,0,0,0,0
korespondovat,0,0,0,0,0,0,0,0,0,0
korespondence,0,1,0,0,0,0,1,0,0,0
korespondent,0,0,0,0,0,0,0,0,0,0
koridor,0,0,0,0,0,0,0,0,0,0
potvrdit,0,0,0,0,0,0,1,0,0,1
potvrzení,0,0,0,0,0,0,0,0,0,1
koroze,0,0,0,0,0,1,0,0,0,0
korozívní,0,0,0,1,0,1,0,0,0,0
zkorumpovaný,0,0,0,0,0,1,0,0,0,0
korumpující,1,0,1,1,0,1,0,1,0,0
korupce,0,0,1,0,0,1,0,0,0,0
corse,0,0,0,0,0,0,0,1,0,0
korzet,0,0,0,0,0,0,0,0,0,0
kůra,0,0,0,0,0,0,0,0,0,0
kortikální,0,0,0,0,0,0,0,0,0,0
korveta,0,0,0,0,0,0,0,0,0,0
kosmetický,0,0,0,0,0,0,0,0,0,0
kosmetika,0,0,0,0,0,0,0,0,0,0
vesmírný,0,0,0,0,0,0,0,0,0,0
kosmologie,0,0,0,0,0,0,0,0,0,0
kosmopolitní,0,0,0,0,0,0,1,0,0,1
kosmos,0,0,0,0,0,0,0,0,0,0
náklady,0,0,0,0,0,0,0,0,0,0
nákladné,0,0,0,0,0,0,0,0,0,0
kostým,0,0,0,0,0,0,0,0,0,0
útulný,0,0,0,0,0,0,1,0,0,0
dětská postýlka,0,0,0,0,0,0,0,0,0,0
cote,0,0,0,0,0,0,0,0,0,0
chalupa,0,0,0,0,0,0,0,0,0,0
bavlna,0,0,0,0,0,0,0,0,0,0
gauč,0,0,0,0,0,0,0,1,0,0
Puma,0,0,0,0,0,0,0,0,0,0
kašel,0,0,1,0,0,1,0,0,0,0
rada,0,1,0,0,0,0,1,0,0,1
poradce,0,0,0,0,0,0,1,0,0,1
poradce,1,0,0,1,0,1,0,0,0,1
poradce,0,0,0,0,0,0,1,0,0,1
počet,0,0,0,0,0,0,1,0,0,1
odpočítávání,0,1,0,0,0,0,0,0,0,0
vzezření,0,0,0,0,0,0,0,0,0,0
čelit,0,0,0,0,0,0,0,0,0,0
působit proti,0,0,0,0,0,0,0,0,0,0
protiváha,0,0,0,0,0,0,0,0,0,0
protinárok,0,0,0,0,0,0,0,0,0,0
protějšek,0,0,0,0,0,0,0,0,0,0
hraběnka,0,0,0,0,0,0,1,0,0,0
nespočet,0,0,0,0,0,0,0,0,0,0
země,0,0,0,0,0,0,0,0,0,0
krajan,0,0,0,0,0,0,0,0,0,1
se počítá,0,0,0,0,0,0,0,0,0,0
okres,0,0,0,0,0,0,0,0,0,1
převrat,1,0,0,0,0,0,0,0,1,0
pár,0,0,0,0,0,0,0,0,0,0
spojený,0,0,0,0,0,0,0,0,0,0
kupón,0,0,0,0,0,0,0,0,0,0
odvaha,0,0,0,0,0,0,1,0,0,0
odvážný,0,0,0,1,0,0,1,0,0,0
kurýr,0,0,0,0,0,0,0,0,0,1
kurzy,0,0,0,0,0,0,0,0,0,0
coursing,0,0,0,0,0,1,0,0,0,0
soud,1,1,0,1,0,0,0,0,0,0
zdvořilý,0,0,0,0,0,0,1,0,0,0
zdvořilost,0,0,0,0,0,0,1,0,0,0
soud,0,0,0,0,0,0,0,0,0,0
soudy,0,0,0,0,0,0,0,0,0,0
námluvy,0,1,0,0,1,0,1,0,0,1
nádvoří,0,0,0,0,0,0,0,0,0,0
zátoka,0,1,1,1,1,0,1,0,0,0
smlouva,0,0,0,0,0,0,1,0,0,1
Pokrýt,0,0,0,0,0,0,0,0,0,1
pokrytý,0,0,0,0,0,0,0,0,0,0
krytina,0,0,0,0,0,0,0,0,0,0
skrytý,0,0,0,0,0,0,0,0,0,0
toužit,0,0,0,0,0,1,0,0,0,0
kráva,0,0,0,0,0,0,0,0,0,0
zbabělec,0,0,1,1,0,1,0,1,0,0
zbabělost,0,0,0,1,0,1,0,0,0,0
zbaběle,0,0,0,1,0,1,0,0,0,0
kovboj,0,0,0,0,0,0,0,0,0,0
hovězí useň,0,0,0,0,0,0,0,0,0,0
kapota,0,0,0,0,0,0,0,0,0,0
spolupracovník,0,0,0,0,0,0,0,0,0,0
upejpavý,0,0,0,1,0,0,0,0,0,0
kojot,0,0,0,1,0,0,0,0,0,0
krab,0,0,0,0,0,0,0,0,0,0
krabovitý,1,0,0,0,0,1,0,0,0,0
crack,0,0,0,0,0,1,0,0,0,0
popraskané,1,0,0,1,0,1,0,0,0,0
sušenka,0,0,0,0,0,0,0,0,0,0
praskání,0,0,0,0,0,1,0,0,0,0
praskání,0,0,0,0,0,0,0,0,0,0
kolébka,0,1,0,0,1,0,1,0,0,1
řemeslo,0,0,0,0,0,0,1,0,0,0
řemeslník,0,0,0,0,0,0,1,0,0,0
lstivý,0,0,0,0,0,0,0,0,0,0
Craig,0,0,0,0,0,0,0,0,0,0
nacpaný,0,0,0,0,0,0,0,0,0,0
křeč,0,1,0,0,0,1,0,0,0,0
stísněný,0,0,0,0,0,1,0,0,0,0
jeřáb,0,0,0,0,0,0,0,0,0,0
lebka,0,0,0,0,0,0,0,0,0,0
klika,0,0,0,0,0,1,0,0,0,0
výstřední,1,0,0,0,0,1,0,0,0,0
blbost,0,0,1,0,0,1,0,0,0,0
kecy,0,1,0,0,0,0,0,0,0,0
pád,0,0,0,1,0,1,0,1,1,0
bedna,0,0,0,0,0,0,0,0,0,0
kráter,0,0,0,0,0,0,0,0,0,0
toužit,0,1,0,0,0,0,0,0,0,0
touha,0,1,0,0,0,0,0,0,0,0
rak,0,0,0,0,0,0,0,0,0,0
plazit se,0,0,1,0,0,1,0,0,0,0
pastelky,0,0,0,0,0,0,0,0,0,0
posedlost,0,0,0,0,0,0,0,0,0,0
poblázněný,1,0,0,1,0,1,0,0,0,0
šílený,1,0,0,1,0,1,0,1,0,0
skřípání,0,0,0,0,0,1,0,0,0,0
krém,0,1,0,0,1,0,1,0,1,0
smetana,0,0,0,0,0,0,0,0,0,0
krémová,0,0,0,0,0,0,0,0,0,0
záhyb,0,0,0,0,0,0,0,0,0,0
vytvořit,0,0,0,0,1,0,1,0,0,0
stvoření,0,0,0,0,0,0,0,0,0,0
tvořivý,0,0,0,0,0,0,1,0,0,0
tvůrce,0,0,0,0,0,0,0,0,0,0
stvoření,0,0,1,1,0,1,0,0,0,0
víra,0,0,0,0,0,0,1,0,0,1
pověření,0,0,0,0,0,0,1,0,0,1
pověření,0,0,0,0,0,0,0,0,0,0
důvěryhodnost,0,0,0,0,0,0,1,0,0,1
důvěryhodný,0,0,0,0,0,0,1,0,0,1
kredit,0,0,0,0,0,0,1,0,0,1
úctyhodný,0,0,0,0,0,0,1,0,0,1
připsáno,0,0,0,0,0,0,1,0,0,0
připisování,0,0,0,0,0,0,0,0,0,0
věřitel,0,0,0,0,0,0,0,0,0,0
krédo,0,0,0,0,0,0,0,0,0,0
potok,0,0,0,0,0,0,0,0,0,0
plížit se,0,0,0,0,0,1,0,0,0,0
plíživý,0,1,0,0,0,0,0,0,0,0
kremace,0,0,0,0,0,0,0,1,0,0
kreolský,0,0,0,0,0,0,0,0,0,0
crescendo,0,1,0,0,1,0,1,0,1,1
půlměsíc,0,0,0,0,0,0,0,0,0,0
štěrbina,0,0,0,0,0,0,0,0,0,0
osádka,0,0,0,0,0,0,0,0,0,1
betlém,0,0,0,0,0,0,0,0,0,0
kriket,0,0,0,0,0,0,0,0,0,0
zločin,1,0,0,0,0,1,0,0,0,0
zločinec,1,0,1,1,0,1,0,0,0,0
kriminalita,1,0,1,1,0,1,0,0,0,0
krimpovat,0,0,0,0,0,0,0,0,0,0
karmínový,0,0,0,0,0,0,0,0,0,0
krčit se,0,0,1,1,0,1,0,1,0,0
mrzák,0,0,0,1,0,1,0,1,0,0
zmrzačený,0,0,0,0,0,1,0,1,0,0
krize,0,0,0,0,0,1,0,0,0,0
křupavý,0,0,0,0,0,1,0,0,0,1
kritérium,0,0,0,0,0,0,0,0,0,0
kritik,0,0,0,0,0,1,0,0,0,0
kritika,1,0,0,0,0,1,0,1,0,0
kritizovat,1,0,1,1,0,1,0,1,0,0
kritika,0,0,0,0,0,0,1,0,0,0
zvířátko,0,0,1,0,0,0,0,0,0,0
kuňkat,0,0,0,0,0,0,0,0,0,0
herka,0,0,0,0,0,0,0,0,0,0
nádobí,0,0,0,0,0,0,0,0,0,0
krokodýl,0,0,0,1,0,0,0,0,0,0
políčko,0,0,0,0,0,0,0,0,0,0
podvodník,0,0,0,0,0,1,0,0,0,0
oříznutí,0,0,0,0,0,0,0,0,0,0
kroket,0,0,0,0,0,0,0,0,0,0
přejít,1,0,0,1,0,1,0,1,0,0
kuše,0,0,0,0,0,0,0,0,0,0
zkřížené,0,0,0,0,0,0,0,0,0,0
přechod,0,0,0,0,0,0,0,0,0,0
rozkrok,0,0,0,0,0,0,0,0,0,0
přikrčit se,0,0,0,1,0,0,0,0,0,0
přikrčený,0,0,0,0,0,0,0,0,0,0
přikrčený,0,0,0,1,0,1,0,0,0,0
krupiér,0,0,0,0,0,0,0,0,0,0
vrána,0,0,0,0,0,0,0,0,0,0
dav,0,0,0,0,0,0,0,0,0,0
přeplněný,0,0,0,0,0,0,0,0,0,0
koruna,0,0,0,0,0,0,0,0,0,0
korunovat,0,1,0,0,1,0,1,0,1,1
rozhodující,0,0,0,0,0,0,1,0,0,1
křížový,0,0,0,0,0,1,0,0,0,0
krucifix,0,0,0,0,0,0,0,0,0,0
ukřižování,1,0,1,1,0,1,0,1,0,0
surový,0,0,1,0,0,1,0,0,0,0
krutý,1,0,1,1,0,1,0,1,0,0
krutě,1,0,0,1,0,1,0,0,0,0
krutost,1,0,1,1,0,1,0,1,0,0
plavba,0,0,0,0,0,0,0,0,0,0
křižník,0,0,0,0,0,0,0,0,0,0
drobek,0,0,0,0,0,0,0,0,0,0
rozpadající se,0,0,0,0,0,1,0,1,0,0
křupat,1,0,0,0,0,1,0,0,0,0
křížová výprava,1,0,0,1,0,1,0,0,0,0
rozdrtit,0,0,0,0,0,0,0,0,0,0
rozdrcený,1,0,1,1,0,1,0,1,0,0
zdrcující,1,0,1,1,0,1,0,0,0,0
kůra,0,0,0,0,0,0,0,0,0,0
křupavý,0,0,1,0,0,1,0,0,0,0
berle,0,0,0,0,0,0,0,0,0,0
jádro,0,0,0,0,0,0,0,0,0,0
plakat,0,0,0,0,0,1,0,1,0,0
pláč,0,0,0,0,0,1,0,1,0,0
krypta,0,0,0,1,0,1,0,1,0,0
tajemný,0,0,0,0,0,0,0,0,0,0
kryptografie,0,0,0,0,0,0,0,0,0,0
krystal,0,0,0,0,0,0,1,0,0,0
krystalický,0,0,0,0,0,0,0,0,0,0
krystalizace,0,0,0,0,0,0,0,0,0,0
mládě,0,0,0,0,0,0,0,0,0,0
krychle,0,0,0,0,0,0,0,0,0,1
kóje,0,0,0,0,0,0,0,0,0,0
paroháč,0,0,1,0,0,1,0,0,0,0
kukačka,0,0,0,0,0,1,0,0,0,0
hýčkat,0,0,0,0,1,0,1,0,0,1
tágo,0,1,0,0,0,0,0,0,0,0
manžeta,0,0,0,0,0,0,0,0,0,0
kuchyně,0,0,0,0,0,0,0,0,0,0
kulinářské,0,0,0,0,0,0,1,0,0,1
vyřazení,0,0,0,0,0,1,0,0,0,0
kulminovat,0,0,0,0,0,0,0,0,0,0
vyvrcholení,0,0,0,0,0,0,1,0,0,0
trestuhodnost,0,0,0,0,0,1,0,0,0,0
zaviněný,0,0,0,0,0,1,0,0,0,0
viník,0,0,0,0,0,1,0,0,0,0
kult,0,0,0,1,0,1,0,0,0,0
kultivovat,0,1,0,0,0,0,1,0,0,1
kultivovaný,0,0,0,0,0,0,1,0,0,0
pěstování,0,0,0,0,0,0,1,0,0,0
kultura,0,0,0,0,0,0,1,0,0,0
propustek,0,0,0,0,0,0,0,0,0,0
těžkopádný,0,0,0,0,0,1,0,1,0,0
kupa,0,0,0,0,0,0,0,0,0,0
mazaný,0,0,0,0,0,1,1,0,0,0
pohár,0,0,0,0,0,0,0,0,0,0
skříňka,0,0,0,0,0,0,0,0,0,0
baňkování,0,0,1,1,0,1,0,1,0,0
voříšek,1,0,1,1,0,1,0,0,0,0
léčitelná,0,0,0,0,0,0,1,0,0,1
kaplan,0,0,0,0,0,0,0,0,0,0
léčebný,0,0,0,0,0,0,0,0,0,0
kurátor,0,0,0,0,0,0,0,0,0,0
obrubník,0,0,0,0,0,0,0,0,0,0
tvaroh,0,0,0,0,0,0,0,0,0,0
zákaz vycházení,0,0,0,0,0,0,0,0,0,0
zvědavost,0,1,0,0,0,0,1,0,1,0
kučera,0,0,0,0,0,0,1,0,0,0
curling,0,0,0,0,0,0,0,0,0,0
měna,0,0,0,0,0,0,0,0,0,0
proud,0,0,0,0,0,0,0,0,0,0
osnovy,0,0,0,0,0,0,0,0,0,0
kari,0,0,0,0,0,0,0,0,0,0
kletba,1,0,1,1,0,1,0,1,0,0
prokletý,1,0,0,1,0,1,0,1,0,0
proklínání,1,0,1,0,0,1,0,0,0,0
zběžný,0,0,0,0,0,1,0,0,0,0
úsečně,0,0,0,0,0,0,0,0,0,0
omezit,0,0,0,0,0,0,0,0,0,0
omezování,0,0,0,0,0,0,0,0,0,0
záclona,0,0,0,0,0,0,0,0,0,0
zakřivení,0,0,0,0,0,0,0,0,0,0
křivka,0,0,0,0,0,0,0,0,0,0
zakřivený,0,0,0,0,0,0,0,0,0,0
křivočarý,0,0,0,0,0,0,0,0,0,0
polštář,0,0,0,0,0,0,1,0,0,0
hrot,0,0,0,0,0,0,0,0,0,0
proklínal,1,0,0,0,0,0,0,0,0,0
opatrovník,0,0,0,0,0,0,0,0,0,1
péče,0,0,0,0,0,0,0,0,0,1
Zvyk,0,0,0,0,0,0,0,0,0,0
obvyklý,0,0,0,0,0,0,0,0,0,0
zákazník,0,0,0,0,0,0,1,0,0,0
střih,0,0,0,0,0,0,0,0,0,0
kožní,0,0,0,0,0,0,0,0,0,0
roztomilý,0,0,0,0,0,0,1,0,0,0
pokožka,0,0,0,0,0,0,0,0,0,0
příbory,0,0,0,0,0,0,0,0,0,0
řezačka,0,0,0,1,0,1,0,0,0,0
řezačky,0,0,0,0,0,0,1,0,0,0
bezohledný,1,0,0,1,0,1,0,0,0,0
řezání,1,0,1,1,0,1,0,1,0,0
výstřižky,0,0,0,0,0,0,0,0,0,0
cwt,0,0,0,0,0,0,0,0,0,0
kyanid,0,0,0,1,0,1,0,0,0,0
cyklus,0,0,0,0,0,0,0,0,0,0
cyklický,0,0,0,0,0,0,0,0,0,0
cyklista,0,0,0,0,0,0,0,0,0,0
cyklón,0,0,0,1,0,1,0,0,1,0
válec,0,0,0,0,0,0,0,0,0,0
válcové,0,0,0,0,0,0,0,0,0,0
činel,0,0,0,0,0,0,0,0,0,0
cynik,0,0,0,0,0,0,0,0,0,0
cysta,0,0,0,1,0,1,0,1,0,0
cystická,0,0,1,0,0,0,0,0,0,0
cytomegaloviru,0,0,0,0,0,1,0,1,0,0
cytoplazma,0,0,0,0,0,0,0,0,0,0
car,0,0,0,0,0,0,0,0,0,0
dab,0,0,0,0,0,0,0,0,0,0
fušovat,0,0,0,0,0,0,0,0,0,0
fušování,1,0,1,0,0,1,0,0,0,0
Táto,0,0,0,0,0,0,0,0,0,0
táta,0,0,0,0,0,0,0,0,0,0
démon,1,0,1,1,0,1,0,1,1,0
hloupý,0,0,1,0,0,1,0,0,0,0
dýka,0,0,0,1,0,1,0,0,0,0
denně,0,1,0,0,0,0,0,0,0,0
lahůdka,0,0,0,0,0,0,0,0,0,0
Mléčné výrobky,0,0,0,0,0,0,0,0,0,0
dak,0,0,0,0,0,0,0,0,0,0
dale,0,0,0,0,0,0,0,0,0,0
přehrada,0,0,0,0,0,0,0,0,0,0
poškození,1,0,1,0,0,1,0,1,0,0
škody,0,0,0,0,0,1,0,1,0,0
dáma,1,0,1,0,0,0,1,0,0,1
sakra,1,0,1,0,0,1,0,0,0,0
zatracení,1,0,0,1,0,1,0,1,0,0
zatracený,0,0,0,0,0,1,0,0,0,0
vlhký,0,0,0,0,0,0,0,0,0,0
tlumené,0,0,0,0,0,0,0,0,0,0
tlumič,0,0,0,0,0,1,0,0,0,0
slečna,0,0,0,0,0,0,0,0,0,0
tanec,0,0,0,0,1,0,1,0,0,1
tanečník,0,0,0,0,0,0,0,0,0,0
lupy,0,0,0,0,0,1,0,0,0,0
dandy,0,0,1,0,0,1,0,0,0,0
nebezpečí,0,0,0,1,0,1,0,1,0,0
nebezpečný,0,0,0,1,0,1,0,0,0,0
klátit,0,0,0,0,0,0,0,0,0,0
vlhko,0,0,1,0,0,0,0,0,0,0
elegantní,0,0,0,0,0,0,0,0,0,0
odvážit se,0,1,0,0,0,0,0,0,0,1
odvážný,0,0,0,0,0,0,1,0,0,0
temný,0,0,0,0,0,0,0,1,0,0
ztmavit,0,0,0,1,0,1,0,1,0,0
potemněl,0,0,0,1,0,1,0,1,0,0
temně,0,0,0,0,0,0,0,0,0,0
tma,1,0,0,1,0,1,0,1,0,0
zlatíčko moje,0,0,0,0,1,0,1,0,0,1
látat,0,0,0,0,0,0,0,0,0,0
šipka,0,0,0,1,0,0,0,0,0,0
pomlčka,0,0,0,0,0,0,0,0,0,0
přístrojová deska,0,0,0,0,0,0,0,0,0,0
čárkovaná,1,0,0,1,0,1,0,1,0,0
šmrncovní,0,0,0,0,0,0,1,0,0,0
podlý,1,0,1,1,0,1,0,0,0,0
data,0,0,0,0,0,0,0,0,0,0
databáze,0,0,0,0,0,0,0,0,0,0
datum,0,0,0,0,0,0,0,0,0,0
dcera,0,0,0,0,1,0,1,0,0,0
svítání,0,1,0,0,1,0,1,0,1,1
den,0,0,0,0,0,0,0,0,0,0
svítání,0,0,0,0,0,0,0,0,0,0
denní snění,0,0,0,0,0,0,0,0,0,0
omámení,0,0,0,0,0,0,0,0,0,0
omámený,0,0,0,0,0,1,0,0,0,0
oslnivý,0,0,0,0,0,0,0,0,0,0
