Hebrew Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
קינוח,0,0,0,0,0,0,0,0,0,0
יַעַד,0,1,0,1,1,0,1,1,1,0
מְיוּעָד,0,1,0,0,0,0,0,0,0,0
גוֹרָל,0,0,0,0,0,0,0,0,0,0
חֲסַר כֹּל,0,0,0,1,0,1,0,1,0,0
נהרס,1,0,0,1,0,1,0,1,0,0
מַשׁחֶתֶת,1,0,0,1,0,1,0,0,0,0
הורס,1,0,0,1,0,1,0,1,0,0
הֶרֶס,1,0,0,0,0,1,0,0,0,0
הַרסָנִי,1,0,1,1,0,1,0,0,0,0
לנתק,0,0,0,0,0,0,0,0,0,0
מְנוּתָק,0,0,0,0,0,0,0,0,0,0
תְלִישׁוּת,0,0,0,0,0,1,0,0,0,0
פרט,0,0,0,0,0,0,0,0,0,0
פרטים,0,0,0,0,0,0,0,0,0,0
לְעַכֵּב,0,0,0,0,0,1,0,0,0,0
עָצִיר,1,1,0,1,0,1,0,1,0,0
לזהות,0,0,0,0,0,0,1,0,0,0
ניתן לזיהוי,0,0,0,0,0,0,0,0,0,0
איתור,0,0,0,0,0,0,1,0,0,0
בַּלָשׁ,0,0,0,0,0,0,0,0,0,0
גַלַאִי,0,0,0,0,0,0,0,0,0,0
ריתוק,0,0,0,0,0,1,0,1,0,0
להרתיע,0,0,0,0,0,0,0,0,0,0
חומר ניקוי,0,0,0,0,0,0,0,0,0,0
לְהִתְדַרְדֵר,0,0,0,1,0,1,0,1,0,0
התדרדר,0,0,1,0,0,1,0,1,0,0
הְתדַרדְרוּת,1,0,1,1,0,1,0,1,0,0
ניתן לקבוע,0,0,0,0,0,0,0,0,0,0
לקבוע,0,1,0,0,0,0,0,0,0,1
נחישות,0,0,0,0,0,0,1,0,0,1
נחושה בדעתה,0,0,0,0,0,0,1,0,0,0
לְתַעֵב,1,0,1,0,0,1,0,0,0,0
לְפוֹצֵץ,0,0,0,1,0,1,0,0,1,0
הִתְפּוֹצְצוּת,1,0,0,0,0,0,0,0,0,0
מַעֲקָף,0,0,0,0,0,0,0,0,0,0
לִגרוֹעַ,1,0,0,0,0,1,0,0,0,0
לרעה,0,0,0,0,0,1,0,0,0,0
מזיק,0,0,0,0,0,1,0,0,0,0
בְּלִית,0,0,0,0,0,1,0,0,0,0
שְׁתַיִם,0,0,0,0,0,0,0,0,0,0
לְהַחרִיב,1,0,0,1,0,1,0,1,0,0
הרסני,1,0,1,1,0,1,0,1,0,1
חוּרבָּן,1,0,0,1,0,1,0,1,1,0
לְפַתֵחַ,0,1,0,0,0,0,1,0,0,0
מתפתח,0,0,0,0,0,0,0,0,0,0
התפתחות,0,0,0,0,0,0,0,0,0,0
לִסְטוֹת,0,0,0,0,0,0,0,0,0,0
סוטה,0,0,0,0,0,0,0,0,0,0
חֲרִיגָה,0,0,0,0,0,0,0,1,0,0
התקן,0,0,0,0,0,0,0,0,0,0
שָׂטָן,1,1,1,1,0,1,0,1,0,0
שְׂטָנִי,0,0,1,1,0,1,0,0,0,0
עַרמוּמִי,0,0,0,0,0,1,0,0,0,0
לִהַמצִיא,0,0,0,0,0,0,0,0,0,0
נָטוּל,0,0,0,0,0,0,0,0,0,0
אֲצִילָה,0,0,0,0,0,1,0,0,0,0
להפיץ,0,0,0,0,0,0,0,0,0,0
להקדיש,0,0,0,0,0,0,0,0,0,0
חָסִיד,0,0,0,0,0,0,0,0,0,0
מסור,0,0,0,0,0,0,1,0,0,1
לטרוף,0,0,0,0,0,1,0,0,0,0
אָדוּק,0,1,0,0,1,0,1,0,0,1
טַל,0,0,0,0,0,0,0,0,0,0
דקסטר,0,0,0,0,0,0,0,0,0,0
זריזות,0,0,0,0,0,0,1,0,0,0
דקסטרוז,0,0,0,0,0,0,0,0,0,0
שטני,1,0,1,1,0,1,0,0,0,0
אִבחוּן,0,1,0,1,0,1,0,0,0,1
אבחון,0,0,0,0,0,0,0,0,0,0
אבחון,0,0,0,0,0,0,0,0,0,0
תרשים,0,0,0,0,0,0,0,0,0,0
חוּגָה,0,0,0,0,0,0,0,0,0,0
נִיב,0,0,0,0,0,0,0,0,0,0
דיאלקטיקה,0,0,0,0,0,0,0,0,0,0
דו שיח,0,0,0,0,0,0,0,0,0,0
קוֹטֶר,0,0,0,0,0,0,0,0,0,0
יהלום,0,0,0,0,1,0,1,0,0,0
יהלומים,0,0,0,0,0,0,0,0,0,0
לְחַתֵל,0,0,1,0,0,0,0,0,0,0
דִיאָפרַגמָה,0,0,0,0,0,0,0,0,0,0
שִׁלשׁוּל,0,0,1,0,0,0,0,0,0,0
יְוֹמָן,0,0,0,0,1,0,1,0,0,1
הַתקָפָה חֲרִיפָה,1,0,1,0,0,1,0,0,0,0
קוביות,0,0,0,0,0,0,0,0,0,0
דיכוטומי,0,0,0,0,0,0,0,0,0,0
דיכוטומיה,0,0,0,0,0,0,0,0,0,0
לְהַכתִיב,0,0,0,0,0,0,0,0,0,0
הַכתָבָה,0,0,0,0,0,0,0,0,0,0
דִיקטָטוֹר,0,0,0,1,0,1,0,0,0,0
רוֹדָנִי,1,0,0,0,0,1,0,0,0,0
רוֹדָנוּת,1,1,1,1,0,1,0,1,0,0
דִיקצִיָה,0,0,0,0,0,0,0,0,0,0
מילון,0,0,0,0,0,0,1,0,0,1
מֵימרָה,0,0,0,0,0,0,0,0,0,1
דִידַקטִי,0,0,0,0,0,0,1,0,0,0
לָמוּת,0,0,0,1,0,1,0,1,0,0
דִיאֵטָה,0,0,0,0,0,0,0,0,0,0
שֶׁל דִיאֵטָה,0,1,0,0,0,0,1,0,0,0
לִהיוֹת שׁוֹנֶה,0,0,0,0,0,0,0,0,0,0
הֶבדֵל,0,0,0,0,0,0,0,0,0,0
הבדלים,0,0,0,0,0,0,0,0,0,0
דִיפֵרֶנציִאָלִי,0,0,0,0,0,0,0,0,0,1
בידול,0,0,0,0,0,0,0,0,0,0
באופן שונה,0,0,0,0,0,0,0,0,1,0
שונים,0,0,0,0,0,0,0,0,0,0
קָשֶׁה,0,0,0,1,0,0,0,0,0,0
קשיים,0,0,0,0,0,1,0,1,0,0
קושי,1,0,0,1,0,1,0,1,0,0
מְפוּזָר,0,0,0,0,0,0,0,0,0,0
ריכוך,0,0,0,0,0,0,0,0,0,0
לַחפּוֹר,0,0,0,0,0,0,0,0,0,0
לְעַכֵּל,0,0,0,0,0,0,0,0,0,0
אִכּוּל,0,0,0,0,0,0,0,0,0,0
סִפְרָה,0,0,0,0,0,0,0,0,0,1
מְכוּבָּד,0,0,0,0,0,0,1,0,0,0
כָּבוֹד,0,0,0,0,0,0,1,0,0,1
לִסְטוֹת,0,1,0,0,0,1,0,0,0,0
חפירות,0,0,0,0,0,0,0,0,0,0
סוֹלְלָה,0,0,0,1,0,0,0,0,0,0
רָעוּעַ,0,0,1,0,0,1,0,1,0,0
הִתרַחֲבוּת,0,0,0,0,0,0,0,0,0,0
הַרחָבָה,0,0,0,0,0,0,0,0,0,0
דִילֶמָה,0,0,0,0,0,0,0,0,0,0
חָרִיצוּת,0,0,0,0,0,0,1,0,0,1
חָרוּץ,0,0,0,0,0,0,0,0,0,0
מדלל,0,0,0,0,0,0,0,0,0,0
לְדַלֵל,0,0,0,0,0,1,0,0,0,0
דָלִיל,0,0,0,0,0,0,0,0,0,0
מְהִילָה,0,0,0,0,0,0,0,0,0,0
דַיִם,0,0,0,0,0,0,0,0,0,0
מֵמַד,0,0,0,0,0,0,0,0,0,0
לְהַפחִית,0,0,0,0,0,1,0,1,0,0
מְמוּעָט,0,0,0,0,0,1,0,0,0,0
הַפחָתָה,0,0,0,0,0,0,0,0,0,0
צוּרַת הַקטָנָה,0,0,0,0,0,0,0,0,0,0
רַעַשׁ,0,0,0,0,0,1,0,0,0,0
לִסעוֹד,0,0,0,0,0,0,0,0,0,0
מסעדה,0,0,0,0,0,0,0,0,0,0
אֲרוּחַת עֶרֶב,0,0,0,0,0,0,1,0,0,0
דינוזאור,0,0,0,1,0,0,0,0,0,0
דיט,0,0,0,0,0,0,0,0,0,0
דיוקזי,0,0,0,0,0,0,0,0,0,0
מָחוֹז הַבִּשׁוֹף,0,0,0,0,0,0,0,0,0,0
דיורמה,0,0,0,0,0,0,0,0,0,0
לִטבּוֹל,0,0,0,0,0,0,0,0,0,0
דיפלומה,0,0,0,0,0,0,0,0,0,0
דִיפּלוֹמָטִיָה,0,1,0,0,0,0,1,0,0,1
דִיפּלוֹמָט,0,0,0,0,0,0,0,0,0,0
דִיפּלוֹמָטִי,0,0,0,0,0,0,1,0,0,1
נוֹרָא,0,0,1,1,0,1,0,1,1,0
מְכוּוָן,0,0,0,0,0,0,0,0,0,0
כיוון,0,0,0,0,0,0,0,0,0,0
בצורה ישירה,0,0,0,0,0,0,0,0,0,0
מְנַהֵל,0,0,0,0,0,0,1,0,0,1
מַדרִיך,0,0,0,0,0,0,0,0,0,0
עפר,0,0,1,0,0,1,0,0,0,0
מְלוּכלָך,0,0,1,0,0,1,0,0,0,0
נָכוּת,0,0,0,0,0,1,0,1,0,0
להשבית,0,0,0,1,0,1,0,1,0,0
נָכֶה,0,0,0,1,0,1,0,1,0,0
חִסָרוֹן,0,0,0,0,0,0,0,0,0,0
לא מרוצה,0,0,0,0,0,1,0,0,0,0
לא מסכים,1,0,0,0,0,1,0,0,0,0
לֹא נָעִים,0,0,0,0,0,0,0,0,0,0
לא מסכים,1,0,0,0,0,1,0,1,0,0
מחלוקת,1,0,0,0,0,1,0,1,0,0
לא לאפשר,0,0,0,0,0,0,0,0,0,0
אסור,1,0,1,1,0,1,0,1,0,0
לְהֵעָלֵם,0,0,0,1,0,0,0,0,0,0
הֵעָלְמוּת,0,0,0,0,0,0,0,0,0,0
נעלם,0,0,0,0,0,0,0,0,0,0
לְאַכזֵב,1,0,1,0,0,1,0,1,0,0
מְאוּכזָב,1,0,1,0,0,1,0,1,0,0
מְאַכזֵב,0,0,0,0,0,1,0,1,0,0
אַכזָבָה,0,0,1,0,0,1,0,1,0,0
אי הסכמה,0,0,0,0,0,1,0,1,0,0
לא לאשר,1,0,1,1,0,1,0,1,0,0
לא אושרה,1,0,0,0,0,1,0,1,0,0
מסתייג,1,0,1,0,0,1,0,1,0,0
לפרוק מנשקו,0,0,0,0,0,0,0,0,0,0
אִי סֶדֵר,0,0,0,0,0,0,0,0,0,0
אסון,1,0,1,1,0,1,0,1,1,0
אסון,1,0,0,1,0,1,0,1,0,0
לְפַרֵק,0,0,0,0,0,0,0,0,0,0
חוֹסֶר אֵמוּן,0,0,0,0,0,0,0,0,0,0
לֹא לְהֶאֱמִין,0,0,0,0,0,1,0,0,0,0
לשלם,0,0,0,0,0,0,0,0,0,0
תַשְׁלוּם,0,0,0,0,0,0,0,0,0,0
דיסק,0,0,0,0,0,0,0,0,0,0
מוּשׁלָך,0,0,0,0,0,0,0,0,0,0
משליך,0,0,0,0,0,1,0,0,0,0
לְהַבחִין,0,0,0,0,0,0,0,0,0,0
ניתן להבחין,0,0,0,0,0,0,0,0,0,0
נָבוֹן,0,0,0,0,0,0,0,0,0,0
הַבחָנָה,0,0,0,0,0,0,0,0,0,0
פְּרִיקָה,0,0,0,0,0,1,0,0,0,0
תַלמִיד,0,0,0,0,0,0,0,0,0,1
משמעת,0,0,0,1,0,1,0,0,0,0
התנערות,1,0,1,0,0,1,0,0,0,1
כתב ויתור,0,0,0,0,0,0,0,0,0,0
לחשוף,0,0,0,0,0,0,0,0,0,0
נחשף,0,0,0,0,0,0,0,0,0,1
חשיפה,0,0,0,0,0,0,0,0,0,0
דִהוּי,0,0,1,0,0,1,0,0,0,0
דהוי,0,0,1,0,0,1,0,1,0,0
אִי נוֹחוּת,0,0,0,0,0,1,0,1,0,0
לְנַתֵק,0,0,0,0,0,1,0,1,0,0
מְנוּתָק,0,0,0,0,0,1,0,1,0,0
ניתוק,0,0,0,0,0,1,0,0,0,0
אִי שְׂבִיעוּת רָצוֹן,1,0,1,1,0,1,0,1,0,0
הפסקה,0,0,0,0,0,0,0,0,0,0
לְהַפְסִיק,0,0,0,0,0,1,0,0,0,0
אִי רְצִיפוּת,0,0,1,1,0,1,0,1,0,0
בלתי רציף,0,0,0,0,0,0,0,0,0,0
מַחֲלוֹקֶת,1,0,1,0,0,1,0,0,0,0
הנחה,0,0,0,0,0,0,0,0,0,0
בהנחה,0,0,0,0,0,0,0,0,0,0
לדכא,0,0,0,1,0,1,0,1,0,0
מיואש,0,0,0,0,0,0,0,0,0,0
רִפיוֹן רוּחַ,0,0,0,0,0,1,0,0,0,0
שִׂיחַ,0,0,0,0,0,0,0,0,0,0
לְגַלוֹת,0,0,0,0,0,0,0,0,0,0
תַגלִית,0,0,0,0,0,0,1,0,0,0
לִפְגוֹעַ בְּאֲמִינוּת,0,0,0,0,0,1,0,0,0,0
דִיסקרֶטִי,0,1,0,0,0,0,1,0,0,0
אִי הַתְאָמָה,0,0,0,0,0,0,0,0,0,0
נִבדָל,0,0,0,0,0,0,0,0,0,0
שיקול דעת,0,1,0,0,0,0,1,0,0,1
שיקול דעת,0,0,0,0,0,0,1,0,0,0
לְהָפלוֹת,1,0,0,0,0,1,0,1,0,0
מפלה,0,0,1,0,0,1,0,0,0,0
אַפלָיָה,1,0,1,1,0,1,0,1,0,0
דִיסקוּס,0,0,0,0,0,0,0,0,0,0
לָדוּן,0,0,0,0,0,0,0,0,0,0
דִיוּן,0,0,0,0,0,0,1,0,0,0
בּוּז,1,0,1,0,0,1,0,0,0,0
מַחֲלָה,1,0,1,1,0,1,0,1,0,0
נָגוּעַ,0,0,1,1,0,1,0,1,0,0
חֲסַר גוּף,0,0,0,1,0,1,0,1,0,0
לְנַתֵק,0,0,0,0,0,0,0,0,0,0
התנתקות,0,0,0,0,0,1,0,0,0,0
מעוות,1,0,1,1,0,1,0,1,0,0
חרפה,1,0,1,0,0,1,0,1,0,0
מבוזה,1,0,1,0,0,1,0,1,0,0
מַחְפִּיר,1,0,1,0,0,1,0,0,0,0
מְמוּרמָר,1,0,1,0,0,1,0,1,0,0
לְהַסווֹת,0,0,0,0,0,0,0,0,0,0
מְחוּפָּשׂ,0,0,0,0,0,0,0,0,0,0
גועל,1,0,1,1,0,1,0,1,0,0
מגעיל,1,0,1,1,0,1,0,0,0,0
צַלַחַת,0,0,0,0,0,0,0,0,0,0
מאוכזבים,0,0,0,0,0,1,0,1,0,0
מייאש,0,0,0,0,0,1,0,1,0,0
לֹא יָשָׁר,1,0,1,0,0,1,0,1,0,0
אִי יִוֹשֶׁר,0,0,1,0,0,1,0,0,0,0
חֶרפָּה,1,0,1,1,0,1,0,1,0,0
הִתפַּכְּחוּת,1,0,1,0,0,1,0,1,0,0
לְחַטֵא,0,0,0,0,0,0,0,0,0,0
מְחַטֵא,0,0,0,0,0,0,0,0,0,0
חיטוי,0,0,0,0,0,0,1,0,0,0
מֵידָע מַטעֶה,1,0,0,1,0,1,0,0,0,0
לא הגיוני,0,0,1,0,0,1,0,0,0,0
לְהִתְפּוֹרֵר,0,0,1,1,0,1,0,0,0,0
הִתפּוֹרְרוּת,0,0,0,0,0,1,0,0,0,0
חֲסַר עִניָן,0,0,0,0,0,1,0,0,0,0
מנותקים,0,0,0,0,0,0,0,0,0,0
קָטוּעַ,0,0,0,0,0,0,0,0,0,0
מַפרִיד,0,0,0,0,0,0,0,0,0,0
דִיסק,0,0,0,0,0,0,0,0,0,0
תַקלִיטוֹן,0,0,0,0,0,0,0,0,0,0
לִשְׂנוֹא,1,0,1,0,0,1,0,0,0,0
לא אהב,1,0,0,0,0,1,0,1,0,0
נקע,1,0,1,1,0,1,0,1,0,0
נקע,0,0,0,0,0,0,0,0,0,0
לְנַשֵׁל,0,0,0,0,0,0,0,0,0,0
עָגוּם,0,0,1,1,0,1,0,1,0,0
תַדְהֵמָה,1,1,0,1,0,1,0,1,1,0
פירוק,0,0,1,1,0,1,0,1,0,0
לשחרר,0,0,0,0,0,0,0,0,0,0
הֲדָחָה,1,0,1,1,0,1,0,1,1,0
לָרֶדֶת,0,0,0,0,0,0,0,0,0,0
אי ציות,1,0,1,0,0,1,0,0,0,0
סָרְבָנִי,1,0,0,0,0,1,0,0,0,0
לְהַמרוֹת,1,0,1,0,0,1,0,0,0,0
הפרעה,0,0,0,1,0,1,0,0,0,0
פָּרוּעַ,0,0,0,0,0,1,0,0,0,0
לא מאורגן,0,0,0,0,0,1,0,0,0,0
לִזַלזֵל,1,0,1,0,0,1,0,1,0,0
מזלזל,1,0,1,0,0,1,0,1,0,0
מְפוּרָד,0,0,0,0,0,0,0,0,0,0
פַּעַר,1,0,1,0,0,1,0,1,0,0
קַר רוּחַ,0,0,0,0,0,1,0,1,0,0
לְשַׁגֵר,0,0,0,0,0,0,0,0,0,0
לְפַזֵר,0,0,0,0,0,1,0,1,0,0
פטור,0,0,0,0,0,0,0,0,0,0
לְחַלֵק,0,0,0,0,0,0,0,0,0,0
לְפַזֵר,0,0,0,0,0,0,0,0,0,0
מְפוּזָר,0,0,0,0,0,0,0,0,0,0
פְּזִירָה,0,0,0,0,0,1,0,0,0,0
לַעֲקוֹר,0,0,0,0,0,1,0,0,0,0
עָקוּר,1,0,0,1,0,0,0,1,0,0
תְזוּזָה,0,0,0,0,0,0,0,0,0,0
לְהַצִיג,0,0,0,0,0,0,0,0,0,0
לא מרוצה,1,0,1,1,0,1,0,1,0,0
אִי שְׂבִיעוּת רָצוֹן,0,0,1,0,0,1,0,0,0,0
רְשׁוּת,0,0,0,0,0,1,0,0,0,0
להיפטר,0,0,1,0,0,0,0,0,0,0
נפטר,0,1,0,0,0,0,1,0,0,1
מֶזֶג,0,0,0,0,0,0,0,0,0,0
נושל,1,0,0,1,0,1,0,1,0,0
לְהַפְרִיך,0,0,0,0,0,0,0,0,0,0
מַחֲלוֹקֶת,1,0,0,0,0,1,0,0,0,0
פְּסִילָה,0,0,0,0,0,1,0,0,0,0
פָּסוּל,1,0,1,0,0,1,0,1,0,0
לִפְסוֹל,0,0,0,0,0,1,0,1,0,0
הִתעַלְמוּת,0,0,0,0,0,1,0,0,0,0
התעלמו,0,0,1,0,0,1,0,0,0,0
לֹא מְכוּבָּד,1,0,1,1,0,1,0,0,0,0
שֵׁם רַע,0,0,0,0,0,0,0,0,0,0
זִלזוּל,1,0,0,0,0,1,0,0,0,0
חסר כבוד,1,0,1,1,0,1,0,1,0,0
הפרעה,1,0,0,1,0,1,0,0,1,0
חוסר שביעות רצון,0,0,0,0,0,1,0,0,0,0
לא מרוצה,0,0,0,0,0,0,0,0,0,0
לְנַתֵחַ,0,0,0,0,0,0,0,0,0,0
דיסקציה,0,0,1,0,0,0,0,0,0,0
לְהָפִיץ,0,0,0,0,0,0,1,0,0,0
הֲפָצָה,0,0,0,0,0,0,0,0,0,0
מַחֲלוֹקֶת,1,0,0,0,0,1,0,0,0,0
התנגדות,0,0,0,0,0,0,0,0,0,0
מתנגדים,0,0,0,0,0,1,0,0,0,0
מַסָה,0,0,0,0,0,0,0,0,0,0
שֵׁרוּת דוֹב,1,0,1,0,0,1,0,1,0,0
פּוֹרֵשׁ,1,0,0,1,0,1,0,0,0,0
שׁוֹנֶה,0,0,0,0,0,0,0,0,0,0
לְפַזֵר,0,0,0,0,0,0,0,0,0,0
התפוגג,0,0,0,0,0,0,0,0,0,0
דיסוציאציה,0,0,0,0,0,0,0,0,0,0
התפרקות,1,0,0,1,0,1,0,1,1,0
לְהִתְמוֹסֵס,0,0,0,0,0,0,0,0,0,0
צרימה,1,0,0,0,0,1,0,0,0,0
לְהַנִיאַ,0,0,0,0,0,0,0,0,0,0
דיסטלי,0,0,0,0,0,0,0,0,0,0
מֶרְחָק,0,0,0,0,0,0,0,0,0,0
רָחוֹק,0,0,0,0,0,0,0,0,0,0
סְלִידָה,0,0,1,0,0,1,0,0,0,0
לֹא נָעִים,0,0,1,0,0,1,0,0,0,0
תַזקִיק,0,0,0,0,0,0,0,0,0,0
זִקוּק,0,0,0,0,0,0,1,0,0,0
הבחנה,0,0,0,0,0,0,1,0,0,0
מְיוּחָד,0,0,0,0,0,0,0,0,0,0
לְהַבחִין,0,0,0,0,0,0,0,0,0,0
ניתן להבחין,0,0,0,0,0,0,0,0,0,0
נִכבָּד,0,0,0,0,0,0,0,0,0,0
מַבדִיל,0,0,0,0,0,0,0,0,0,0
מְעוּוָת,0,0,1,0,0,1,0,0,0,0
עיוות,0,0,0,0,0,1,0,0,0,0
להסיח את הדעה,0,0,0,0,0,1,0,0,0,0
מְפוּזָר,1,0,0,0,0,1,0,0,0,0
מסיח דעת,1,1,0,0,0,1,0,0,0,0
הַסָחַת הַדַעַת,0,0,0,0,0,1,0,0,0,0
מְפוּזָר,0,0,0,0,0,1,0,1,0,0
מְצוּקָה,1,0,1,1,0,1,0,1,1,0
במצוקה,0,0,0,1,0,1,0,0,0,0
מְצַעֵר,1,0,0,1,0,1,0,0,0,0
לְהָפִיץ,0,0,0,0,0,0,0,0,0,0
הפצה,0,0,0,0,0,0,0,0,0,0
מָחוֹז,0,0,0,0,0,0,0,0,0,0
חוסר אמון,1,0,1,1,0,1,0,0,0,0
הפרעה,1,0,0,1,0,1,0,1,1,0
מוטרד,1,0,0,0,0,1,0,1,0,0
אִי שִׁמוּשׁ,0,0,0,0,0,1,0,0,0,0
לא בשימוש,1,0,0,0,0,1,0,0,0,0
לִנְטוֹשׁ,0,0,0,0,0,0,0,0,0,0
כנל,0,0,0,0,0,0,0,0,0,0
פִּזמוֹן,0,0,0,0,1,0,1,0,0,0
יוֹמִי,0,0,0,0,0,0,0,0,0,0
דַרגָשׁ,0,0,0,0,0,0,0,0,0,1
לִצְלוֹל,0,0,0,0,0,0,0,0,0,0
צוֹלְלָן,0,0,0,0,0,0,0,0,0,0
לִסְטוֹת,0,0,0,0,0,0,0,0,0,0
הִסתַעֲפוּת,0,0,0,0,0,0,0,0,0,0
מִסתַעֵף,0,0,0,0,0,1,0,0,1,0
מתפצלים,0,0,0,0,0,0,0,0,0,0
צוללנים,0,0,0,0,0,0,0,0,0,0
מְגוּוָן,0,0,0,0,0,1,1,0,0,0
מְגוּוָן,0,0,0,0,0,0,1,0,0,0
לְנַמֵר,0,0,0,0,0,0,0,0,0,0
הַסָחָה,0,0,0,0,0,0,1,0,1,0
מגוון,0,0,0,0,0,0,0,0,0,0
להפנות,0,0,0,0,0,0,0,0,0,0
מפנה,0,0,0,0,0,0,0,0,0,0
לְהוֹקִיעַ,0,0,0,0,0,0,0,0,0,0
נמכר,0,0,0,0,0,1,0,0,0,0
מימוש,0,0,0,0,0,1,0,0,0,0
לחלק,0,0,0,0,0,0,0,0,0,0
מחולק,0,0,0,0,0,0,0,0,0,0
דיבידנד,0,0,0,0,0,0,0,0,0,0
קֶסֶם,0,1,0,0,0,0,0,0,0,0
אלוהי,0,0,0,0,0,0,0,0,0,0
אֱלוֹהוּת,0,0,0,0,0,0,1,0,0,0
מִתחַלֵק,0,0,0,0,0,0,0,0,0,0
חֲלוּקָה,0,0,0,0,0,0,0,0,0,0
מְחַלֵק,0,0,0,0,0,0,0,0,0,0
לְהִתְגַרֵשׁ,1,0,1,1,0,1,0,1,1,1
לגלות סוד,0,0,0,0,0,0,0,0,0,0
סְחַרחוֹרֶת,0,0,0,0,0,1,0,0,0,0
סְחַרחַר,0,0,0,0,0,1,0,0,0,0
כָּנוּעַ,0,0,0,0,0,0,0,0,0,0
לַעֲגוֹן,0,0,0,0,0,0,0,0,0,0
עגנה,0,0,0,0,0,1,0,0,0,0
תָוִית,0,0,0,0,0,0,0,0,0,0
דוֹקטוֹר,0,0,0,0,0,0,1,0,0,1
דוקטרינרית,0,0,0,0,0,0,0,0,0,0
דוֹקטרִינָה,0,0,0,0,0,0,0,0,0,1
מסמך,0,0,0,0,0,0,0,0,0,0
תיעודי,0,0,0,0,0,0,0,0,0,0
להתחמק,0,0,0,0,0,0,0,0,0,0
חֲמִיקָה,0,0,0,0,0,0,0,0,0,0
צְבִיָה,0,0,0,0,0,0,0,0,0,0
רַמַאִי,0,0,0,0,0,0,1,0,0,0
כֶּלֶב,0,0,0,0,0,0,0,0,0,0
עיקש,0,0,0,0,0,0,1,0,0,0
דוֹגמָה,0,0,0,0,0,0,0,0,0,1
דוֹגמָטִי,0,0,0,0,0,0,0,0,0,0
עשייה,0,0,0,0,0,0,0,0,0,0
תעשה את זה,0,0,0,0,0,1,0,0,0,0
מַצַב רוּחַ עָגוּם,0,0,0,0,0,1,0,1,0,0
קִצבָּה,0,0,0,0,0,1,0,1,0,0
בּוּבָּה,0,0,0,0,1,0,0,0,0,0
דוֹלָר,0,0,0,0,0,0,0,0,0,0
dolor,0,0,0,0,0,1,0,1,0,0
דולפין,0,0,0,0,1,0,1,0,1,1
תְחוּם,0,0,0,0,0,0,0,0,0,0
כיפה,0,0,0,0,0,0,0,0,0,0
בֵּיתִי,0,0,0,0,0,0,0,0,0,0
מְבוּיָת,0,0,0,0,0,0,0,0,0,0
בִּיוּת,0,0,0,0,0,0,0,0,0,0
מָקוֹם מוֹשָׁב,0,0,0,0,0,0,0,0,0,0
מְשׁוּכָּן,0,0,0,0,0,0,0,0,0,0
שְׁלִיטָה,0,0,0,0,0,0,0,0,0,0
דוֹמִינָנטִי,0,0,0,1,0,1,0,0,0,0
לִשְׁלוֹט,1,0,0,1,0,1,1,0,0,0
שולט,0,0,0,0,0,0,0,0,0,0
שְׁלִיטָה,1,0,0,1,0,1,0,1,0,0
שליטה,0,0,0,1,0,0,0,0,0,1
דומינו,0,0,0,0,0,0,0,0,0,0
דוֹן,0,0,0,0,0,0,1,0,0,1
תרומה,0,0,0,0,0,0,1,0,0,0
חמור,0,0,1,0,0,1,0,0,0,0
תוֹרֵם,0,0,0,0,0,0,0,0,0,0
לְשַׁרבֵּט,0,0,0,0,0,1,0,0,0,0
אֲבַדוֹן,0,0,0,1,0,1,0,0,0,0
נידון,0,0,0,1,0,1,0,1,0,0
יום הדין,1,1,1,1,0,1,0,1,0,0
דלת,0,0,0,0,0,0,0,0,0,0
פעמון דלת,0,0,0,0,0,0,0,0,0,0
פֶּתַח,0,0,0,0,0,0,0,0,0,0
רָדוּם,0,0,0,0,0,0,0,0,0,0
פְּנִימִיָה,0,0,0,0,0,0,0,0,0,0
גב,0,0,0,0,0,0,0,0,0,0
מָנָה,0,0,0,0,0,0,0,0,0,0
נְקוּדָה,0,0,0,0,0,0,0,0,0,0
לְהַכפִּיל,0,0,0,0,0,0,0,0,0,0
מוּכפָּל,0,0,0,0,0,0,0,0,0,0
כָּפִיל,0,0,0,0,0,0,0,0,0,0
כְּפִילָה,0,0,0,0,0,0,0,0,0,0
ספק,0,0,0,1,0,1,0,1,0,1
מוטל בספק,0,0,0,0,0,1,0,0,0,0
מֵטִיל סָפֵק,0,0,0,0,0,1,0,0,0,0
בְּלִי סָפֵק,0,0,0,0,0,0,1,0,0,1
שְׁטִיפָה,0,0,0,0,0,1,0,0,0,0
בצק,0,0,0,0,0,0,0,0,0,0
סופגניה,0,0,0,0,0,0,0,0,0,0
קוֹדֵר,0,0,0,0,0,1,0,0,0,0
יוֹנָה,0,1,0,0,1,0,1,0,0,1
שָׁחוּחַ,0,0,0,0,0,0,0,0,0,0
נְפִילָה,0,0,0,1,0,1,0,1,0,0
בְּמִדרוֹן,0,0,0,0,0,0,0,0,0,0
מַבּוּל,0,0,0,0,0,0,0,0,0,0
לְגַמרֵי,0,0,0,0,0,0,0,0,0,1
פְּלוּמָתִי,0,0,0,0,0,0,1,0,0,0
נְדוּנִיָה,0,0,0,0,0,0,0,0,0,0
לְנַמְנֵם,0,0,0,0,0,0,0,0,0,0
תְרֵיסַר,0,0,0,0,0,0,0,0,0,0
מְשַׁעֲמֵם,0,0,0,0,0,1,0,1,0,0
