Georgian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
ამორტიზაცია,0,0,0,1,0,1,0,0,0,0
დეპრესია,0,0,0,1,0,1,0,1,0,0
დეპრესიული,1,0,0,1,0,1,0,1,0,0
დამთრგუნველი,0,0,1,0,0,1,0,1,0,0
დეპრესია,0,0,0,0,0,1,0,1,0,0
დეპრესიული,0,0,0,0,0,1,0,1,0,0
ჩამორთმევა,1,0,1,1,0,1,0,1,0,0
სიღრმე,0,0,0,0,0,0,1,0,0,1
მოადგილე,0,0,0,0,0,0,0,0,0,1
რელსებიდან გადახვევა,0,0,0,0,0,0,0,0,0,0
შეშლილი,1,0,1,1,0,1,0,0,0,0
მიტოვებული,0,0,0,0,0,1,0,0,0,0
დაცინვა,1,0,1,0,0,1,0,0,0,0
წარმოშობა,0,0,0,0,0,0,0,0,0,0
წარმოებული,0,0,0,0,0,0,0,0,0,0
მომდინარეობს,0,0,0,0,0,0,0,0,0,0
დერმალური,0,0,0,0,0,0,0,0,0,0
დერმატოლოგი,0,0,0,0,0,0,0,0,0,1
დერმატოლოგია,0,0,0,0,0,0,0,0,0,0
დეროგაცია,1,0,1,1,0,1,0,1,0,0
დამამცირებელი,1,0,1,1,0,1,0,1,0,0
დაშვება,0,0,0,0,0,0,0,0,0,0
შთამომავალი,0,0,0,0,0,0,0,0,0,0
შთამომავალი,0,0,0,0,0,0,0,0,0,0
დაღმავალი,0,0,0,0,0,0,0,0,0,0
დაღმართი,0,0,0,1,0,0,0,1,0,0
აღწერე,0,0,0,0,0,0,0,0,0,0
აღწერა,0,0,0,0,0,0,0,0,0,0
აღწერითი,0,0,0,0,0,0,1,0,0,0
შეურაცხყოფა,1,0,1,1,0,1,0,1,0,0
უდაბნო,1,0,1,1,0,1,0,1,0,0
მიტოვებული,1,0,1,1,0,1,0,1,0,0
დეზერტირება,0,0,0,0,0,1,0,0,0,0
იმსახურებს,1,1,0,0,0,0,1,0,0,1
დაიმსახურა,0,0,0,0,0,0,1,0,0,0
დამსახურებული,0,0,0,0,0,0,0,0,0,0
დიზაინი,0,0,0,0,0,0,0,0,0,0
დანიშნოს,0,0,0,0,0,0,0,0,0,0
დანიშნულება,0,0,0,0,0,0,0,0,0,1
შექმნილია,0,0,0,0,0,0,0,0,0,0
დიზაინერი,0,0,0,0,0,0,1,0,0,0
პროექტირება,0,0,0,0,0,0,0,0,0,0
სასურველობა,0,0,0,0,0,0,0,0,0,0
სასურველია,0,0,0,0,0,0,1,0,0,0
მსურველი,0,0,0,0,0,0,1,0,0,0
მსურველი,0,0,0,0,0,0,1,0,0,0
შეწყვიტოს,1,0,1,0,0,1,0,0,0,0
მაგიდა,0,0,0,0,0,0,0,0,0,0
გაპარტახება,0,0,0,1,0,1,0,1,0,0
სასოწარკვეთა,1,0,1,1,0,1,0,1,0,0
სასოწარკვეთილი,0,0,0,1,0,1,0,1,0,0
გაგზავნა,0,0,0,0,0,0,0,0,0,0
სასოწარკვეთილი,0,0,0,0,0,1,0,0,0,0
სასოწარკვეთილება,0,0,0,0,0,0,0,0,0,0
საზიზღარი,1,0,1,0,0,1,0,0,0,0
ზიზღი,1,0,1,0,0,1,0,0,0,0
დესპოტური,0,0,0,1,0,1,0,0,0,0
დესპოტიზმი,1,0,1,1,0,1,0,1,0,0
დესერტი,0,0,0,0,0,0,0,0,0,0
დანიშნულების ადგილი,0,1,0,1,1,0,1,1,1,0
განზრახული,0,1,0,0,0,0,0,0,0,0
ბედისწერა,0,0,0,0,0,0,0,0,0,0
გაჭირვებული,0,0,0,1,0,1,0,1,0,0
განადგურდა,1,0,0,1,0,1,0,1,0,0
გამანადგურებელი,1,0,0,1,0,1,0,0,0,0
ანადგურებს,1,0,0,1,0,1,0,1,0,0
განადგურება,1,0,0,0,0,1,0,0,0,0
გამანადგურებელი,1,0,1,1,0,1,0,0,0,0
მოწყვეტა,0,0,0,0,0,0,0,0,0,0
მოწყვეტილი,0,0,0,0,0,0,0,0,0,0
რაზმი,0,0,0,0,0,1,0,0,0,0
დეტალი,0,0,0,0,0,0,0,0,0,0
დეტალები,0,0,0,0,0,0,0,0,0,0
დაკავება,0,0,0,0,0,1,0,0,0,0
დაკავებული,1,1,0,1,0,1,0,1,0,0
აღმოაჩინოს,0,0,0,0,0,0,1,0,0,0
შესამჩნევი,0,0,0,0,0,0,0,0,0,0
გამოვლენა,0,0,0,0,0,0,1,0,0,0
დეტექტივი,0,0,0,0,0,0,0,0,0,0
დეტექტორი,0,0,0,0,0,0,0,0,0,0
დაკავება,0,0,0,0,0,1,0,1,0,0
შეკავება,0,0,0,0,0,0,0,0,0,0
სარეცხი საშუალება,0,0,0,0,0,0,0,0,0,0
გაუარესდება,0,0,0,1,0,1,0,1,0,0
გაუარესდა,0,0,1,0,0,1,0,1,0,0
გაუარესება,1,0,1,1,0,1,0,1,0,0
განმსაზღვრელი,0,0,0,0,0,0,0,0,0,0
განსაზღვრავს,0,1,0,0,0,0,0,0,0,1
განსაზღვრა,0,0,0,0,0,0,1,0,0,1
განსაზღვრული,0,0,0,0,0,0,1,0,0,0
ზიზღი,1,0,1,0,0,1,0,0,0,0
აფეთქდეს,0,0,0,1,0,1,0,0,1,0
დეტონაცია,1,0,0,0,0,0,0,0,0,0
შემოვლითი გზა,0,0,0,0,0,0,0,0,0,0
აკნინებს,1,0,0,0,0,1,0,0,0,0
ზიანი,0,0,0,0,0,1,0,0,0,0
საზიანო,0,0,0,0,0,1,0,0,0,0
ნამსხვრევები,0,0,0,0,0,1,0,0,0,0
დეუზა,0,0,0,0,0,0,0,0,0,0
დამღუპველი,1,0,0,1,0,1,0,1,0,0
დამღუპველი,1,0,1,1,0,1,0,1,0,1
განადგურება,1,0,0,1,0,1,0,1,1,0
განავითაროს,0,1,0,0,0,0,1,0,0,0
განვითარებადი,0,0,0,0,0,0,0,0,0,0
განვითარება,0,0,0,0,0,0,0,0,0,0
გადაუხვევს,0,0,0,0,0,0,0,0,0,0
გადახრილი,0,0,0,0,0,0,0,0,0,0
გადახრა,0,0,0,0,0,0,0,1,0,0
მოწყობილობა,0,0,0,0,0,0,0,0,0,0
ეშმაკი,1,1,1,1,0,1,0,1,0,0
ეშმაკი,0,0,1,1,0,1,0,0,0,0
მზაკვრული,0,0,0,0,0,1,0,0,0,0
მოფიქრება,0,0,0,0,0,0,0,0,0,0
მოკლებული,0,0,0,0,0,0,0,0,0,0
დევოლუცია,0,0,0,0,0,1,0,0,0,0
გადაცემა,0,0,0,0,0,0,0,0,0,0
დაუთმობს,0,0,0,0,0,0,0,0,0,0
ერთგული,0,0,0,0,0,0,0,0,0,0
ერთგული,0,0,0,0,0,0,1,0,0,1
გადაყლაპავს,0,0,0,0,0,1,0,0,0,0
მორწმუნე,0,1,0,0,1,0,1,0,0,1
ნამი,0,0,0,0,0,0,0,0,0,0
დექსტერი,0,0,0,0,0,0,0,0,0,0
მოხერხებულობა,0,0,0,0,0,0,1,0,0,0
დექსტროზა,0,0,0,0,0,0,0,0,0,0
ეშმაკური,1,0,1,1,0,1,0,0,0,0
დიაგნოზი,0,1,0,1,0,1,0,0,0,1
დიაგნოსტიკური,0,0,0,0,0,0,0,0,0,0
დიაგნოსტიკა,0,0,0,0,0,0,0,0,0,0
დიაგრამა,0,0,0,0,0,0,0,0,0,0
აკრიფეთ,0,0,0,0,0,0,0,0,0,0
დიალექტი,0,0,0,0,0,0,0,0,0,0
დიალექტიკა,0,0,0,0,0,0,0,0,0,0
დიალოგი,0,0,0,0,0,0,0,0,0,0
დიამეტრი,0,0,0,0,0,0,0,0,0,0
ბრილიანტი,0,0,0,0,1,0,1,0,0,0
ბრილიანტები,0,0,0,0,0,0,0,0,0,0
საფენი,0,0,1,0,0,0,0,0,0,0
დიაფრაგმა,0,0,0,0,0,0,0,0,0,0
დიარეა,0,0,1,0,0,0,0,0,0,0
დღიური,0,0,0,0,1,0,1,0,0,1
დიატრიბი,1,0,1,0,0,1,0,0,0,0
კამათელი,0,0,0,0,0,0,0,0,0,0
დიქოტომიური,0,0,0,0,0,0,0,0,0,0
დიქოტომია,0,0,0,0,0,0,0,0,0,0
უკარნახოს,0,0,0,0,0,0,0,0,0,0
კარნახი,0,0,0,0,0,0,0,0,0,0
დიქტატორი,0,0,0,1,0,1,0,0,0,0
დიქტატორული,1,0,0,0,0,1,0,0,0,0
დიქტატურა,1,1,1,1,0,1,0,1,0,0
დიქცია,0,0,0,0,0,0,0,0,0,0
ლექსიკონი,0,0,0,0,0,0,1,0,0,1
დიქტატი,0,0,0,0,0,0,0,0,0,1
დიდაქტიკური,0,0,0,0,0,0,1,0,0,0
მოკვდეს,0,0,0,1,0,1,0,1,0,0
დიეტა,0,0,0,0,0,0,0,0,0,0
დიეტური,0,1,0,0,0,0,1,0,0,0
განსხვავდება,0,0,0,0,0,0,0,0,0,0
განსხვავება,0,0,0,0,0,0,0,0,0,0
განსხვავებები,0,0,0,0,0,0,0,0,0,0
დიფერენციალური,0,0,0,0,0,0,0,0,0,1
დიფერენციაცია,0,0,0,0,0,0,0,0,0,0
განსხვავებულად,0,0,0,0,0,0,0,0,1,0
განსხვავებული,0,0,0,0,0,0,0,0,0,0
რთული,0,0,0,1,0,0,0,0,0,0
სირთულეები,0,0,0,0,0,1,0,1,0,0
სირთულე,1,0,0,1,0,1,0,1,0,0
დიფუზური,0,0,0,0,0,0,0,0,0,0
დიფუზია,0,0,0,0,0,0,0,0,0,0
გათხრა,0,0,0,0,0,0,0,0,0,0
დაიჯესტი,0,0,0,0,0,0,0,0,0,0
საჭმლის მონელება,0,0,0,0,0,0,0,0,0,0
ციფრი,0,0,0,0,0,0,0,0,0,1
ღირსეული,0,0,0,0,0,0,1,0,0,0
ღირსება,0,0,0,0,0,0,1,0,0,1
გადახვევა,0,1,0,0,0,1,0,0,0,0
იჭრება,0,0,0,0,0,0,0,0,0,0
დიკი,0,0,0,1,0,0,0,0,0,0
დანგრეული,0,0,1,0,0,1,0,1,0,0
დილატაცია,0,0,0,0,0,0,0,0,0,0
გაფართოება,0,0,0,0,0,0,0,0,0,0
დილემა,0,0,0,0,0,0,0,0,0,0
შრომისმოყვარეობა,0,0,0,0,0,0,1,0,0,1
გულმოდგინე,0,0,0,0,0,0,0,0,0,0
გამხსნელი,0,0,0,0,0,0,0,0,0,0
განზავდეს,0,0,0,0,0,1,0,0,0,0
განზავებული,0,0,0,0,0,0,0,0,0,0
განზავება,0,0,0,0,0,0,0,0,0,0
დიმი,0,0,0,0,0,0,0,0,0,0
განზომილება,0,0,0,0,0,0,0,0,0,0
მცირდება,0,0,0,0,0,1,0,1,0,0
შემცირდა,0,0,0,0,0,1,0,0,0,0
შემცირება,0,0,0,0,0,0,0,0,0,0
დამამცირებელი,0,0,0,0,0,0,0,0,0,0
დინ,0,0,0,0,0,1,0,0,0,0
ივახშმე,0,0,0,0,0,0,0,0,0,0
სასადილო,0,0,0,0,0,0,0,0,0,0
ვახშამი,0,0,0,0,0,0,1,0,0,0
დინოზავრი,0,0,0,1,0,0,0,0,0,0
დინტ,0,0,0,0,0,0,0,0,0,0
ეპარქია,0,0,0,0,0,0,0,0,0,0
ეპარქია,0,0,0,0,0,0,0,0,0,0
დიორამა,0,0,0,0,0,0,0,0,0,0
ჩაძირვა,0,0,0,0,0,0,0,0,0,0
დიპლომი,0,0,0,0,0,0,0,0,0,0
დიპლომატია,0,1,0,0,0,0,1,0,0,1
დიპლომატი,0,0,0,0,0,0,0,0,0,0
დიპლომატიური,0,0,0,0,0,0,1,0,0,1
საშინელი,0,0,1,1,0,1,0,1,1,0
მიმართული,0,0,0,0,0,0,0,0,0,0
მიმართულება,0,0,0,0,0,0,0,0,0,0
პირდაპირ,0,0,0,0,0,0,0,0,0,0
დირექტორი,0,0,0,0,0,0,1,0,0,1
დირექტორია,0,0,0,0,0,0,0,0,0,0
ჭუჭყიანი,0,0,1,0,0,1,0,0,0,0
ბინძური,0,0,1,0,0,1,0,0,0,0
ინვალიდობა,0,0,0,0,0,1,0,1,0,0
გამორთვა,0,0,0,1,0,1,0,1,0,0
ინვალიდი,0,0,0,1,0,1,0,1,0,0
მინუსი,0,0,0,0,0,0,0,0,0,0
უკმაყოფილო,0,0,0,0,0,1,0,0,0,0
უარყოფა,1,0,0,0,0,1,0,0,0,0
შეუსაბამო,0,0,0,0,0,0,0,0,0,0
არ ეთანხმება,1,0,0,0,0,1,0,1,0,0
უთანხმოება,1,0,0,0,0,1,0,1,0,0
აკრძალვა,0,0,0,0,0,0,0,0,0,0
დაუშვებელია,1,0,1,1,0,1,0,1,0,0
გაქრება,0,0,0,1,0,0,0,0,0,0
გაუჩინარება,0,0,0,0,0,0,0,0,0,0
გაქრება,0,0,0,0,0,0,0,0,0,0
გაუცრუებ,1,0,1,0,0,1,0,1,0,0
იმედგაცრუებული,1,0,1,0,0,1,0,1,0,0
გულდასაწყვეტია,0,0,0,0,0,1,0,1,0,0
იმედგაცრუება,0,0,1,0,0,1,0,1,0,0
უარყოფა,0,0,0,0,0,1,0,1,0,0
უარყოფა,1,0,1,1,0,1,0,1,0,0
არ მოიწონა,1,0,0,0,0,1,0,1,0,0
უკმაყოფილო,1,0,1,0,0,1,0,1,0,0
განიარაღება,0,0,0,0,0,0,0,0,0,0
არეულობა,0,0,0,0,0,0,0,0,0,0
კატასტროფა,1,0,1,1,0,1,0,1,1,0
დამღუპველი,1,0,0,1,0,1,0,1,0,0
დაშლა,0,0,0,0,0,0,0,0,0,0
ურწმუნოება,0,0,0,0,0,0,0,0,0,0
დაუჯერო,0,0,0,0,0,1,0,0,0,0
დახარჯავს,0,0,0,0,0,0,0,0,0,0
გაცემა,0,0,0,0,0,0,0,0,0,0
დისკი,0,0,0,0,0,0,0,0,0,0
უგულვებელყოფილია,0,0,0,0,0,0,0,0,0,0
უგულებელყოფს,0,0,0,0,0,1,0,0,0,0
გარჩევა,0,0,0,0,0,0,0,0,0,0
შესამჩნევი,0,0,0,0,0,0,0,0,0,0
გამჭრიახი,0,0,0,0,0,0,0,0,0,0
გამჭრიახობა,0,0,0,0,0,0,0,0,0,0
გამონადენი,0,0,0,0,0,1,0,0,0,0
მოწაფე,0,0,0,0,0,0,0,0,0,1
დისციპლინა,0,0,0,1,0,1,0,0,0,0
უარის თქმა,1,0,1,0,0,1,0,0,0,1
პასუხისმგებლობის უარყოფა,0,0,0,0,0,0,0,0,0,0
გამჟღავნება,0,0,0,0,0,0,0,0,0,0
გამჟღავნებული,0,0,0,0,0,0,0,0,0,1
გამჟღავნება,0,0,0,0,0,0,0,0,0,0
გაუფერულება,0,0,1,0,0,1,0,0,0,0
გაუფერულდა,0,0,1,0,0,1,0,1,0,0
დისკომფორტი,0,0,0,0,0,1,0,1,0,0
გათიშვა,0,0,0,0,0,1,0,1,0,0
გათიშული,0,0,0,0,0,1,0,1,0,0
გათიშვა,0,0,0,0,0,1,0,0,0,0
უკმაყოფილება,1,0,1,1,0,1,0,1,0,0
შეწყვეტა,0,0,0,0,0,0,0,0,0,0
შეწყვიტოს,0,0,0,0,0,1,0,0,0,0
უწყვეტობა,0,0,1,1,0,1,0,1,0,0
უწყვეტი,0,0,0,0,0,0,0,0,0,0
უთანხმოება,1,0,1,0,0,1,0,0,0,0
ფასდაკლება,0,0,0,0,0,0,0,0,0,0
ფასდაკლებით,0,0,0,0,0,0,0,0,0,0
იმედგაცრუება,0,0,0,1,0,1,0,1,0,0
იმედგაცრუებული,0,0,0,0,0,0,0,0,0,0
იმედგაცრუება,0,0,0,0,0,1,0,0,0,0
დისკურსი,0,0,0,0,0,0,0,0,0,0
აღმოჩენა,0,0,0,0,0,0,0,0,0,0
აღმოჩენა,0,0,0,0,0,0,1,0,0,0
დისკრედიტაცია,0,0,0,0,0,1,0,0,0,0
თავდაჭერილი,0,1,0,0,0,0,1,0,0,0
შეუსაბამობა,0,0,0,0,0,0,0,0,0,0
დისკრეტული,0,0,0,0,0,0,0,0,0,0
შეხედულებისამებრ,0,1,0,0,0,0,1,0,0,1
დისკრეციული,0,0,0,0,0,0,1,0,0,0
დისკრიმინაცია,1,0,0,0,0,1,0,1,0,0
დისკრიმინაციული,0,0,1,0,0,1,0,0,0,0
დისკრიმინაცია,1,0,1,1,0,1,0,1,0,0
დისკუსია,0,0,0,0,0,0,0,0,0,0
დისკუსია,0,0,0,0,0,0,0,0,0,0
დისკუსია,0,0,0,0,0,0,1,0,0,0
ზიზღი,1,0,1,0,0,1,0,0,0,0
დაავადება,1,0,1,1,0,1,0,1,0,0
დაავადებული,0,0,1,1,0,1,0,1,0,0
უსხეულო,0,0,0,1,0,1,0,1,0,0
გათიშვა,0,0,0,0,0,0,0,0,0,0
გათიშვა,0,0,0,0,0,1,0,0,0,0
დამახინჯებული,1,0,1,1,0,1,0,1,0,0
შერცხვენა,1,0,1,0,0,1,0,1,0,0
შერცხვენილი,1,0,1,0,0,1,0,1,0,0
სამარცხვინო,1,0,1,0,0,1,0,0,0,0
უკმაყოფილო,1,0,1,0,0,1,0,1,0,0
შენიღბვას,0,0,0,0,0,0,0,0,0,0
შენიღბული,0,0,0,0,0,0,0,0,0,0
ზიზღი,1,0,1,1,0,1,0,1,0,0
ამაზრზენი,1,0,1,1,0,1,0,0,0,0
კერძი,0,0,0,0,0,0,0,0,0,0
იმედგაცრუებული,0,0,0,0,0,1,0,1,0,0
იმედგაცრუება,0,0,0,0,0,1,0,1,0,0
უპატიოსნო,1,0,1,0,0,1,0,1,0,0
უსინდისობა,0,0,1,0,0,1,0,0,0,0
შეურაცხყოფა,1,0,1,1,0,1,0,1,0,0
იმედგაცრუება,1,0,1,0,0,1,0,1,0,0
დეზინფექცია,0,0,0,0,0,0,0,0,0,0
სადეზინფექციო საშუალება,0,0,0,0,0,0,0,0,0,0
დეზინფექცია,0,0,0,0,0,0,1,0,0,0
დეზინფორმაცია,1,0,0,1,0,1,0,0,0,0
არაგულწრფელი,0,0,1,0,0,1,0,0,0,0
დაშლა,0,0,1,1,0,1,0,0,0,0
დაშლა,0,0,0,0,0,1,0,0,0,0
უინტერესო,0,0,0,0,0,1,0,0,0,0
დაშლილი,0,0,0,0,0,0,0,0,0,0
დაშლილი,0,0,0,0,0,0,0,0,0,0
განმანაწილებელი,0,0,0,0,0,0,0,0,0,0
დისკი,0,0,0,0,0,0,0,0,0,0
დისკეტი,0,0,0,0,0,0,0,0,0,0
არ მომწონს,1,0,1,0,0,1,0,0,0,0
არ მოეწონა,1,0,0,0,0,1,0,1,0,0
დისლოცირებული,1,0,1,1,0,1,0,1,0,0
დისლოკაცია,0,0,0,0,0,0,0,0,0,0
განდევნა,0,0,0,0,0,0,0,0,0,0
საზიზღარი,0,0,1,1,0,1,0,1,0,0
შეშფოთება,1,1,0,1,0,1,0,1,1,0
დანაწევრება,0,0,1,1,0,1,0,1,0,0
გათავისუფლება,0,0,0,0,0,0,0,0,0,0
სამსახურიდან გათავისუფლება,1,0,1,1,0,1,0,1,1,0
ჩამოხტება,0,0,0,0,0,0,0,0,0,0
დაუმორჩილებლობა,1,0,1,0,0,1,0,0,0,0
დაუმორჩილებელი,1,0,0,0,0,1,0,0,0,0
დაუმორჩილებლობა,1,0,1,0,0,1,0,0,0,0
განუკითხაობა,0,0,0,1,0,1,0,0,0,0
უწესრიგოდ,0,0,0,0,0,1,0,0,0,0
მოუწესრიგებელი,0,0,0,0,0,1,0,0,0,0
დამცირება,1,0,1,0,0,1,0,1,0,0
დამამცირებელი,1,0,1,0,0,1,0,1,0,0
განსხვავებული,0,0,0,0,0,0,0,0,0,0
უთანასწორობა,1,0,1,0,0,1,0,1,0,0
უპასუხისმგებლო,0,0,0,0,0,1,0,1,0,0
გაგზავნა,0,0,0,0,0,0,0,0,0,0
გაფანტავს,0,0,0,0,0,1,0,1,0,0
დარიგება,0,0,0,0,0,0,0,0,0,0
გაცემა,0,0,0,0,0,0,0,0,0,0
დაარბია,0,0,0,0,0,0,0,0,0,0
გაფანტული,0,0,0,0,0,0,0,0,0,0
დისპერსიას,0,0,0,0,0,1,0,0,0,0
გადაადგილება,0,0,0,0,0,1,0,0,0,0
გადაადგილებული,1,0,0,1,0,0,0,1,0,0
გადაადგილება,0,0,0,0,0,0,0,0,0,0
ჩვენება,0,0,0,0,0,0,0,0,0,0
უკმაყოფილო,1,0,1,1,0,1,0,1,0,0
უკმაყოფილება,0,0,1,0,0,1,0,0,0,0
განკარგვა,0,0,0,0,0,1,0,0,0,0
განკარგავს,0,0,1,0,0,0,0,0,0,0
განლაგებული,0,1,0,0,0,0,1,0,0,1
განწყობილება,0,0,0,0,0,0,0,0,0,0
უპატრონო,1,0,0,1,0,1,0,1,0,0
უარყოფა,0,0,0,0,0,0,0,0,0,0
დავა,1,0,0,0,0,1,0,0,0,0
დისკვალიფიკაცია,0,0,0,0,0,1,0,0,0,0
დისკვალიფიცირებული,1,0,1,0,0,1,0,1,0,0
დისკვალიფიკაცია,0,0,0,0,0,1,0,1,0,0
უგულვებელყოფით,0,0,0,0,0,1,0,0,0,0
უგულებელყოფილი,0,0,1,0,0,1,0,0,0,0
უპატივცემულო,1,0,1,1,0,1,0,0,0,0
უპატივცემულობა,0,0,0,0,0,0,0,0,0,0
უპატივცემულობა,1,0,0,0,0,1,0,0,0,0
უპატივცემულო,1,0,1,1,0,1,0,1,0,0
შეფერხება,1,0,0,1,0,1,0,0,1,0
უკმაყოფილება,0,0,0,0,0,1,0,0,0,0
უკმაყოფილო,0,0,0,0,0,0,0,0,0,0
გაკვეთა,0,0,0,0,0,0,0,0,0,0
დისექცია,0,0,1,0,0,0,0,0,0,0
გაავრცელებს,0,0,0,0,0,0,1,0,0,0
გავრცელება,0,0,0,0,0,0,0,0,0,0
უთანხმოება,1,0,0,0,0,1,0,0,0,0
განსხვავებული აზრი,0,0,0,0,0,0,0,0,0,0
განსხვავებული,0,0,0,0,0,1,0,0,0,0
დისერტაცია,0,0,0,0,0,0,0,0,0,0
უსარგებლობა,1,0,1,0,0,1,0,1,0,0
დისიდენტი,1,0,0,1,0,1,0,0,0,0
განსხვავებული,0,0,0,0,0,0,0,0,0,0
გაფანტავს,0,0,0,0,0,0,0,0,0,0
დაბნეული,0,0,0,0,0,0,0,0,0,0
დისოციაცია,0,0,0,0,0,0,0,0,0,0
დაშლა,1,0,0,1,0,1,0,1,1,0
დაითხოვოს,0,0,0,0,0,0,0,0,0,0
დისონანსი,1,0,0,0,0,1,0,0,0,0
დაარწმუნოს,0,0,0,0,0,0,0,0,0,0
დისტალური,0,0,0,0,0,0,0,0,0,0
მანძილი,0,0,0,0,0,0,0,0,0,0
შორეული,0,0,0,0,0,0,0,0,0,0
ზიზღი,0,0,1,0,0,1,0,0,0,0
უსიამოვნო,0,0,1,0,0,1,0,0,0,0
დისტილატი,0,0,0,0,0,0,0,0,0,0
დისტილაცია,0,0,0,0,0,0,1,0,0,0
განსხვავება,0,0,0,0,0,0,1,0,0,0
გამორჩეული,0,0,0,0,0,0,0,0,0,0
განასხვავებენ,0,0,0,0,0,0,0,0,0,0
გამორჩეული,0,0,0,0,0,0,0,0,0,0
გამორჩეული,0,0,0,0,0,0,0,0,0,0
განმასხვავებელი,0,0,0,0,0,0,0,0,0,0
დამახინჯებული,0,0,1,0,0,1,0,0,0,0
დამახინჯება,0,0,0,0,0,1,0,0,0,0
ყურადღების გადატანა,0,0,0,0,0,1,0,0,0,0
გაფანტა,1,0,0,0,0,1,0,0,0,0
ყურადღების გადატანის,1,1,0,0,0,1,0,0,0,0
ყურადღების გაფანტვა,0,0,0,0,0,1,0,0,0,0
შეწუხებული,0,0,0,0,0,1,0,1,0,0
გაჭირვება,1,0,1,1,0,1,0,1,1,0
შეწუხდა,0,0,0,1,0,1,0,0,0,0
აღმაშფოთებელი,1,0,0,1,0,1,0,0,0,0
გავრცელება,0,0,0,0,0,0,0,0,0,0
განაწილება,0,0,0,0,0,0,0,0,0,0
რაიონი,0,0,0,0,0,0,0,0,0,0
უნდობლობა,1,0,1,1,0,1,0,0,0,0
არეულობა,1,0,0,1,0,1,0,1,1,0
შეწუხებული,1,0,0,0,0,1,0,1,0,0
გამოუყენებლობა,0,0,0,0,0,1,0,0,0,0
გამოუყენებელი,1,0,0,0,0,1,0,0,0,0
თხრილი,0,0,0,0,0,0,0,0,0,0
ასე,0,0,0,0,0,0,0,0,0,0
ჭუჭყიანი,0,0,0,0,1,0,1,0,0,0
