Ukrainian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
застібка,0,0,0,0,0,0,0,0,0,0
клас,0,0,0,0,0,0,0,0,0,0
класичний,0,0,0,0,0,0,1,0,0,0
класичний,0,0,0,0,0,0,1,0,0,0
класики,0,0,0,0,1,0,1,0,0,0
класифікація,0,0,0,0,0,0,0,0,0,0
класифікувати,0,0,0,0,0,0,1,0,0,0
однокласник,0,0,0,0,0,0,0,0,0,0
стукіт,0,0,0,0,0,0,0,0,0,0
пункт,0,0,0,0,0,0,0,0,0,0
пункти,0,0,0,0,0,0,0,0,0,0
кіготь,1,0,0,1,0,1,0,0,0,0
кігті,0,0,0,0,0,0,0,0,0,0
глина,0,0,0,0,0,0,0,0,0,0
чистий,0,0,0,0,1,0,1,0,0,1
очищення,0,0,0,0,0,0,1,0,0,0
чистота,0,0,0,0,0,0,1,0,0,0
чисто,0,0,0,0,0,0,1,0,0,0
очистити,0,0,0,0,0,0,1,0,0,0
очищення,0,0,0,0,0,0,1,0,0,0
кліренс,0,0,0,0,0,0,1,0,0,1
очищення,0,0,0,0,0,0,0,0,0,0
чіткість,0,0,0,0,0,0,1,0,0,0
розщеплення,0,0,0,0,0,0,0,0,0,0
розколювати,0,0,0,1,0,0,0,0,0,0
ключ,0,0,0,0,0,0,0,0,0,0
розщелина,0,0,0,0,0,0,0,0,0,0
помилування,0,0,0,0,0,0,0,0,0,0
духовенство,0,0,0,0,0,0,0,0,0,0
священнослужитель,0,0,0,0,0,0,0,0,0,0
канцелярський,0,0,0,0,0,0,1,0,0,1
службовець,0,0,0,0,0,0,0,0,0,0
писарство,0,0,0,0,0,0,0,0,0,0
розумний,0,0,0,0,0,0,1,0,0,0
кмітливість,0,0,0,0,0,0,1,0,0,0
натисніть,0,0,0,0,0,0,0,0,0,0
клієнт,0,0,0,0,0,0,0,0,0,0
клієнтура,0,0,0,0,0,0,0,0,0,0
скеля,0,0,0,1,0,0,0,0,0,0
клімат,0,0,0,0,0,0,0,0,0,0
кліматології,0,0,0,0,0,0,0,0,0,0
клімакс,0,1,0,0,1,0,1,0,1,1
підйом,0,0,0,0,0,0,0,0,0,0
чіплятися,0,0,0,0,0,0,0,0,0,0
кліп,0,0,0,0,0,0,0,0,0,0
машинка для стрижки,0,0,0,0,0,0,0,0,0,0
обрізка,0,0,0,0,0,0,0,0,0,0
кліка,0,0,0,0,0,0,0,0,0,0
плащ,0,0,0,0,0,0,0,0,0,0
годинник,0,1,0,0,0,0,0,0,0,0
годинниковий механізм,0,0,0,0,0,0,0,0,0,0
засмічувати,0,0,0,0,0,0,0,0,0,0
монастир,0,0,0,0,0,1,0,0,0,0
закрити,0,0,0,0,0,0,0,0,0,0
ЗАЧИНЕНО,0,0,0,0,0,0,0,0,0,0
близькість,0,0,0,0,1,0,1,0,0,1
шафа,0,0,0,0,0,0,0,0,0,0
закриття,0,1,0,0,1,0,1,1,0,0
згусток,0,0,0,0,0,0,0,0,0,0
тканина,0,0,0,0,0,0,0,0,0,0
одягати,0,0,0,0,0,0,1,0,0,0
одяг,0,0,0,0,0,0,0,0,0,0
мотузка для білизни,0,0,0,0,0,0,0,0,0,0
одяг,0,0,0,0,0,0,0,0,0,0
хмара,0,0,0,0,0,0,0,0,0,0
захмарений,0,0,0,0,0,1,0,1,0,0
хмарність,0,0,0,1,0,1,0,0,0,0
хмарно,0,0,0,0,0,0,0,1,0,0
конюшина,0,0,0,0,0,0,0,0,0,0
гвоздики,0,0,0,0,0,0,0,0,0,0
клоун,0,1,0,0,1,0,1,0,1,0
клуб,0,0,0,0,0,0,0,0,0,0
клубний будинок,0,0,0,0,0,0,0,0,0,0
клуби,0,0,0,0,0,0,0,0,0,0
підказка,0,1,0,0,0,0,0,0,0,0
грудка,0,0,0,0,0,1,0,0,0,0
незграбний,0,0,1,0,0,1,0,0,0,0
кластер,0,0,0,0,0,0,0,0,0,0
зчеплення,0,0,0,0,0,0,0,0,0,0
муфти,0,0,0,0,0,0,0,0,0,0
безлад,0,0,0,0,0,0,0,0,0,0
тренер,0,0,0,0,0,0,0,0,0,1
коагуляція,0,0,0,0,0,0,0,0,0,0
вугілля,0,0,0,0,0,0,0,0,0,0
зливатися,0,0,0,0,0,0,0,0,0,1
коаліція,0,0,0,0,0,0,1,0,0,0
узбережжі,0,0,0,0,0,0,1,0,0,0
прибережний,0,0,0,0,0,0,0,0,0,0
підсклянник,0,0,0,0,0,0,0,0,0,0
пальто,0,0,0,0,0,0,0,0,0,0
покриття,0,0,0,0,0,0,0,0,0,0
коаксіальний,0,0,0,0,0,0,0,0,0,1
кобальт,0,0,0,0,0,0,0,0,0,0
бруківка,0,0,0,0,0,0,0,0,0,0
швець,0,0,0,0,0,0,0,0,0,0
кобра,0,0,0,1,0,0,0,0,0,0
кокаїн,0,0,0,0,0,1,0,1,0,0
півень,0,0,0,0,0,0,0,0,0,0
кабіна,0,0,0,0,0,0,0,0,0,0
коктейль,0,0,0,0,0,0,0,0,0,0
какао,0,0,0,0,0,0,0,0,0,0
кокон,0,0,0,0,0,0,0,0,0,0
тріска,0,0,0,0,0,0,0,0,0,0
код,0,0,0,0,0,0,0,0,0,0
кодекс,0,0,0,0,0,0,0,0,0,0
кодифікація,0,0,0,0,0,0,0,0,0,0
кодифікувати,0,0,0,0,0,0,0,0,0,0
коефіцієнт,0,0,0,0,0,0,0,0,0,0
примушувати,1,0,1,1,0,1,0,0,0,0
примус,1,0,1,1,0,1,0,1,0,0
примусовий,0,0,0,0,0,0,0,0,0,0
співіснують,0,0,0,0,0,0,1,0,0,1
співіснування,0,0,0,0,0,0,0,0,0,0
співіснуючи,0,0,0,0,0,0,0,0,0,1
кава,0,0,0,0,0,0,0,0,0,0
труну,0,0,0,1,0,1,0,1,0,0
гвинтик,0,0,0,0,0,0,0,0,0,0
переконливий,0,0,0,0,0,0,1,0,0,1
споріднений,0,0,0,0,0,0,0,0,0,0
пізнання,0,0,0,0,0,0,0,0,0,0
когнітивний,0,0,0,0,0,0,1,0,0,0
співжиття,0,0,0,0,0,0,0,0,0,0
узгодженість,0,0,0,0,0,0,1,0,0,0
зв'язний,0,0,0,0,0,0,1,0,0,0
згуртованість,0,0,0,0,0,0,0,0,0,1
згуртований,0,0,0,0,0,0,1,0,0,1
когорта,0,0,0,0,0,0,0,0,0,0
котушка,0,0,0,0,0,0,0,0,0,0
згорнутий,0,0,0,0,0,0,0,0,0,0
монета,0,0,0,0,0,0,0,0,0,0
карбування монет,0,0,0,0,0,0,0,0,0,0
збігаються,0,0,0,0,0,0,0,0,0,0
збіг обставин,0,0,0,0,0,0,0,0,1,0
збігається,0,0,0,0,0,0,0,0,0,0
збігаються,0,0,0,0,0,0,0,0,0,0
кокс,0,0,0,0,0,0,0,0,0,0
холодний,0,0,0,0,0,1,0,0,0,0
холодно,0,0,0,0,0,1,0,0,0,0
холодність,1,0,1,1,0,1,0,1,0,0
кольки,0,0,0,0,0,1,0,0,0,0
співавтор,0,0,0,0,0,0,0,0,0,1
колапс,0,0,1,1,0,1,0,1,0,0
комір,0,0,0,0,0,0,0,0,0,0
сортувати,0,0,0,0,0,0,0,0,0,0
застава,0,0,0,0,0,0,0,0,0,1
порівняння,0,0,0,0,0,0,0,0,0,0
колега,0,0,0,0,0,0,0,0,0,0
збирати,0,0,0,0,0,0,0,0,0,0
зібрані,0,0,0,0,0,0,0,0,0,0
колекція,0,0,0,0,0,0,0,0,0,0
колективний,0,0,0,0,0,0,0,0,0,0
колективно,0,0,0,0,0,0,1,0,0,1
колектор,0,0,0,0,0,0,0,0,0,0
коледж,0,0,0,0,0,0,0,0,0,0
колегіальний,0,0,0,0,0,0,0,0,0,0
стикатися,0,0,0,0,0,0,0,0,0,0
коллі,0,0,0,0,0,0,0,0,0,0
зіткнення,1,0,0,0,0,1,0,0,0,0
співрозміщення,0,0,0,0,0,0,0,0,0,0
розмовний,0,0,0,0,0,0,0,0,0,0
змова,1,0,1,1,0,1,0,1,0,0
товста кишка,0,0,0,0,0,0,0,0,0,0
полковник,0,0,0,0,0,0,1,0,0,1
колоніальний,0,0,0,0,0,0,0,0,0,0
колонія,0,0,0,0,0,0,0,0,0,0
колофон,0,0,0,0,0,0,0,0,0,0
колір,0,0,0,0,0,0,0,0,0,0
забарвлення,0,0,0,0,0,0,0,0,0,0
кольоровий,0,0,0,0,0,0,0,0,0,0
забарвлення,0,0,0,0,0,0,0,0,0,0
безбарвний,0,0,0,0,0,0,0,0,0,0
кольори,0,0,0,0,0,0,0,0,0,0
колосальний,0,0,0,0,0,0,1,0,0,0
жеребець,0,0,0,0,0,0,0,0,0,0
колонка,0,0,0,0,0,0,0,0,0,0
стовпчастий,0,0,0,0,0,0,0,0,0,0
кома,0,0,0,1,0,1,0,1,0,0
коматозний,0,0,0,1,0,1,0,1,0,0
гребінець,0,0,0,0,0,0,0,0,0,0
бойовий,1,0,0,1,0,1,0,0,0,0
учасник бойових дій,1,0,0,1,0,1,0,0,0,0
бойовий,1,0,0,1,0,1,0,0,0,0
поєднання,0,0,0,0,0,0,0,0,0,0
комбінаторний,0,0,0,0,0,0,0,0,0,0
комбайн,0,0,0,0,0,0,0,0,0,0
комбіновані,0,0,0,0,0,0,0,0,0,0
горючі,0,0,0,0,0,0,0,0,0,0
горіння,0,0,0,0,0,0,0,0,0,0
комедія,0,0,0,0,0,0,0,0,0,0
комета,0,0,0,0,0,0,0,0,0,0
комфорт,0,1,0,0,1,0,1,0,0,1
ковдра,0,0,0,0,0,0,0,0,0,0
комікс,0,0,0,0,0,0,0,0,0,0
комічний,0,0,0,0,0,0,0,0,0,0
приходить,0,1,0,0,0,0,0,0,0,0
кома,0,0,0,0,0,0,0,0,0,0
команда,0,0,0,0,0,0,0,0,0,0
комендант,0,0,0,0,0,0,1,0,0,1
командир,0,0,0,0,0,0,0,0,0,0
наказовий,0,0,0,0,0,0,1,0,0,1
вшанувати пам'ять,0,1,0,0,1,0,1,1,0,0
вшанування пам'яті,0,1,0,0,1,0,1,0,0,0
пам'ятний,0,1,0,0,0,0,1,0,0,0
почати,0,0,0,0,0,0,0,0,0,0
хвалити,0,0,0,0,0,0,1,0,0,0
похвально,0,0,0,0,1,0,1,0,0,1
співмірний,0,0,0,0,0,0,0,0,0,0
коментар,0,0,0,0,0,0,0,0,0,0
коментар,0,0,0,0,0,0,0,0,0,0
коментатор,0,0,0,0,0,0,1,0,0,0
комерція,0,0,0,0,0,0,0,0,0,1
комерційний,0,0,0,0,0,0,0,0,0,0
комісар,0,0,0,0,0,0,0,0,0,0
комісія,0,0,0,0,0,0,0,0,0,1
комісар,0,0,0,0,0,0,0,0,0,0
здійснити,0,0,0,0,0,0,0,0,0,0
зобов'язання,0,0,0,0,0,1,0,1,0,0
скоєний,0,0,0,0,0,0,1,0,0,1
комітет,0,0,0,0,0,0,0,0,0,1
товар,0,0,0,0,0,0,0,0,0,0
комодор,0,0,0,0,0,0,1,0,0,1
поширений,0,0,0,0,0,0,0,0,0,0
зазвичай,0,0,0,0,0,0,0,0,0,0
буденність,0,1,0,0,0,0,0,0,0,1
загальне майно,0,0,0,0,0,0,0,0,0,0
співдружності,0,0,0,0,0,0,1,0,0,1
метушня,1,0,0,0,0,1,0,0,0,0
комуна,0,0,0,0,0,0,0,0,0,0
комунікабельний,0,0,0,0,0,0,0,0,0,0
спілкуватися,0,0,0,0,0,0,1,0,0,1
спілкування,0,0,0,0,0,0,0,0,0,1
комунікативний,0,0,0,0,0,0,1,0,0,0
причастя,0,0,0,0,1,0,1,0,0,1
комунізм,1,0,0,1,0,1,0,1,0,0
комуніст,0,0,0,0,0,1,0,0,0,0
громада,0,0,0,0,0,0,1,0,0,0
комутація,0,0,0,0,0,0,1,0,0,0
комутативний,0,0,0,0,0,0,0,0,0,0
їздити на роботу,0,0,0,0,0,0,1,0,0,0
приміський,0,0,0,0,0,0,0,0,0,0
компактний,0,0,0,0,0,0,0,0,0,1
ущільнення,0,0,0,0,0,0,0,0,0,0
компактність,0,0,0,0,0,0,0,0,0,0
компаньйон,0,0,0,0,1,0,1,0,0,1
товаришування,0,0,0,0,0,0,0,0,0,0
компанії,0,0,0,0,0,0,0,0,0,0
порівнянний,0,0,0,0,0,0,0,0,0,0
порівняльний,0,0,0,0,0,0,0,0,0,0
порівняльно,0,0,0,0,0,0,0,0,0,0
порівняння,0,0,0,0,0,0,0,0,0,0
відсік,0,0,0,0,0,0,0,0,0,0
компас,0,0,0,0,0,0,0,0,0,1
співчуття,0,0,0,1,0,0,1,0,0,0
жалісливий,0,0,0,0,0,0,1,0,0,0
сумісність,0,0,0,0,0,0,1,0,0,0
сумісний,0,0,0,0,0,0,1,0,0,0
змушувати,0,0,0,0,0,0,0,0,0,0
змушені,0,0,0,0,0,0,0,0,0,0
переконливий,0,0,0,0,0,0,1,0,0,0
компендіум,0,0,0,0,0,0,0,0,0,0
компенсувати,0,1,0,0,1,0,1,0,1,1
компенсація,0,0,0,0,0,0,0,0,0,0
компенсаційний,0,0,0,0,0,0,1,0,0,0
компетентність,0,0,0,0,0,0,1,0,0,1
компетентність,0,0,0,0,0,0,1,0,0,1
компетентний,0,0,0,0,0,0,1,0,0,1
змагання,0,1,0,0,0,1,0,0,0,0
змагальний,0,0,0,0,0,0,0,0,0,0
конкурент,0,0,0,0,0,0,0,0,0,0
компіляція,0,0,0,0,0,0,0,0,0,0
компілювати,0,0,0,0,0,0,0,0,0,0
самовдоволення,0,0,0,0,0,0,1,0,0,0
самовдоволений,0,0,0,0,0,0,0,0,0,0
скаржитися,1,0,0,0,0,1,0,1,0,0
скарга,1,0,0,0,0,1,0,0,0,0
доповнюють,0,1,0,0,1,0,1,0,1,1
комплементарний,0,0,0,0,0,0,1,0,0,0
завершено,0,0,0,0,0,0,0,0,0,0
повністю,0,0,0,0,0,0,1,0,0,0
повнота,0,0,0,0,0,0,1,0,0,0
завершення,0,1,0,0,1,0,1,0,0,0
завершення,0,1,0,0,1,0,1,0,0,0
складні,0,0,0,0,0,0,0,0,0,0
закомплексований,0,0,0,0,0,1,0,0,0,0
колір обличчя,0,0,0,0,0,0,0,0,0,0
складність,0,0,0,0,0,1,0,0,0,0
відповідність,0,0,0,0,0,0,1,0,0,1
поступливий,0,0,0,0,0,0,1,0,0,0
ускладнювати,1,0,0,0,0,1,0,0,0,0
складний,0,0,0,0,0,1,0,0,0,0
ускладнення,0,0,0,0,0,1,0,0,0,0
співучасть,0,0,0,0,0,1,1,0,0,0
комплімент,0,1,0,0,1,0,1,0,1,1
дотримуватися,0,0,0,0,0,0,0,0,0,0
дотримуючись,0,0,0,0,0,0,0,0,0,0
compo,0,0,0,0,0,0,0,0,0,0
компонент,0,0,0,0,0,0,0,0,0,0
складати,0,0,0,0,0,0,0,0,0,0
складено,0,0,0,0,0,0,1,0,0,0
композитор,0,0,0,0,0,0,1,0,0,0
композитний,0,0,0,0,0,0,0,0,0,0
склад,0,0,0,0,0,0,0,0,0,0
компост,0,0,1,0,0,1,0,0,0,0
зібраність,0,0,0,0,0,0,1,0,0,0
з'єднання,0,0,0,0,0,0,0,0,0,0
розуміти,0,0,0,0,0,0,1,0,0,0
розуміння,0,0,0,0,0,0,0,0,0,0
комплексний,0,0,0,0,0,0,1,0,0,0
компрес,1,0,0,0,0,0,0,0,0,0
стиснутий,0,0,0,0,0,0,0,0,0,0
стисливий,0,0,0,0,0,0,0,0,0,0
стиснення,0,0,0,0,0,0,0,0,0,0
включати,0,0,0,0,0,0,0,0,0,0
компроміс,0,0,0,0,0,0,0,0,0,0
контролер,0,0,0,0,0,0,0,0,0,1
примус,1,0,0,0,0,1,0,0,0,0
обов'язковий,0,0,0,0,0,1,0,0,0,0
обчислюваний,0,0,0,0,0,0,0,0,0,0
обчислення,0,0,0,0,0,0,0,0,0,0
обчислити,0,0,0,0,0,0,0,0,0,0
комп'ютер,0,0,0,0,0,0,0,0,0,0
тов,0,0,0,0,0,0,1,0,0,1
кон,0,0,0,0,0,0,0,0,0,0
конкатенація,0,0,0,0,0,0,0,0,0,0
увігнутий,0,0,0,0,0,0,0,0,0,0
приховати,0,0,0,0,0,1,0,1,0,0
прихований,0,1,0,1,0,1,0,0,1,0
приховування,1,1,0,1,0,1,0,0,0,0
зарозумілість,0,0,0,0,0,1,0,0,0,0
зарозумілий,0,0,0,0,0,1,0,0,0,0
мислимо,0,0,0,0,0,0,0,0,0,0
концентрат,0,0,0,0,0,0,0,0,0,0
концентрація,0,0,0,0,0,0,0,0,0,0
концентричний,0,0,0,0,0,0,1,0,0,0
зачаття,0,0,0,0,0,0,0,0,0,0
заклопотаність,0,0,0,0,0,0,0,0,0,0
стурбований,0,0,0,1,0,0,0,1,0,0
концерт,0,0,0,0,0,0,0,0,0,0
концесія,0,0,0,0,0,0,0,0,0,0
пільговий,0,0,0,0,0,0,0,0,0,0
консьєрж,0,0,0,0,0,0,0,0,0,0
примирення,0,0,0,0,1,0,1,0,0,1
лаконічний,0,0,0,0,0,0,0,0,0,0
конклав,0,0,0,0,0,0,0,0,0,0
зробити висновок,0,0,0,0,0,0,0,0,0,0
укладення,0,0,0,0,0,0,1,0,0,0
висновок,0,0,0,0,0,0,0,0,0,0
суміш,0,0,0,0,0,0,0,0,0,0
супутні,0,0,0,0,0,0,0,0,0,0
згода,0,0,0,0,0,0,1,0,0,1
узгодження,0,0,0,0,0,0,1,0,0,1
concours,0,0,0,0,0,0,0,0,0,0
зал,0,0,0,0,0,0,0,0,0,0
бетон,0,0,0,0,0,0,0,0,0,0
збіг,0,0,0,0,0,0,0,0,0,0
одночасний,0,0,0,0,0,0,0,0,0,0
збігаються,0,0,0,0,0,0,0,0,0,0
струс мозку,1,0,0,0,0,1,0,1,0,0
засуджувати,1,0,0,0,0,1,0,0,0,0
засудження,1,1,1,1,0,1,0,1,0,0
конденсація,0,0,0,0,0,0,0,0,0,0
конденсований,0,0,0,0,0,0,0,0,0,0
поблажливий,0,0,0,0,0,1,0,0,0,0
поблажливість,1,0,1,0,0,1,0,1,0,0
приправа,0,0,0,0,0,0,0,0,0,0
хвороба,0,0,0,0,0,0,0,0,0,0
умовний,0,0,0,0,0,0,0,0,0,0
умовно,0,0,0,0,0,0,0,0,0,0
обумовлений,0,0,0,0,0,0,0,0,0,0
умови,0,0,0,0,0,0,0,0,0,0
співчуття,0,0,0,0,0,0,1,1,0,0
потурати,0,0,0,0,0,0,1,0,0,0
сприяє,0,0,0,0,0,0,1,0,0,0
поведінка,0,0,0,0,0,0,0,0,0,0
провідність,0,0,0,0,0,0,0,0,0,0
провідність,0,0,0,0,0,0,1,0,0,0
диригент,0,0,0,0,0,0,0,0,0,0
трубопровід,0,0,0,0,0,0,0,0,0,0
конус,0,0,0,0,0,0,0,0,0,0
конфедеративний,0,0,0,0,0,0,1,0,0,1
конфедерація,0,0,0,0,0,0,0,0,0,0
радитися,0,0,0,0,0,0,0,0,0,0
конференції,0,0,0,0,0,0,0,0,0,0
зізнатися,0,0,0,0,0,1,1,0,0,1
сповідь,0,1,0,1,0,1,0,1,1,0
конфесійний,0,0,0,1,0,0,0,0,0,1
зізнань,0,0,0,0,0,0,0,0,0,0
довіряти,0,0,0,0,0,0,0,0,0,1
впевненість,0,0,0,1,1,0,1,0,0,1
впевнений,0,0,0,0,1,0,1,0,0,1
конфіденційно,0,0,0,0,0,0,0,0,0,1
конфіденційно,0,0,0,0,0,0,0,0,0,1
конфігурація,0,0,0,0,0,0,0,0,0,0
обмежувати,1,0,0,1,0,1,0,1,0,0
обмежений,1,0,1,1,0,1,0,1,0,0
ув'язнення,1,0,0,1,0,1,0,1,0,0
обмежує,0,0,0,0,0,0,0,0,0,0
підтвердити,0,0,0,0,0,0,0,0,0,0
підтвердження,0,0,0,0,0,0,0,0,0,1
підтверджувальний,0,0,0,0,0,0,0,0,0,0
підтверджено,0,0,0,0,0,0,1,0,0,1
конфіскувати,1,0,0,0,0,1,0,1,0,0
конфіскація,0,0,0,0,0,1,0,0,0,0
пожежа,1,0,0,1,0,1,0,0,0,0
конфлікт,1,0,0,1,0,1,0,1,0,0
конфліктні,0,0,0,0,0,1,0,0,0,0
злиття,0,0,0,0,0,0,0,0,0,0
відповідність,0,0,0,0,0,0,1,0,0,0
конформація,0,0,0,0,0,0,0,0,0,0
відповідність,0,0,0,0,0,0,0,0,0,1
збентежити,0,0,0,0,0,1,0,0,0,0
збентежений,0,0,0,0,0,1,0,0,0,0
протистояти,1,0,0,0,0,0,0,0,0,0
плутати,0,0,0,0,0,1,0,0,0,0
спантеличеність,1,0,0,1,0,1,0,0,0,0
конгеніальний,0,0,0,0,0,0,1,0,0,0
вроджені,0,0,0,0,0,0,0,0,0,0
затори,0,0,0,0,0,1,0,0,0,0
конгломерат,0,0,0,0,0,0,0,0,0,1
конгломерат,0,0,0,0,0,0,0,0,0,0
вітальні,0,0,0,0,1,0,1,0,0,0
збиратися,0,0,0,0,0,0,0,0,0,0
конгрегація,0,0,0,0,0,0,1,0,0,1
з'їзд,0,0,1,0,0,0,0,0,0,1
конгресовий,0,0,0,0,0,0,0,0,0,0
конгресмен,0,0,0,0,0,0,0,0,0,1
конгруентність,0,0,0,0,0,0,1,0,0,1
конічний,0,0,0,0,0,0,0,0,0,0
конічні,0,0,0,0,0,0,0,0,0,0
припущення,0,1,0,0,0,0,0,0,0,0
подружній,0,0,0,0,0,0,0,0,0,0
сполучений,0,0,0,0,0,0,0,0,0,0
сполучення,0,0,0,0,0,0,0,0,0,0
сполучник,0,0,0,0,0,0,0,0,0,0
сполучник,0,0,0,0,0,0,0,0,0,0
чаклувати,0,1,0,0,0,0,0,0,1,0
чаклування,0,0,0,0,0,1,0,0,0,0
підключити,0,0,0,0,0,0,0,0,0,0
підключений,0,0,0,0,0,0,0,0,0,0
підключення,0,0,0,0,0,0,0,0,0,0
сполучний,0,0,0,0,0,0,0,0,0,1
знавець,0,0,0,0,1,0,1,0,0,1
завоювати,0,0,0,0,0,0,0,0,0,0
завойовник,0,0,0,0,0,0,0,0,0,0
завоювання,1,0,0,1,0,1,0,0,0,0
совість,0,0,0,0,0,0,1,0,0,1
сумлінний,0,0,0,0,0,0,1,0,0,1
свідомість,0,0,0,0,0,0,1,0,0,0
призов на військову службу,0,0,0,0,0,0,0,0,0,0
освячення,0,1,0,0,1,0,1,1,0,1
послідовний,0,0,0,0,0,0,0,0,0,0
згода,0,0,0,0,0,0,0,0,0,0
погоджуючись,0,0,0,0,0,0,0,0,0,0
наслідок,0,0,0,0,0,0,0,0,0,0
наслідок,0,1,0,0,0,0,0,0,0,0
збереження,0,1,0,0,0,0,1,0,0,1
консерватизм,0,0,0,0,0,0,0,0,0,0
консервативний,0,0,0,0,0,0,0,0,0,0
консерваторія,0,0,0,0,0,0,0,0,0,0
консервувати,0,0,0,0,0,0,1,0,0,0
значний,0,0,0,0,0,0,1,0,0,0
уважний,0,0,0,0,0,0,1,0,0,1
вантажоодержувач,0,0,0,0,0,0,0,0,0,0
консигнація,0,0,0,0,0,0,0,0,0,0
послідовність,0,0,0,0,0,0,1,0,0,1
послідовний,0,0,0,0,0,0,0,0,0,0
розрада,0,0,0,0,0,0,0,0,0,0
консоль,0,0,0,0,0,0,1,1,0,0
консолідувати,0,0,0,0,0,0,0,0,0,0
консолідація,0,0,0,0,0,0,0,0,0,0
приголосний,0,0,0,0,0,0,1,0,0,0
дружина,0,0,0,0,0,0,0,0,0,1
помітний,0,0,0,0,0,0,0,0,0,0
змова,0,0,0,1,0,0,0,0,0,0
змовник,1,1,1,1,0,1,0,0,0,0
змовитися,0,0,0,1,0,1,0,0,0,0
констебль,0,0,0,0,0,0,0,0,0,1
постійність,0,0,0,0,0,0,1,0,0,1
постійний,0,0,0,0,0,0,1,0,0,1
постійно,0,0,0,0,0,0,0,0,0,1
сузір'я,0,0,0,0,0,0,0,0,0,0
жах,1,0,0,1,0,1,0,0,0,0
запор,0,0,1,0,0,1,0,0,0,0
складова,0,0,0,0,0,0,0,0,0,0
складові,0,0,0,0,0,0,0,0,0,0
складають,0,0,0,0,0,0,0,0,0,1
конституція,0,0,0,0,0,0,0,0,0,0
конституційний,0,0,0,0,0,0,1,0,0,1
конституційність,0,0,0,0,0,0,0,0,0,0
обмежити,0,0,0,1,0,1,0,0,0,0
обмежений,0,0,0,0,0,1,0,0,0,0
обмеження,1,0,0,1,0,1,0,1,0,0
побудувати,0,0,0,0,0,0,1,0,0,0
будівництво,0,0,0,0,0,0,0,0,0,0
тлумачити,0,0,0,0,0,0,0,0,0,0
консул,0,0,0,0,0,0,0,0,0,1
проконсультуватися,0,0,0,0,0,0,0,0,0,1
консультація,0,0,0,0,0,0,0,0,0,0
споживати,0,0,0,0,0,0,0,0,0,0
споживання,0,0,0,0,0,0,0,0,0,0
неперевершений,0,0,0,0,0,0,1,0,0,0
завершення,0,0,0,0,0,0,0,0,0,0
споживання,0,0,0,0,0,0,0,0,0,0
контакт,0,0,0,0,0,0,1,0,0,0
зараження,0,1,1,1,0,1,0,0,0,0
заразний,0,0,1,1,0,1,0,0,0,0
стримування,0,0,0,0,0,0,0,0,0,0
забруднюють,0,0,1,0,0,1,0,0,0,0
забруднені,0,0,1,1,0,1,0,1,0,0
забруднення,0,0,1,0,0,1,0,0,0,0
споглядати,0,0,0,0,0,0,0,0,0,0
споглядання,0,0,0,0,0,0,1,0,0,0
споглядальний,0,0,0,0,0,0,0,0,0,0
одночасний,0,0,0,0,0,0,0,0,0,0
сучасний,0,0,0,0,0,0,0,0,0,0
презирство,1,0,1,1,0,1,0,0,0,0
презирливий,1,0,1,0,0,1,0,0,0,0
зневажливий,1,0,0,0,0,1,0,0,0,0
змагаючись,0,0,0,0,0,0,0,0,0,0
вміст,0,0,0,0,1,0,1,0,0,1
суперечка,0,0,0,0,0,0,0,0,0,0
спірний,1,0,1,1,0,1,0,0,0,0
вміст,0,0,0,0,0,0,0,0,0,0
контекст,0,0,0,0,0,0,0,0,0,0
суміжні,0,0,0,0,0,0,0,0,0,0
стриманість,0,0,0,0,0,0,0,0,0,0
континент,0,0,0,0,0,0,0,0,0,0
континентальний,0,0,0,0,0,0,0,0,0,0
непередбачені обставини,0,0,0,0,0,0,0,0,0,0
контингент,0,1,0,0,0,0,0,0,0,0
безперервний,0,0,0,0,0,0,0,0,0,0
постійно,0,0,0,0,0,0,0,0,0,0
продовження,0,0,0,0,0,0,0,0,0,0
продовження,0,1,0,0,0,0,0,0,0,0
продовжувати,0,1,0,0,0,0,1,0,0,1
продовження,0,0,0,0,0,0,0,0,0,0
продовження,0,0,0,0,0,0,0,0,0,0
безперервність,0,0,0,0,0,0,0,0,0,0
безперервний,0,0,0,0,0,0,0,0,0,0
безперервно,0,0,0,0,0,0,0,0,0,0
контур,0,0,0,0,0,0,1,0,0,0
контрабанда,1,0,1,1,0,1,0,0,0,0
договір,0,0,0,0,0,0,0,0,0,0
підрядний,0,0,0,0,0,1,0,0,0,0
скоротливий,0,0,0,0,0,0,0,0,0,0
підрядний,0,0,0,0,0,0,0,0,0,0
скорочення,0,0,0,0,0,0,0,0,0,0
суперечити,1,0,0,0,0,1,0,0,0,0
протиріччя,0,0,0,0,0,1,0,0,0,0
суперечливий,0,0,0,0,0,1,0,0,0,0
всупереч,0,0,0,0,0,1,0,0,0,0
контраст,0,0,0,0,0,0,0,0,0,0
контрастний,0,0,0,0,0,1,0,0,0,0
суперечити,0,0,0,0,0,1,0,0,0,0
порушення,0,0,0,0,0,1,0,0,0,0
сприяти,0,0,0,0,0,0,1,0,0,0
вкладник,0,0,0,0,0,0,1,0,0,1
надуманий,0,0,0,0,0,0,0,0,0,0
КОНТРОЛЬ,0,0,0,0,0,0,0,0,0,0
суперечливий,1,0,0,0,0,1,0,0,0,0
