Dutch Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
bladverliezend,0,0,0,0,0,0,0,0,0,0
decimale,0,0,0,0,0,0,0,0,0,0
ontcijferen,0,0,0,0,0,0,0,0,0,0
beslissing,0,0,0,0,0,0,0,0,0,0
besluitvol,0,0,0,0,0,0,0,0,0,0
dek,0,0,0,0,0,0,0,0,0,0
verklaring,0,0,0,0,0,0,0,0,0,0
declaratoir,0,0,0,0,0,0,1,0,0,0
verklaren,0,0,0,0,0,0,0,0,0,0
declinatie,0,0,0,0,0,1,0,0,0,0
afwijzen,0,0,0,0,0,1,0,0,0,0
afnemend,0,0,0,0,0,1,0,0,0,0
ontleden,0,0,1,0,0,0,0,0,0,0
ontbonden,0,0,0,0,0,0,0,1,0,0
ontleding,0,0,1,1,0,1,0,1,0,0
versieren,0,0,0,0,0,0,0,0,0,0
decoratie,0,0,0,0,0,0,0,0,0,0
decorum,0,0,0,0,0,0,0,0,0,0
lokaas,0,0,0,0,0,0,0,0,1,0
kleiner worden,0,0,0,0,0,1,0,0,0,0
afgenomen,0,0,0,0,0,0,0,0,0,0
afnemend,0,0,0,0,0,0,0,0,0,0
besluit,0,0,0,0,0,0,0,0,0,0
verlagen,0,0,0,0,0,1,0,0,0,0
afgeleefd,0,0,0,0,0,1,0,0,0,0
afkeuren,1,0,0,0,0,1,0,0,0,0
toewijding,0,0,0,0,0,0,1,0,0,0
afleiden,0,0,0,0,0,0,0,0,0,0
aftrekken,0,0,0,0,0,1,0,0,0,0
aftrek,0,0,0,0,0,0,0,0,0,0
akte,0,0,0,0,0,0,0,0,0,1
verdiepen,0,0,0,0,0,0,0,0,0,0
hert,0,0,0,0,0,0,0,0,0,0
geroddel,0,0,1,1,0,1,0,0,0,0
lasterlijk,1,0,0,0,0,1,0,0,0,0
standaard,0,0,1,1,0,1,0,1,0,0
verlies,0,0,0,0,0,1,0,0,0,0
verslagen,0,0,0,0,0,1,0,1,0,0
defect,1,0,0,0,0,1,0,0,0,0
afvalligheid,0,0,0,1,0,1,0,0,0,0
defecte,0,0,1,0,0,1,0,0,0,0
verdedigen,0,0,0,1,0,0,1,0,0,0
verweerder,1,0,0,1,0,0,0,1,0,0
verdedigd,0,0,0,0,0,0,1,0,0,1
verdediger,0,0,0,0,0,0,1,0,0,1
verdedigen,0,0,0,0,0,0,1,0,0,0
verdediging,1,1,0,1,0,0,1,0,0,0
weerloos,0,0,0,1,0,1,0,1,0,0
verdedigbaar,0,0,0,0,0,0,0,0,0,0
defensief,0,0,0,0,0,0,0,0,0,0
verschuiven,0,0,0,0,0,0,0,0,0,0
eerbied,0,0,0,0,0,0,1,0,0,1
uitstel,0,0,0,0,0,1,0,0,0,0
uitstellen,0,0,0,0,0,0,0,0,0,0
trotsering,1,0,1,1,0,1,0,0,0,0
provocerend,1,0,0,0,0,1,0,0,0,0
tekort,0,0,0,0,0,1,0,0,0,0
tekort,0,0,0,0,0,1,0,0,0,0
definiëren,0,0,0,0,0,0,0,0,0,0
bepaald,0,0,0,0,0,0,0,0,0,0
definitie,0,0,0,0,0,0,0,0,0,0
definitief,0,0,0,0,0,0,1,0,0,1
leeglopen,1,0,0,0,0,1,0,1,0,0
deflatie,0,0,0,1,0,1,0,0,0,0
afbuigen,0,0,0,0,0,0,0,0,0,0
doorbuiging,0,0,0,0,0,0,0,0,0,0
ontmaagding,0,0,0,0,0,0,0,0,0,0
vervormen,0,0,1,0,0,1,0,0,0,0
misvormd,0,0,1,0,0,1,0,1,0,0
misvorming,0,0,1,1,0,1,0,1,0,0
bedriegen,1,0,1,0,0,1,0,0,0,0
bekostigen,0,0,0,0,0,0,0,0,0,0
behendig,0,0,0,0,0,0,0,0,0,0
ter ziele,0,0,0,0,0,1,0,1,0,0
trotseren,1,0,0,1,0,1,0,1,1,0
degeneratie,1,0,1,0,0,1,0,1,0,0
ontaarden,0,0,0,0,0,1,0,0,0,0
degeneratie,0,0,0,0,0,0,0,0,0,0
degradatie,0,0,0,0,0,1,0,0,0,0
degraderen,0,0,1,0,0,1,0,0,0,0
vernederend,0,0,1,1,0,1,0,1,0,0
rang,0,0,0,0,0,0,1,0,0,0
uitgedroogd,0,0,0,0,0,0,0,0,0,0
vertraging,1,0,1,1,0,1,0,1,0,0
vertraagd,0,0,0,0,0,1,0,0,0,0
verrukkelijk,0,0,0,0,0,0,1,0,0,0
delegeren,0,0,0,0,0,0,1,0,0,1
delegatie,0,0,0,0,0,0,0,0,0,0
schadelijk,1,0,1,1,0,1,0,0,0,0
verwijdering,0,0,0,0,0,1,0,0,0,0
opzettelijk,0,0,0,0,0,0,1,0,0,0
beraadslaging,0,0,0,0,0,0,0,0,0,0
deliberatief,0,0,0,0,0,0,0,0,0,0
delicatesse,0,0,0,0,0,0,0,0,0,0
verrukkelijk,0,0,0,0,1,0,1,0,0,0
vreugde,0,1,0,0,1,0,1,0,0,0
verheugd,0,1,0,0,1,0,1,0,1,0
verrukkelijk,0,1,0,0,1,0,1,0,0,1
afbakenen,0,0,0,0,0,0,0,0,0,0
afbakening,0,0,0,0,0,0,0,0,0,0
delinquentie,0,0,0,0,0,1,0,0,0,0
delinquent,1,0,1,0,0,1,0,0,0,0
uitzinnig,0,0,0,0,0,1,0,1,0,0
delirium,0,0,1,0,0,1,0,1,0,0
verlossing,0,1,0,0,1,0,1,0,0,1
levering,0,1,0,0,0,0,1,0,0,0
dell,0,0,0,0,0,0,0,0,0,0
delta,0,0,0,0,0,0,0,0,0,0
zondvloed,0,0,0,1,0,1,0,1,1,0
waanidee,1,0,0,1,0,1,0,1,0,0
misleidend,1,0,0,1,0,1,0,0,0,0
graven,0,0,0,0,0,0,0,0,0,0
vraag naar,1,0,0,0,0,1,0,0,0,0
veeleisend,0,0,0,0,0,1,0,0,0,0
houding,0,0,0,0,0,0,0,0,0,0
dementerend,0,0,0,1,0,1,0,0,0,0
Dementie,0,0,0,1,0,1,0,1,0,0
ondergang,0,0,0,1,0,1,0,1,0,0
democratie,0,0,0,0,0,0,1,0,0,0
democraat,0,0,0,0,0,0,0,0,0,0
slopen,1,0,0,0,0,1,0,1,0,0
sloop,0,0,0,0,0,1,0,0,0,0
demon,1,0,1,1,0,1,0,1,0,0
demonisch,1,0,1,1,0,1,0,1,0,0
aantoonbaar,0,0,0,0,0,0,1,0,0,0
tonen,0,0,0,0,0,0,0,0,0,0
gedemonstreerd,0,0,0,0,0,0,0,0,0,0
demonstreren,0,0,0,0,0,0,0,0,0,0
demonstratie,0,0,0,0,0,0,0,0,0,0
demonstratief,0,0,0,0,1,0,1,1,0,0
demonstrant,0,0,0,0,0,0,0,0,0,0
gedemoraliseerd,0,0,0,1,0,1,0,1,0,0
demo's,0,0,0,0,0,0,0,0,0,0
den,0,0,0,0,0,0,0,0,0,0
ontkenning,0,0,0,0,0,1,0,0,0,0
geweigerd,0,0,0,0,0,1,0,1,0,0
denominatie,0,0,0,0,0,0,0,0,0,0
confessioneel,0,0,0,0,0,0,0,0,0,0
noemer,0,0,0,0,0,0,0,0,0,0
duiden op,0,0,0,0,0,0,0,0,0,0
aangeven,1,0,1,0,0,1,0,0,0,0
gespannen,0,0,0,0,0,0,0,0,0,0
dikte,0,0,0,0,0,0,0,0,0,0
deuk,0,0,0,0,0,0,0,0,0,0
tandheelkunde,0,0,0,1,0,0,0,0,0,0
opzegging,1,0,1,1,0,1,0,0,0,0
ontkennen,1,0,0,0,0,1,0,0,0,0
ontkennen,0,1,0,0,0,1,0,0,0,0
deodorant,0,0,0,0,0,0,0,0,0,0
vertrekken,0,1,0,0,0,0,0,1,0,0
vertrokken,0,0,0,0,0,1,0,1,0,0
afdeling,0,0,0,0,0,0,0,0,0,0
vertrek,0,0,0,0,0,1,0,1,0,0
afhangen,0,1,0,0,0,0,0,0,0,1
afhankelijk,0,0,0,0,0,0,0,0,0,0
afhankelijkheid,0,0,0,1,0,1,0,1,0,0
afhankelijkheid,0,0,0,0,0,1,0,0,0,0
afhankelijk,0,0,0,0,0,1,1,0,0,1
verbeelden,0,0,0,0,0,0,0,0,0,0
beeltenis,0,0,0,0,0,0,0,0,0,0
uitputting,0,0,0,0,0,0,0,0,0,0
betreurenswaardig,1,0,1,1,0,1,0,1,0,0
betreuren,1,0,1,0,0,1,0,1,0,0
inzetten,0,0,0,0,0,0,0,0,0,0
deporteren,0,0,0,1,0,1,0,1,0,0
deportatie,1,0,0,1,0,1,0,1,0,0
borg,0,0,0,0,0,0,0,0,0,0
bewaarder,0,0,0,0,0,0,0,0,0,0
afzetting,0,0,0,0,0,0,0,0,0,0
bewaarplaats,0,0,0,0,0,0,0,0,0,1
depot,0,0,0,0,0,0,0,0,0,0
verdorven,1,1,1,1,0,1,0,1,0,0
verdorvenheid,1,0,1,0,0,1,0,0,0,0
afschrijven,1,0,1,0,0,1,0,0,0,0
afgeschreven,1,0,1,1,0,1,0,1,0,0
afschrijving,0,0,0,1,0,1,0,0,0,0
deprimeren,0,0,0,1,0,1,0,1,0,0
depressief,1,0,0,1,0,1,0,1,0,0
deprimerend,0,0,1,0,0,1,0,1,0,0
depressie,0,0,0,0,0,1,0,1,0,0
depressief,0,0,0,0,0,1,0,1,0,0
ontbering,1,0,1,1,0,1,0,1,0,0
diepte,0,0,0,0,0,0,1,0,0,1
plaatsvervanger,0,0,0,0,0,0,0,0,0,1
ontsporen,0,0,0,0,0,0,0,0,0,0
gestoord,1,0,1,1,0,1,0,0,0,0
verlaten,0,0,0,0,0,1,0,0,0,0
spot,1,0,1,0,0,1,0,0,0,0
afleiding,0,0,0,0,0,0,0,0,0,0
derivaat,0,0,0,0,0,0,0,0,0,0
afleiden,0,0,0,0,0,0,0,0,0,0
dermaal,0,0,0,0,0,0,0,0,0,0
dermatoloog,0,0,0,0,0,0,0,0,0,1
dermatologie,0,0,0,0,0,0,0,0,0,0
afwijking,1,0,1,1,0,1,0,1,0,0
denigrerend,1,0,1,1,0,1,0,1,0,0
afdalen,0,0,0,0,0,0,0,0,0,0
afstammeling,0,0,0,0,0,0,0,0,0,0
afstammeling,0,0,0,0,0,0,0,0,0,0
aflopend,0,0,0,0,0,0,0,0,0,0
herkomst,0,0,0,1,0,0,0,1,0,0
beschrijven,0,0,0,0,0,0,0,0,0,0
Omschrijving,0,0,0,0,0,0,0,0,0,0
beschrijvend,0,0,0,0,0,0,1,0,0,0
ontheiliging,1,0,1,1,0,1,0,1,0,0
woestijn,1,0,1,1,0,1,0,1,0,0
uitgestorven,1,0,1,1,0,1,0,1,0,0
desertie,0,0,0,0,0,1,0,0,0,0
verdien,1,1,0,0,0,0,1,0,0,1
verdiend,0,0,0,0,0,0,1,0,0,0
verdienstelijk,0,0,0,0,0,0,0,0,0,0
ontwerp,0,0,0,0,0,0,0,0,0,0
aanwijzen,0,0,0,0,0,0,0,0,0,0
aanduiding,0,0,0,0,0,0,0,0,0,1
ontworpen,0,0,0,0,0,0,0,0,0,0
ontwerper,0,0,0,0,0,0,1,0,0,0
ontwerpen,0,0,0,0,0,0,0,0,0,0
wenselijkheid,0,0,0,0,0,0,0,0,0,0
wenselijk,0,0,0,0,0,0,1,0,0,0
verlangend,0,0,0,0,0,0,1,0,0,0
verlangend,0,0,0,0,0,0,1,0,0,0
ophouden,1,0,1,0,0,1,0,0,0,0
bureau,0,0,0,0,0,0,0,0,0,0
verwoesting,0,0,0,1,0,1,0,1,0,0
wanhoop,1,0,1,1,0,1,0,1,0,0
wanhopig,0,0,0,1,0,1,0,1,0,0
verzending,0,0,0,0,0,0,0,0,0,0
wanhopig,0,0,0,0,0,1,0,0,0,0
wanhoop,0,0,0,0,0,0,0,0,0,0
verachtelijk,1,0,1,0,0,1,0,0,0,0
verachten,1,0,1,0,0,1,0,0,0,0
despotisch,0,0,0,1,0,1,0,0,0,0
despotisme,1,0,1,1,0,1,0,1,0,0
nagerecht,0,0,0,0,0,0,0,0,0,0
bestemming,0,1,0,1,1,0,1,1,1,0
voorbestemd,0,1,0,0,0,0,0,0,0,0
lotsbestemming,0,0,0,0,0,0,0,0,0,0
berooid,0,0,0,1,0,1,0,1,0,0
vernietigd,1,0,0,1,0,1,0,1,0,0
torpedojager,1,0,0,1,0,1,0,0,0,0
vernietigen,1,0,0,1,0,1,0,1,0,0
verwoesting,1,0,0,0,0,1,0,0,0,0
destructief,1,0,1,1,0,1,0,0,0,0
losmaken,0,0,0,0,0,0,0,0,0,0
losgemaakt,0,0,0,0,0,0,0,0,0,0
onthechting,0,0,0,0,0,1,0,0,0,0
detail-,0,0,0,0,0,0,0,0,0,0
details,0,0,0,0,0,0,0,0,0,0
vasthouden,0,0,0,0,0,1,0,0,0,0
gedetineerde,1,1,0,1,0,1,0,1,0,0
detecteren,0,0,0,0,0,0,1,0,0,0
detecteerbaar,0,0,0,0,0,0,0,0,0,0
detectie,0,0,0,0,0,0,1,0,0,0
detective,0,0,0,0,0,0,0,0,0,0
detector,0,0,0,0,0,0,0,0,0,0
Nablijven,0,0,0,0,0,1,0,1,0,0
afschrikken,0,0,0,0,0,0,0,0,0,0
wasmiddel,0,0,0,0,0,0,0,0,0,0
verslechteren,0,0,0,1,0,1,0,1,0,0
verslechterd,0,0,1,0,0,1,0,1,0,0
verslechtering,1,0,1,1,0,1,0,1,0,0
bepaalbaar,0,0,0,0,0,0,0,0,0,0
bepalen,0,1,0,0,0,0,0,0,0,1
bepaling,0,0,0,0,0,0,1,0,0,1
bepaald,0,0,0,0,0,0,1,0,0,0
verafschuwen,1,0,1,0,0,1,0,0,0,0
ontploffen,0,0,0,1,0,1,0,0,1,0
ontploffing,1,0,0,0,0,0,0,0,0,0
Omleiding,0,0,0,0,0,0,0,0,0,0
afleiden,1,0,0,0,0,1,0,0,0,0
nadeel,0,0,0,0,0,1,0,0,0,0
nadelig,0,0,0,0,0,1,0,0,0,0
afval,0,0,0,0,0,1,0,0,0,0
deuce,0,0,0,0,0,0,0,0,0,0
verwoesten,1,0,0,1,0,1,0,1,0,0
verwoestend,1,0,1,1,0,1,0,1,0,1
verwoesting,1,0,0,1,0,1,0,1,1,0
ontwikkelen,0,1,0,0,0,0,1,0,0,0
ontwikkelen,0,0,0,0,0,0,0,0,0,0
ontwikkeling,0,0,0,0,0,0,0,0,0,0
afwijken,0,0,0,0,0,0,0,0,0,0
afwijkend,0,0,0,0,0,0,0,0,0,0
afwijking,0,0,0,0,0,0,0,1,0,0
apparaat,0,0,0,0,0,0,0,0,0,0
duivel,1,1,1,1,0,1,0,1,0,0
duivels,0,0,1,1,0,1,0,0,0,0
omslachtig,0,0,0,0,0,1,0,0,0,0
bedenken,0,0,0,0,0,0,0,0,0,0
verstoken,0,0,0,0,0,0,0,0,0,0
deconcentratie,0,0,0,0,0,1,0,0,0,0
overgaan,0,0,0,0,0,0,0,0,0,0
toewijden,0,0,0,0,0,0,0,0,0,0
toegewijde,0,0,0,0,0,0,0,0,0,0
devotionele,0,0,0,0,0,0,1,0,0,1
verslinden,0,0,0,0,0,1,0,0,0,0
vroom,0,1,0,0,1,0,1,0,0,1
dauw,0,0,0,0,0,0,0,0,0,0
rechts,0,0,0,0,0,0,0,0,0,0
behendigheid,0,0,0,0,0,0,1,0,0,0
dextrose,0,0,0,0,0,0,0,0,0,0
duivels,1,0,1,1,0,1,0,0,0,0
diagnose,0,1,0,1,0,1,0,0,0,1
diagnostisch,0,0,0,0,0,0,0,0,0,0
diagnostiek,0,0,0,0,0,0,0,0,0,0
diagram,0,0,0,0,0,0,0,0,0,0
bellen,0,0,0,0,0,0,0,0,0,0
dialect,0,0,0,0,0,0,0,0,0,0
dialectiek,0,0,0,0,0,0,0,0,0,0
dialoog,0,0,0,0,0,0,0,0,0,0
diameter,0,0,0,0,0,0,0,0,0,0
diamant,0,0,0,0,1,0,1,0,0,0
diamanten,0,0,0,0,0,0,0,0,0,0
luier,0,0,1,0,0,0,0,0,0,0
diafragma,0,0,0,0,0,0,0,0,0,0
diarree,0,0,1,0,0,0,0,0,0,0
dagboek,0,0,0,0,1,0,1,0,0,1
tirade,1,0,1,0,0,1,0,0,0,0
Dobbelsteen,0,0,0,0,0,0,0,0,0,0
dichotoom,0,0,0,0,0,0,0,0,0,0
dichotomie,0,0,0,0,0,0,0,0,0,0
dicteren,0,0,0,0,0,0,0,0,0,0
dictaat,0,0,0,0,0,0,0,0,0,0
dictator,0,0,0,1,0,1,0,0,0,0
dictatoriaal,1,0,0,0,0,1,0,0,0,0
dictatuur,1,1,1,1,0,1,0,1,0,0
dictie,0,0,0,0,0,0,0,0,0,0
woordenboek,0,0,0,0,0,0,1,0,0,1
uitspraak,0,0,0,0,0,0,0,0,0,1
didactisch,0,0,0,0,0,0,1,0,0,0
dood gaan,0,0,0,1,0,1,0,1,0,0
eetpatroon,0,0,0,0,0,0,0,0,0,0
dieet,0,1,0,0,0,0,1,0,0,0
verschillen,0,0,0,0,0,0,0,0,0,0
verschil,0,0,0,0,0,0,0,0,0,0
verschillen,0,0,0,0,0,0,0,0,0,0
differentieel,0,0,0,0,0,0,0,0,0,1
differentiatie,0,0,0,0,0,0,0,0,0,0
anders,0,0,0,0,0,0,0,0,1,0
verschillend,0,0,0,0,0,0,0,0,0,0
moeilijk,0,0,0,1,0,0,0,0,0,0
moeilijkheden,0,0,0,0,0,1,0,1,0,0
moeilijkheid,1,0,0,1,0,1,0,1,0,0
diffuus,0,0,0,0,0,0,0,0,0,0
diffusie,0,0,0,0,0,0,0,0,0,0
graven,0,0,0,0,0,0,0,0,0,0
verteren,0,0,0,0,0,0,0,0,0,0
spijsvertering,0,0,0,0,0,0,0,0,0,0
cijfer,0,0,0,0,0,0,0,0,0,1
waardig,0,0,0,0,0,0,1,0,0,0
waardigheid,0,0,0,0,0,0,1,0,0,1
dwaal af,0,1,0,0,0,1,0,0,0,0
opgravingen,0,0,0,0,0,0,0,0,0,0
dijk,0,0,0,1,0,0,0,0,0,0
vervallen,0,0,1,0,0,1,0,1,0,0
dilatatie,0,0,0,0,0,0,0,0,0,0
verwijding,0,0,0,0,0,0,0,0,0,0
dilemma,0,0,0,0,0,0,0,0,0,0
zorgvuldigheid,0,0,0,0,0,0,1,0,0,1
ijverig,0,0,0,0,0,0,0,0,0,0
verdunningsmiddel,0,0,0,0,0,0,0,0,0,0
verdund,0,0,0,0,0,1,0,0,0,0
verdund,0,0,0,0,0,0,0,0,0,0
verdunning,0,0,0,0,0,0,0,0,0,0
dubbeltje,0,0,0,0,0,0,0,0,0,0
dimensie,0,0,0,0,0,0,0,0,0,0
verminderen,0,0,0,0,0,1,0,1,0,0
verminderd,0,0,0,0,0,1,0,0,0,0
vermindering,0,0,0,0,0,0,0,0,0,0
verkleinwoord,0,0,0,0,0,0,0,0,0,0
din,0,0,0,0,0,1,0,0,0,0
dineren,0,0,0,0,0,0,0,0,0,0
diner,0,0,0,0,0,0,0,0,0,0
diner,0,0,0,0,0,0,1,0,0,0
dinosaurus,0,0,0,1,0,0,0,0,0,0
dint,0,0,0,0,0,0,0,0,0,0
diocesane,0,0,0,0,0,0,0,0,0,0
bisdom,0,0,0,0,0,0,0,0,0,0
diorama,0,0,0,0,0,0,0,0,0,0
duik,0,0,0,0,0,0,0,0,0,0
diploma,0,0,0,0,0,0,0,0,0,0
diplomatie,0,1,0,0,0,0,1,0,0,1
diplomaat,0,0,0,0,0,0,0,0,0,0
diplomatiek,0,0,0,0,0,0,1,0,0,1
verschrikkelijk,0,0,1,1,0,1,0,1,1,0
geregisseerd,0,0,0,0,0,0,0,0,0,0
richting,0,0,0,0,0,0,0,0,0,0
direct,0,0,0,0,0,0,0,0,0,0
regisseur,0,0,0,0,0,0,1,0,0,1
map,0,0,0,0,0,0,0,0,0,0
aarde,0,0,1,0,0,1,0,0,0,0
vies,0,0,1,0,0,1,0,0,0,0
onbekwaamheid,0,0,0,0,0,1,0,1,0,0
uitzetten,0,0,0,1,0,1,0,1,0,0
gehandicapt,0,0,0,1,0,1,0,1,0,0
nadeel,0,0,0,0,0,0,0,0,0,0
ontevreden,0,0,0,0,0,1,0,0,0,0
het oneens zijn,1,0,0,0,0,1,0,0,0,0
onaangenaam,0,0,0,0,0,0,0,0,0,0
oneens zijn,1,0,0,0,0,1,0,1,0,0
onenigheid,1,0,0,0,0,1,0,1,0,0
niet toestaan,0,0,0,0,0,0,0,0,0,0
niet toegestaan,1,0,1,1,0,1,0,1,0,0
verdwijnen,0,0,0,1,0,0,0,0,0,0
verdwijning,0,0,0,0,0,0,0,0,0,0
verdwijnen,0,0,0,0,0,0,0,0,0,0
teleurstellen,1,0,1,0,0,1,0,1,0,0
teleurgesteld,1,0,1,0,0,1,0,1,0,0
teleurstellend,0,0,0,0,0,1,0,1,0,0
teleurstelling,0,0,1,0,0,1,0,1,0,0
afkeuring,0,0,0,0,0,1,0,1,0,0
afkeuren,1,0,1,1,0,1,0,1,0,0
afgekeurd,1,0,0,0,0,1,0,1,0,0
afkeurend,1,0,1,0,0,1,0,1,0,0
ontwapenen,0,0,0,0,0,0,0,0,0,0
wanorde,0,0,0,0,0,0,0,0,0,0
ramp,1,0,1,1,0,1,0,1,1,0
rampzalig,1,0,0,1,0,1,0,1,0,0
ontbinden,0,0,0,0,0,0,0,0,0,0
ongeloof,0,0,0,0,0,0,0,0,0,0
niet geloven,0,0,0,0,0,1,0,0,0,0
betalen,0,0,0,0,0,0,0,0,0,0
uitbetaling,0,0,0,0,0,0,0,0,0,0
schijf,0,0,0,0,0,0,0,0,0,0
weggegooid,0,0,0,0,0,0,0,0,0,0
weggooien,0,0,0,0,0,1,0,0,0,0
onderscheiden,0,0,0,0,0,0,0,0,0,0
waarneembaar,0,0,0,0,0,0,0,0,0,0
onderscheidend,0,0,0,0,0,0,0,0,0,0
inzicht,0,0,0,0,0,0,0,0,0,0
afvoer,0,0,0,0,0,1,0,0,0,0
discipel,0,0,0,0,0,0,0,0,0,1
discipline,0,0,0,1,0,1,0,0,0,0
afwijzen,1,0,1,0,0,1,0,0,0,1
vrijwaring,0,0,0,0,0,0,0,0,0,0
openbaren,0,0,0,0,0,0,0,0,0,0
onthuld,0,0,0,0,0,0,0,0,0,1
openbaring,0,0,0,0,0,0,0,0,0,0
verkleuring,0,0,1,0,0,1,0,0,0,0
verkleurd,0,0,1,0,0,1,0,1,0,0
ongemak,0,0,0,0,0,1,0,1,0,0
verbinding verbreken,0,0,0,0,0,1,0,1,0,0
verbinding verbroken,0,0,0,0,0,1,0,1,0,0
verbroken verbinding,0,0,0,0,0,1,0,0,0,0
ontevredenheid,1,0,1,1,0,1,0,1,0,0
stopzetting,0,0,0,0,0,0,0,0,0,0
stopzetten,0,0,0,0,0,1,0,0,0,0
discontinuïteit,0,0,1,1,0,1,0,1,0,0
discontinu,0,0,0,0,0,0,0,0,0,0
meningsverschil,1,0,1,0,0,1,0,0,0,0
korting,0,0,0,0,0,0,0,0,0,0
afgeprijsd,0,0,0,0,0,0,0,0,0,0
ontmoedigen,0,0,0,1,0,1,0,1,0,0
ontmoedigd,0,0,0,0,0,0,0,0,0,0
ontmoediging,0,0,0,0,0,1,0,0,0,0
gesprek,0,0,0,0,0,0,0,0,0,0
Ontdek,0,0,0,0,0,0,0,0,0,0
ontdekking,0,0,0,0,0,0,1,0,0,0
diskrediet,0,0,0,0,0,1,0,0,0,0
discreet,0,1,0,0,0,0,1,0,0,0
verschil,0,0,0,0,0,0,0,0,0,0
discreet,0,0,0,0,0,0,0,0,0,0
discretie,0,1,0,0,0,0,1,0,0,1
discretionair,0,0,0,0,0,0,1,0,0,0
discrimineren,1,0,0,0,0,1,0,1,0,0
discriminerend,0,0,1,0,0,1,0,0,0,0
discriminatie,1,0,1,1,0,1,0,1,0,0
discus,0,0,0,0,0,0,0,0,0,0
bespreken,0,0,0,0,0,0,0,0,0,0
discussie,0,0,0,0,0,0,1,0,0,0
ongenoegen,1,0,1,0,0,1,0,0,0,0
ziekte,1,0,1,1,0,1,0,1,0,0
ziek,0,0,1,1,0,1,0,1,0,0
onstoffelijk,0,0,0,1,0,1,0,1,0,0
ontkoppelen,0,0,0,0,0,0,0,0,0,0
terugtrekking,0,0,0,0,0,1,0,0,0,0
misvormd,1,0,1,1,0,1,0,1,0,0
schande,1,0,1,0,0,1,0,1,0,0
in ongenade gevallen,1,0,1,0,0,1,0,1,0,0
schandelijk,1,0,1,0,0,1,0,0,0,0
ontevreden,1,0,1,0,0,1,0,1,0,0
vermomming,0,0,0,0,0,0,0,0,0,0
vermomd,0,0,0,0,0,0,0,0,0,0
walging,1,0,1,1,0,1,0,1,0,0
afschuwelijk,1,0,1,1,0,1,0,0,0,0
gerecht,0,0,0,0,0,0,0,0,0,0
ontmoedigd,0,0,0,0,0,1,0,1,0,0
ontmoedigend,0,0,0,0,0,1,0,1,0,0
oneerlijk,1,0,1,0,0,1,0,1,0,0
oneerlijkheid,0,0,1,0,0,1,0,0,0,0
onteren,1,0,1,1,0,1,0,1,0,0
ontgoocheling,1,0,1,0,0,1,0,1,0,0
desinfecteren,0,0,0,0,0,0,0,0,0,0
ontsmettingsmiddel,0,0,0,0,0,0,0,0,0,0
desinfectie,0,0,0,0,0,0,1,0,0,0
desinformatie,1,0,0,1,0,1,0,0,0,0
oneerlijk,0,0,1,0,0,1,0,0,0,0
uiteenvallen,0,0,1,1,0,1,0,0,0,0
desintegratie,0,0,0,0,0,1,0,0,0,0
ongeïnteresseerd,0,0,0,0,0,1,0,0,0,0
onsamenhangend,0,0,0,0,0,0,0,0,0,0
onsamenhangend,0,0,0,0,0,0,0,0,0,0
disjunctief,0,0,0,0,0,0,0,0,0,0
schijf,0,0,0,0,0,0,0,0,0,0
diskette,0,0,0,0,0,0,0,0,0,0
afkeer,1,0,1,0,0,1,0,0,0,0
niet leuk gevonden,1,0,0,0,0,1,0,1,0,0
uit de kom,1,0,1,1,0,1,0,1,0,0
ontwrichting,0,0,0,0,0,0,0,0,0,0
losmaken,0,0,0,0,0,0,0,0,0,0
somber,0,0,1,1,0,1,0,1,0,0
verslagenheid,1,1,0,1,0,1,0,1,1,0
verbrokkeling,0,0,1,1,0,1,0,1,0,0
afwijzen,0,0,0,0,0,0,0,0,0,0
ontslag,1,0,1,1,0,1,0,1,1,0
afstappen,0,0,0,0,0,0,0,0,0,0
ongehoorzaamheid,1,0,1,0,0,1,0,0,0,0
ongehoorzaam,1,0,0,0,0,1,0,0,0,0
ongehoorzaam zijn,1,0,1,0,0,1,0,0,0,0
wanorde,0,0,0,1,0,1,0,0,0,0
wanordelijk,0,0,0,0,0,1,0,0,0,0
ongeorganiseerd,0,0,0,0,0,1,0,0,0,0
kleineren,1,0,1,0,0,1,0,1,0,0
minachtend,1,0,1,0,0,1,0,1,0,0
ongelijksoortig,0,0,0,0,0,0,0,0,0,0
ongelijkheid,1,0,1,0,0,1,0,1,0,0
emotieloos,0,0,0,0,0,1,0,1,0,0
verzenden,0,0,0,0,0,0,0,0,0,0
verdrijven,0,0,0,0,0,1,0,1,0,0
dispensatie,0,0,0,0,0,0,0,0,0,0
afzien,0,0,0,0,0,0,0,0,0,0
verspreiden,0,0,0,0,0,0,0,0,0,0
verspreid,0,0,0,0,0,0,0,0,0,0
spreiding,0,0,0,0,0,1,0,0,0,0
verdringen,0,0,0,0,0,1,0,0,0,0
ontheemd,1,0,0,1,0,0,0,1,0,0
verplaatsing,0,0,0,0,0,0,0,0,0,0
Scherm,0,0,0,0,0,0,0,0,0,0
niet tevreden,1,0,1,1,0,1,0,1,0,0
ongenoegen,0,0,1,0,0,1,0,0,0,0
beschikbaarheid,0,0,0,0,0,1,0,0,0,0
weggooien,0,0,1,0,0,0,0,0,0,0
verwijderd,0,1,0,0,0,0,1,0,0,1
gezindheid,0,0,0,0,0,0,0,0,0,0
onteigend,1,0,0,1,0,1,0,1,0,0
