Russian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
покрытие,0,0,0,0,0,0,0,0,0,0
тайный,0,0,0,0,0,0,0,0,0,0
жаждать,0,0,0,0,0,1,0,0,0,0
корова,0,0,0,0,0,0,0,0,0,0
трусливый,0,0,1,1,0,1,0,1,0,0
трусость,0,0,0,1,0,1,0,0,0,0
трусливый,0,0,0,1,0,1,0,0,0,0
ковбой,0,0,0,0,0,0,0,0,0,0
воловья кожа,0,0,0,0,0,0,0,0,0,0
капот,0,0,0,0,0,0,0,0,0,0
коллега по работе,0,0,0,0,0,0,0,0,0,0
застенчивый,0,0,0,1,0,0,0,0,0,0
койот,0,0,0,1,0,0,0,0,0,0
краб,0,0,0,0,0,0,0,0,0,0
раздражительный,1,0,0,0,0,1,0,0,0,0
трескаться,0,0,0,0,0,1,0,0,0,0
треснувший,1,0,0,1,0,1,0,0,0,0
крекер,0,0,0,0,0,0,0,0,0,0
растрескивание,0,0,0,0,0,1,0,0,0,0
треск,0,0,0,0,0,0,0,0,0,0
колыбель,0,1,0,0,1,0,1,0,0,1
ремесло,0,0,0,0,0,0,1,0,0,0
ремесленник,0,0,0,0,0,0,1,0,0,0
хитрый,0,0,0,0,0,0,0,0,0,0
Крейг,0,0,0,0,0,0,0,0,0,0
переполненный,0,0,0,0,0,0,0,0,0,0
судорога,0,1,0,0,0,1,0,0,0,0
тесный,0,0,0,0,0,1,0,0,0,0
кран,0,0,0,0,0,0,0,0,0,0
череп,0,0,0,0,0,0,0,0,0,0
рукоятка,0,0,0,0,0,1,0,0,0,0
капризный,1,0,0,0,0,1,0,0,0,0
дерьмо,0,0,1,0,0,1,0,0,0,0
кости,0,1,0,0,0,0,0,0,0,0
крушение,0,0,0,1,0,1,0,1,1,0
ящик,0,0,0,0,0,0,0,0,0,0
кратер,0,0,0,0,0,0,0,0,0,0
жаждать,0,1,0,0,0,0,0,0,0,0
страстное желание,0,1,0,0,0,0,0,0,0,0
раки,0,0,0,0,0,0,0,0,0,0
ползти,0,0,1,0,0,1,0,0,0,0
мелки,0,0,0,0,0,0,0,0,0,0
помешательство,0,0,0,0,0,0,0,0,0,0
сумасшедший,1,0,0,1,0,1,0,0,0,0
псих,1,0,0,1,0,1,0,1,0,0
скрипящий,0,0,0,0,0,1,0,0,0,0
пломбир,0,1,0,0,1,0,1,0,1,0
сливочник,0,0,0,0,0,0,0,0,0,0
сливочный,0,0,0,0,0,0,0,0,0,0
складка,0,0,0,0,0,0,0,0,0,0
Создайте,0,0,0,0,1,0,1,0,0,0
творчество,0,0,0,0,0,0,0,0,0,0
творческий,0,0,0,0,0,0,1,0,0,0
создатель,0,0,0,0,0,0,0,0,0,0
существо,0,0,1,1,0,1,0,0,0,0
доверие,0,0,0,0,0,0,1,0,0,1
полномочия,0,0,0,0,0,0,1,0,0,1
реквизиты для входа,0,0,0,0,0,0,0,0,0,0
достоверность,0,0,0,0,0,0,1,0,0,1
заслуживающий доверия,0,0,0,0,0,0,1,0,0,1
кредит,0,0,0,0,0,0,1,0,0,1
похвальный,0,0,0,0,0,0,1,0,0,1
кредитуется,0,0,0,0,0,0,1,0,0,0
кредитование,0,0,0,0,0,0,0,0,0,0
кредитор,0,0,0,0,0,0,0,0,0,0
вероучение,0,0,0,0,0,0,0,0,0,0
ручей,0,0,0,0,0,0,0,0,0,0
слизняк,0,0,0,0,0,1,0,0,0,0
ползучий,0,1,0,0,0,0,0,0,0,0
кремация,0,0,0,0,0,0,0,1,0,0
креольский,0,0,0,0,0,0,0,0,0,0
крещендо,0,1,0,0,1,0,1,0,1,1
полумесяц,0,0,0,0,0,0,0,0,0,0
расщелина,0,0,0,0,0,0,0,0,0,0
экипаж,0,0,0,0,0,0,0,0,0,1
детская кроватка,0,0,0,0,0,0,0,0,0,0
крикет,0,0,0,0,0,0,0,0,0,0
преступление,1,0,0,0,0,1,0,0,0,0
уголовное,1,0,1,1,0,1,0,0,0,0
преступность,1,0,1,1,0,1,0,0,0,0
обжимать,0,0,0,0,0,0,0,0,0,0
малиновый цвет,0,0,0,0,0,0,0,0,0,0
съеживаться,0,0,1,1,0,1,0,1,0,0
калека,0,0,0,1,0,1,0,1,0,0
искалеченный,0,0,0,0,0,1,0,1,0,0
кризис,0,0,0,0,0,1,0,0,0,0
хрустящий,0,0,0,0,0,1,0,0,0,1
критерий,0,0,0,0,0,0,0,0,0,0
критик,0,0,0,0,0,1,0,0,0,0
критика,1,0,0,0,0,1,0,1,0,0
критиковать,1,0,1,1,0,1,0,1,0,0
критика,0,0,0,0,0,0,1,0,0,0
тварь,0,0,1,0,0,0,0,0,0,0
квакать,0,0,0,0,0,0,0,0,0,0
черепок,0,0,0,0,0,0,0,0,0,0
посуда,0,0,0,0,0,0,0,0,0,0
крокодил,0,0,0,1,0,0,0,0,0,0
крофт,0,0,0,0,0,0,0,0,0,0
мошенник,0,0,0,0,0,1,0,0,0,0
обрезать,0,0,0,0,0,0,0,0,0,0
крокет,0,0,0,0,0,0,0,0,0,0
Пересекать,1,0,0,1,0,1,0,1,0,0
арбалет,0,0,0,0,0,0,0,0,0,0
пересекся,0,0,0,0,0,0,0,0,0,0
пересечение,0,0,0,0,0,0,0,0,0,0
промежность,0,0,0,0,0,0,0,0,0,0
присесть,0,0,0,1,0,0,0,0,0,0
присел,0,0,0,0,0,0,0,0,0,0
приседание,0,0,0,1,0,1,0,0,0,0
крупье,0,0,0,0,0,0,0,0,0,0
ворона,0,0,0,0,0,0,0,0,0,0
толпа,0,0,0,0,0,0,0,0,0,0
переполненный,0,0,0,0,0,0,0,0,0,0
корона,0,0,0,0,0,0,0,0,0,0
венчающий,0,1,0,0,1,0,1,0,1,1
ключевой,0,0,0,0,0,0,1,0,0,1
крестообразный,0,0,0,0,0,1,0,0,0,0
распятие,0,0,0,0,0,0,0,0,0,0
распятие,1,0,1,1,0,1,0,1,0,0
грубый,0,0,1,0,0,1,0,0,0,0
жестокий,1,0,1,1,0,1,0,1,0,0
жестоко,1,0,0,1,0,1,0,0,0,0
жестокость,1,0,1,1,0,1,0,1,0,0
круиз,0,0,0,0,0,0,0,0,0,0
крейсер,0,0,0,0,0,0,0,0,0,0
крошка,0,0,0,0,0,0,0,0,0,0
рушится,0,0,0,0,0,1,0,1,0,0
хруст,1,0,0,0,0,1,0,0,0,0
крестовый поход,1,0,0,1,0,1,0,0,0,0
раздавить,0,0,0,0,0,0,0,0,0,0
раздавленный,1,0,1,1,0,1,0,1,0,0
сокрушительный,1,0,1,1,0,1,0,0,0,0
корка,0,0,0,0,0,0,0,0,0,0
твердый,0,0,1,0,0,1,0,0,0,0
костыль,0,0,0,0,0,0,0,0,0,0
суть,0,0,0,0,0,0,0,0,0,0
плакать,0,0,0,0,0,1,0,1,0,0
плач,0,0,0,0,0,1,0,1,0,0
склеп,0,0,0,1,0,1,0,1,0,0
загадочный,0,0,0,0,0,0,0,0,0,0
криптография,0,0,0,0,0,0,0,0,0,0
кристалл,0,0,0,0,0,0,1,0,0,0
кристаллический,0,0,0,0,0,0,0,0,0,0
кристаллизация,0,0,0,0,0,0,0,0,0,0
детеныш,0,0,0,0,0,0,0,0,0,0
куб,0,0,0,0,0,0,0,0,0,1
кабинка,0,0,0,0,0,0,0,0,0,0
рогоносец,0,0,1,0,0,1,0,0,0,0
кукушка,0,0,0,0,0,1,0,0,0,0
обнимать,0,0,0,0,1,0,1,0,0,1
кий,0,1,0,0,0,0,0,0,0,0
манжета,0,0,0,0,0,0,0,0,0,0
кухня,0,0,0,0,0,0,0,0,0,0
кулинарный,0,0,0,0,0,0,1,0,0,1
выбраковывать,0,0,0,0,0,1,0,0,0,0
завершаться,0,0,0,0,0,0,0,0,0,0
кульминация,0,0,0,0,0,0,1,0,0,0
виновность,0,0,0,0,0,1,0,0,0,0
виновный,0,0,0,0,0,1,0,0,0,0
преступник,0,0,0,0,0,1,0,0,0,0
культ,0,0,0,1,0,1,0,0,0,0
культивировать,0,1,0,0,0,0,1,0,0,1
культивируемый,0,0,0,0,0,0,1,0,0,0
выращивание,0,0,0,0,0,0,1,0,0,0
культура,0,0,0,0,0,0,1,0,0,0
водопропускная труба,0,0,0,0,0,0,0,0,0,0
громоздкий,0,0,0,0,0,1,0,1,0,0
кучевые облака,0,0,0,0,0,0,0,0,0,0
хитрость,0,0,0,0,0,1,1,0,0,0
чашка,0,0,0,0,0,0,0,0,0,0
буфет,0,0,0,0,0,0,0,0,0,0
купирование,0,0,1,1,0,1,0,1,0,0
собака,1,0,1,1,0,1,0,0,0,0
излечимый,0,0,0,0,0,0,1,0,0,1
курировать,0,0,0,0,0,0,0,0,0,0
лечебный,0,0,0,0,0,0,0,0,0,0
куратор,0,0,0,0,0,0,0,0,0,0
бордюр,0,0,0,0,0,0,0,0,0,0
творог,0,0,0,0,0,0,0,0,0,0
комендантский час,0,0,0,0,0,0,0,0,0,0
любопытство,0,1,0,0,0,0,1,0,1,0
завиток,0,0,0,0,0,0,1,0,0,0
вьющийся,0,0,0,0,0,0,0,0,0,0
валюта,0,0,0,0,0,0,0,0,0,0
Текущий,0,0,0,0,0,0,0,0,0,0
учебный план,0,0,0,0,0,0,0,0,0,0
карри,0,0,0,0,0,0,0,0,0,0
проклинать,1,0,1,1,0,1,0,1,0,0
проклятый,1,0,0,1,0,1,0,1,0,0
проклятие,1,0,1,0,0,1,0,0,0,0
поверхностный,0,0,0,0,0,1,0,0,0,0
краткий,0,0,0,0,0,0,0,0,0,0
урезать,0,0,0,0,0,0,0,0,0,0
сокращение,0,0,0,0,0,0,0,0,0,0
штора,0,0,0,0,0,0,0,0,0,0
кривизна,0,0,0,0,0,0,0,0,0,0
изгиб,0,0,0,0,0,0,0,0,0,0
изогнутый,0,0,0,0,0,0,0,0,0,0
криволинейный,0,0,0,0,0,0,0,0,0,0
диванная подушка,0,0,0,0,0,0,1,0,0,0
острие,0,0,0,0,0,0,0,0,0,0
ругался,1,0,0,0,0,0,0,0,0,0
хранитель,0,0,0,0,0,0,0,0,0,1
под стражей,0,0,0,0,0,0,0,0,0,1
обычай,0,0,0,0,0,0,0,0,0,0
обычный,0,0,0,0,0,0,0,0,0,0
покупатель,0,0,0,0,0,0,1,0,0,0
резать,0,0,0,0,0,0,0,0,0,0
кожный,0,0,0,0,0,0,0,0,0,0
милый,0,0,0,0,0,0,1,0,0,0
кутикула,0,0,0,0,0,0,0,0,0,0
столовые приборы,0,0,0,0,0,0,0,0,0,0
резак,0,0,0,1,0,1,0,0,0,0
резаки,0,0,0,0,0,0,1,0,0,0
головорез,1,0,0,1,0,1,0,0,0,0
резка,1,0,1,1,0,1,0,1,0,0
черенки,0,0,0,0,0,0,0,0,0,0
ЦВТ,0,0,0,0,0,0,0,0,0,0
цианид,0,0,0,1,0,1,0,0,0,0
цикл,0,0,0,0,0,0,0,0,0,0
циклический,0,0,0,0,0,0,0,0,0,0
велосипедист,0,0,0,0,0,0,0,0,0,0
циклон,0,0,0,1,0,1,0,0,1,0
цилиндр,0,0,0,0,0,0,0,0,0,0
цилиндрический,0,0,0,0,0,0,0,0,0,0
тарелка,0,0,0,0,0,0,0,0,0,0
циник,0,0,0,0,0,0,0,0,0,0
киста,0,0,0,1,0,1,0,1,0,0
кистозный,0,0,1,0,0,0,0,0,0,0
цитомегаловирус,0,0,0,0,0,1,0,1,0,0
цитоплазма,0,0,0,0,0,0,0,0,0,0
царь,0,0,0,0,0,0,0,0,0,0
мазок,0,0,0,0,0,0,0,0,0,0
баловаться,0,0,0,0,0,0,0,0,0,0
баловаться,1,0,1,0,0,1,0,0,0,0
папа,0,0,0,0,0,0,0,0,0,0
дадо,0,0,0,0,0,0,0,0,0,0
демон,1,0,1,1,0,1,0,1,1,0
дурак,0,0,1,0,0,1,0,0,0,0
кинжал,0,0,0,1,0,1,0,0,0,0
повседневная,0,1,0,0,0,0,0,0,0,0
изысканный,0,0,0,0,0,0,0,0,0,0
молочные продукты,0,0,0,0,0,0,0,0,0,0
дак,0,0,0,0,0,0,0,0,0,0
дол,0,0,0,0,0,0,0,0,0,0
плотина,0,0,0,0,0,0,0,0,0,0
наносить ущерб,1,0,1,0,0,1,0,1,0,0
ущерб,0,0,0,0,0,1,0,1,0,0
дама,1,0,1,0,0,0,1,0,0,1
проклятие,1,0,1,0,0,1,0,0,0,0
проклятие,1,0,0,1,0,1,0,1,0,0
треклятый,0,0,0,0,0,1,0,0,0,0
влажный,0,0,0,0,0,0,0,0,0,0
демпфированный,0,0,0,0,0,0,0,0,0,0
демпфер,0,0,0,0,0,1,0,0,0,0
девица,0,0,0,0,0,0,0,0,0,0
танец,0,0,0,0,1,0,1,0,0,1
танцор,0,0,0,0,0,0,0,0,0,0
перхоть,0,0,0,0,0,1,0,0,0,0
денди,0,0,1,0,0,1,0,0,0,0
Опасность,0,0,0,1,0,1,0,1,0,0
опасный,0,0,0,1,0,1,0,0,0,0
мотаться,0,0,0,0,0,0,0,0,0,0
сырой,0,0,1,0,0,0,0,0,0,0
щеголеватый,0,0,0,0,0,0,0,0,0,0
осмелиться,0,1,0,0,0,0,0,0,0,1
смелый,0,0,0,0,0,0,1,0,0,0
темный,0,0,0,0,0,0,0,1,0,0
затемнять,0,0,0,1,0,1,0,1,0,0
затемненный,0,0,0,1,0,1,0,1,0,0
мрачно,0,0,0,0,0,0,0,0,0,0
темнота,1,0,0,1,0,1,0,1,0,0
дорогой,0,0,0,0,1,0,1,0,0,1
штопать,0,0,0,0,0,0,0,0,0,0
дротик,0,0,0,1,0,0,0,0,0,0
бросаться,0,0,0,0,0,0,0,0,0,0
приборная доска,0,0,0,0,0,0,0,0,0,0
пунктирная,1,0,0,1,0,1,0,1,0,0
лихой,0,0,0,0,0,0,1,0,0,0
подлый,1,0,1,1,0,1,0,0,0,0
данные,0,0,0,0,0,0,0,0,0,0
база данных,0,0,0,0,0,0,0,0,0,0
свидание,0,0,0,0,0,0,0,0,0,0
дочь,0,0,0,0,1,0,1,0,0,0
рассвет,0,1,0,0,1,0,1,0,1,1
день,0,0,0,0,0,0,0,0,0,0
рассвет,0,0,0,0,0,0,0,0,0,0
мечтательность,0,0,0,0,0,0,0,0,0,0
ошеломлять,0,0,0,0,0,0,0,0,0,0
ошеломленный,0,0,0,0,0,1,0,0,0,0
ослепительный,0,0,0,0,0,0,0,0,0,0
дьякон,0,0,0,0,0,0,0,0,0,1
деактивировать,0,0,0,0,0,1,0,0,0,0
тупик,0,0,0,0,0,1,0,0,0,0
смертельный,1,0,1,1,0,1,0,1,0,0
оглушающий,0,0,0,0,0,0,0,0,0,0
глухота,0,0,0,0,0,0,0,0,0,0
иметь дело,0,1,0,0,1,0,1,0,1,1
дилер,0,0,0,0,0,0,0,0,0,0
дело,0,0,0,0,0,0,0,0,0,0
сделки,0,0,0,0,0,0,0,0,0,1
декан,0,0,0,0,0,0,0,0,0,0
Уважаемые,0,0,0,0,0,0,1,0,0,0
недостаток,0,0,0,0,0,0,0,0,0,0
смерть,1,1,1,1,0,1,0,1,1,0
фиаско,0,0,0,1,0,1,0,1,0,0
спорный,0,0,0,0,0,0,0,0,0,0
дебаты,0,0,0,0,0,0,1,0,0,0
разврат,0,0,1,1,0,1,0,0,0,0
облигация,0,1,0,0,0,0,0,0,0,0
списание средств,0,0,0,0,0,0,0,0,0,0
обломки,0,0,1,0,0,1,0,0,0,0
долг,0,0,0,0,0,1,0,1,0,0
должник,0,0,0,0,0,1,0,0,0,0
дебют,0,0,0,0,0,0,0,0,0,0
десятилетие,0,0,0,0,0,0,0,0,0,0
графин,0,0,0,0,0,0,0,0,0,0
разлагаться,0,0,0,1,0,1,0,1,0,0
разложившийся,0,0,1,0,0,1,0,1,0,0
покойный,0,0,0,0,0,1,0,1,0,0
обман,1,0,1,1,0,1,0,1,1,0
лживый,0,0,1,0,0,1,0,1,0,0
обманывать,1,0,1,0,0,1,0,1,0,0
обманутый,1,0,0,0,0,1,0,0,0,0
обман,0,0,0,0,0,1,0,0,0,1
порядочность,0,0,0,0,0,0,1,0,0,0
приличный,0,0,0,0,0,0,1,0,0,0
обман,0,0,0,0,0,1,0,0,0,0
обманчивый,0,0,0,0,0,1,0,0,0,0
решительно,0,0,0,0,0,0,0,0,0,0
лиственный,0,0,0,0,0,0,0,0,0,0
десятичный,0,0,0,0,0,0,0,0,0,0
расшифровать,0,0,0,0,0,0,0,0,0,0
решение,0,0,0,0,0,0,0,0,0,0
решающий,0,0,0,0,0,0,0,0,0,0
палуба,0,0,0,0,0,0,0,0,0,0
декларация,0,0,0,0,0,0,0,0,0,0
декларативный,0,0,0,0,0,0,1,0,0,0
объявить,0,0,0,0,0,0,0,0,0,0
склонение,0,0,0,0,0,1,0,0,0,0
отклонить,0,0,0,0,0,1,0,0,0,0
снижение,0,0,0,0,0,1,0,0,0,0
разложить,0,0,1,0,0,0,0,0,0,0
разложился,0,0,0,0,0,0,0,1,0,0
разложение,0,0,1,1,0,1,0,1,0,0
украшать,0,0,0,0,0,0,0,0,0,0
украшение,0,0,0,0,0,0,0,0,0,0
приличия,0,0,0,0,0,0,0,0,0,0
приманка,0,0,0,0,0,0,0,0,1,0
снижаться,0,0,0,0,0,1,0,0,0,0
уменьшился,0,0,0,0,0,0,0,0,0,0
уменьшение,0,0,0,0,0,0,0,0,0,0
декрет,0,0,0,0,0,0,0,0,0,0
уменьшение,0,0,0,0,0,1,0,0,0,0
дряхлый,0,0,0,0,0,1,0,0,0,0
порицать,1,0,0,0,0,1,0,0,0,0
преданность,0,0,0,0,0,0,1,0,0,0
вывести,0,0,0,0,0,0,0,0,0,0
вычесть,0,0,0,0,0,1,0,0,0,0
вычет,0,0,0,0,0,0,0,0,0,0
поступок,0,0,0,0,0,0,0,0,0,1
углубить,0,0,0,0,0,0,0,0,0,0
олень,0,0,0,0,0,0,0,0,0,0
клевета,0,0,1,1,0,1,0,0,0,0
клеветнический,1,0,0,0,0,1,0,0,0,0
дефолт,0,0,1,1,0,1,0,1,0,0
поражение,0,0,0,0,0,1,0,0,0,0
побежден,0,0,0,0,0,1,0,1,0,0
дефект,1,0,0,0,0,1,0,0,0,0
дезертирство,0,0,0,1,0,1,0,0,0,0
дефектный,0,0,1,0,0,1,0,0,0,0
защищать,0,0,0,1,0,0,1,0,0,0
ответчик,1,0,0,1,0,0,0,1,0,0
защищал,0,0,0,0,0,0,1,0,0,1
защитник,0,0,0,0,0,0,1,0,0,1
защита,0,0,0,0,0,0,1,0,0,0
защита,1,1,0,1,0,0,1,0,0,0
беззащитный,0,0,0,1,0,1,0,1,0,0
оправданный,0,0,0,0,0,0,0,0,0,0
оборонительный,0,0,0,0,0,0,0,0,0,0
отложить,0,0,0,0,0,0,0,0,0,0
почтение,0,0,0,0,0,0,1,0,0,1
отсрочка,0,0,0,0,0,1,0,0,0,0
отсрочка,0,0,0,0,0,0,0,0,0,0
неповиновение,1,0,1,1,0,1,0,0,0,0
дерзкий,1,0,0,0,0,1,0,0,0,0
дефицит,0,0,0,0,0,1,0,0,0,0
дефицит,0,0,0,0,0,1,0,0,0,0
определять,0,0,0,0,0,0,0,0,0,0
определенный,0,0,0,0,0,0,0,0,0,0
определение,0,0,0,0,0,0,0,0,0,0
окончательный,0,0,0,0,0,0,1,0,0,1
сдувать,1,0,0,0,0,1,0,1,0,0
дефляция,0,0,0,1,0,1,0,0,0,0
отклонять,0,0,0,0,0,0,0,0,0,0
отклонение,0,0,0,0,0,0,0,0,0,0
дефлорация,0,0,0,0,0,0,0,0,0,0
деформировать,0,0,1,0,0,1,0,0,0,0
деформированный,0,0,1,0,0,1,0,1,0,0
уродство,0,0,1,1,0,1,0,1,0,0
обманывать,1,0,1,0,0,1,0,0,0,0
оплачивать,0,0,0,0,0,0,0,0,0,0
ловкий,0,0,0,0,0,0,0,0,0,0
несуществующий,0,0,0,0,0,1,0,1,0,0
бросать вызов,1,0,0,1,0,1,0,1,1,0
вырождение,1,0,1,0,0,1,0,1,0,0
дегенерат,0,0,0,0,0,1,0,0,0,0
вырождение,0,0,0,0,0,0,0,0,0,0
деградация,0,0,0,0,0,1,0,0,0,0
деградировать,0,0,1,0,0,1,0,0,0,0
унижающий достоинство,0,0,1,1,0,1,0,1,0,0
степень,0,0,0,0,0,0,1,0,0,0
обезвоженный,0,0,0,0,0,0,0,0,0,0
задерживать,1,0,1,1,0,1,0,1,0,0
с задержкой,0,0,0,0,0,1,0,0,0,0
восхитительный,0,0,0,0,0,0,1,0,0,0
делегировать,0,0,0,0,0,0,1,0,0,1
делегация,0,0,0,0,0,0,0,0,0,0
вредный,1,0,1,1,0,1,0,0,0,0
удаление,0,0,0,0,0,1,0,0,0,0
преднамеренный,0,0,0,0,0,0,1,0,0,0
обсуждение,0,0,0,0,0,0,0,0,0,0
совещательный,0,0,0,0,0,0,0,0,0,0
деликатес,0,0,0,0,0,0,0,0,0,0
вкусный,0,0,0,0,1,0,1,0,0,0
восторг,0,1,0,0,1,0,1,0,0,0
получивший удовольствие,0,1,0,0,1,0,1,0,1,0
восхитительный,0,1,0,0,1,0,1,0,0,1
очерчивать,0,0,0,0,0,0,0,0,0,0
разграничение,0,0,0,0,0,0,0,0,0,0
правонарушение,0,0,0,0,0,1,0,0,0,0
правонарушитель,1,0,1,0,0,1,0,0,0,0
в бреду,0,0,0,0,0,1,0,1,0,0
бред,0,0,1,0,0,1,0,1,0,0
избавление,0,1,0,0,1,0,1,0,0,1
Доставка,0,1,0,0,0,0,1,0,0,0
лощина,0,0,0,0,0,0,0,0,0,0
дельта,0,0,0,0,0,0,0,0,0,0
потоп,0,0,0,1,0,1,0,1,1,0
заблуждение,1,0,0,1,0,1,0,1,0,0
бредовый,1,0,0,1,0,1,0,0,0,0
копаться,0,0,0,0,0,0,0,0,0,0
требование,1,0,0,0,0,1,0,0,0,0
требовательный,0,0,0,0,0,1,0,0,0,0
поведение,0,0,0,0,0,0,0,0,0,0
безумный,0,0,0,1,0,1,0,0,0,0
слабоумие,0,0,0,1,0,1,0,1,0,0
кончина,0,0,0,1,0,1,0,1,0,0
демократия,0,0,0,0,0,0,1,0,0,0
демократ,0,0,0,0,0,0,0,0,0,0
разрушать,1,0,0,0,0,1,0,1,0,0
снос,0,0,0,0,0,1,0,0,0,0
демон,1,0,1,1,0,1,0,1,0,0
демонический,1,0,1,1,0,1,0,1,0,0
доказуемый,0,0,0,0,0,0,1,0,0,0
продемонстрировать,0,0,0,0,0,0,0,0,0,0
продемонстрировал,0,0,0,0,0,0,0,0,0,0
демонстрация,0,0,0,0,0,0,0,0,0,0
демонстрация,0,0,0,0,0,0,0,0,0,0
демонстративный,0,0,0,0,1,0,1,1,0,0
демонстрант,0,0,0,0,0,0,0,0,0,0
деморализованный,0,0,0,1,0,1,0,1,0,0
демо,0,0,0,0,0,0,0,0,0,0
логово,0,0,0,0,0,0,0,0,0,0
отрицание,0,0,0,0,0,1,0,0,0,0
отклонен,0,0,0,0,0,1,0,1,0,0
наименование,0,0,0,0,0,0,0,0,0,0
конфессиональный,0,0,0,0,0,0,0,0,0,0
знаменатель,0,0,0,0,0,0,0,0,0,0
обозначать,0,0,0,0,0,0,0,0,0,0
денонсировать,1,0,1,0,0,1,0,0,0,0
плотный,0,0,0,0,0,0,0,0,0,0
плотность,0,0,0,0,0,0,0,0,0,0
вмятина,0,0,0,0,0,0,0,0,0,0
стоматология,0,0,0,1,0,0,0,0,0,0
донос,1,0,1,1,0,1,0,0,0,0
отказываться от,1,0,0,0,0,1,0,0,0,0
отрицание,0,1,0,0,0,1,0,0,0,0
дезодорант,0,0,0,0,0,0,0,0,0,0
отходить,0,1,0,0,0,0,0,1,0,0
ушел,0,0,0,0,0,1,0,1,0,0
отделение,0,0,0,0,0,0,0,0,0,0
Вылет из,0,0,0,0,0,1,0,1,0,0
зависеть,0,1,0,0,0,0,0,0,0,1
зависимый,0,0,0,0,0,0,0,0,0,0
зависимость,0,0,0,1,0,1,0,1,0,0
зависимость,0,0,0,0,0,1,0,0,0,0
зависимый,0,0,0,0,0,1,1,0,0,1
изобразить,0,0,0,0,0,0,0,0,0,0
изображающий,0,0,0,0,0,0,0,0,0,0
истощение,0,0,0,0,0,0,0,0,0,0
прискорбный,1,0,1,1,0,1,0,1,0,0
сожалеть,1,0,1,0,0,1,0,1,0,0
развертывать,0,0,0,0,0,0,0,0,0,0
депортировать,0,0,0,1,0,1,0,1,0,0
депортация,1,0,0,1,0,1,0,1,0,0
депозит,0,0,0,0,0,0,0,0,0,0
депозитарий,0,0,0,0,0,0,0,0,0,0
показания,0,0,0,0,0,0,0,0,0,0
депозитарий,0,0,0,0,0,0,0,0,0,1
депо,0,0,0,0,0,0,0,0,0,0
развратный,1,1,1,1,0,1,0,1,0,0
разврат,1,0,1,0,0,1,0,0,0,0
обесценивать,1,0,1,0,0,1,0,0,0,0
обесценился,1,0,1,1,0,1,0,1,0,0
амортизация,0,0,0,1,0,1,0,0,0,0
подавлять,0,0,0,1,0,1,0,1,0,0
депрессия,1,0,0,1,0,1,0,1,0,0
депрессивный,0,0,1,0,0,1,0,1,0,0
депрессия,0,0,0,0,0,1,0,1,0,0
депрессивный,0,0,0,0,0,1,0,1,0,0
лишение,1,0,1,1,0,1,0,1,0,0
глубина,0,0,0,0,0,0,1,0,0,1
заместитель,0,0,0,0,0,0,0,0,0,1
сойти с рельсов,0,0,0,0,0,0,0,0,0,0
ненормальный,1,0,1,1,0,1,0,0,0,0
заброшенный,0,0,0,0,0,1,0,0,0,0
насмешка,1,0,1,0,0,1,0,0,0,0
вывод,0,0,0,0,0,0,0,0,0,0
производная,0,0,0,0,0,0,0,0,0,0
вывести,0,0,0,0,0,0,0,0,0,0
кожный,0,0,0,0,0,0,0,0,0,0
дерматолог,0,0,0,0,0,0,0,0,0,1
дерматология,0,0,0,0,0,0,0,0,0,0
отступление,1,0,1,1,0,1,0,1,0,0
уничижительный,1,0,1,1,0,1,0,1,0,0
спускаться,0,0,0,0,0,0,0,0,0,0
потомок,0,0,0,0,0,0,0,0,0,0
потомок,0,0,0,0,0,0,0,0,0,0
нисходящий,0,0,0,0,0,0,0,0,0,0
спуск,0,0,0,1,0,0,0,1,0,0
описывать,0,0,0,0,0,0,0,0,0,0
описание,0,0,0,0,0,0,0,0,0,0
описательный,0,0,0,0,0,0,1,0,0,0
осквернение,1,0,1,1,0,1,0,1,0,0
пустыня,1,0,1,1,0,1,0,1,0,0
покинутый,1,0,1,1,0,1,0,1,0,0
дезертирство,0,0,0,0,0,1,0,0,0,0
заслуживать,1,1,0,0,0,0,1,0,0,1
заслуженный,0,0,0,0,0,0,1,0,0,0
заслуживающий,0,0,0,0,0,0,0,0,0,0
дизайн,0,0,0,0,0,0,0,0,0,0
обозначать,0,0,0,0,0,0,0,0,0,0
обозначение,0,0,0,0,0,0,0,0,0,1
разработан,0,0,0,0,0,0,0,0,0,0
дизайнер,0,0,0,0,0,0,1,0,0,0
проектирование,0,0,0,0,0,0,0,0,0,0
желательность,0,0,0,0,0,0,0,0,0,0
желанный,0,0,0,0,0,0,1,0,0,0
желающий,0,0,0,0,0,0,1,0,0,0
желающий,0,0,0,0,0,0,1,0,0,0
воздерживаться,1,0,1,0,0,1,0,0,0,0
стол письменный,0,0,0,0,0,0,0,0,0,0
запустение,0,0,0,1,0,1,0,1,0,0
отчаяние,1,0,1,1,0,1,0,1,0,0
отчаявшийся,0,0,0,1,0,1,0,1,0,0
отправка,0,0,0,0,0,0,0,0,0,0
отчаянный,0,0,0,0,0,1,0,0,0,0
отчаяние,0,0,0,0,0,0,0,0,0,0
презренный,1,0,1,0,0,1,0,0,0,0
презирать,1,0,1,0,0,1,0,0,0,0
деспотичный,0,0,0,1,0,1,0,0,0,0
деспотизм,1,0,1,1,0,1,0,1,0,0
