Croatian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
umrijeti,0,0,0,1,0,1,0,1,0,0
dijeta,0,0,0,0,0,0,0,0,0,0
dijetetski,0,1,0,0,0,0,1,0,0,0
razlikuju se,0,0,0,0,0,0,0,0,0,0
razlika,0,0,0,0,0,0,0,0,0,0
Razlike,0,0,0,0,0,0,0,0,0,0
diferencijal,0,0,0,0,0,0,0,0,0,1
diferencijacija,0,0,0,0,0,0,0,0,0,0
različito,0,0,0,0,0,0,0,0,1,0
razlikuju se,0,0,0,0,0,0,0,0,0,0
teško,0,0,0,1,0,0,0,0,0,0
poteškoće,0,0,0,0,0,1,0,1,0,0
poteškoća,1,0,0,1,0,1,0,1,0,0
difuzno,0,0,0,0,0,0,0,0,0,0
difuziju,0,0,0,0,0,0,0,0,0,0
kopati,0,0,0,0,0,0,0,0,0,0
probaviti,0,0,0,0,0,0,0,0,0,0
digestija,0,0,0,0,0,0,0,0,0,0
broj,0,0,0,0,0,0,0,0,0,1
dostojanstven,0,0,0,0,0,0,1,0,0,0
dostojanstvo,0,0,0,0,0,0,1,0,0,1
odstupiti,0,1,0,0,0,1,0,0,0,0
kopa,0,0,0,0,0,0,0,0,0,0
nasip,0,0,0,1,0,0,0,0,0,0
oronuo,0,0,1,0,0,1,0,1,0,0
dilatacija,0,0,0,0,0,0,0,0,0,0
dilatacija,0,0,0,0,0,0,0,0,0,0
dilema,0,0,0,0,0,0,0,0,0,0
marljivost,0,0,0,0,0,0,1,0,0,1
marljiv,0,0,0,0,0,0,0,0,0,0
razrjeđivač,0,0,0,0,0,0,0,0,0,0
razrijediti,0,0,0,0,0,1,0,0,0,0
razrijeđena,0,0,0,0,0,0,0,0,0,0
razrjeđivanje,0,0,0,0,0,0,0,0,0,0
novčić,0,0,0,0,0,0,0,0,0,0
dimenzija,0,0,0,0,0,0,0,0,0,0
umanjiti,0,0,0,0,0,1,0,1,0,0
umanjena,0,0,0,0,0,1,0,0,0,0
umanjenje,0,0,0,0,0,0,0,0,0,0
deminutiv,0,0,0,0,0,0,0,0,0,0
din,0,0,0,0,0,1,0,0,0,0
objedovati,0,0,0,0,0,0,0,0,0,0
zalogajnica,0,0,0,0,0,0,0,0,0,0
večera,0,0,0,0,0,0,1,0,0,0
dinosaura,0,0,0,1,0,0,0,0,0,0
udubljenje,0,0,0,0,0,0,0,0,0,0
biskupijski,0,0,0,0,0,0,0,0,0,0
biskupije,0,0,0,0,0,0,0,0,0,0
diorama,0,0,0,0,0,0,0,0,0,0
umočiti,0,0,0,0,0,0,0,0,0,0
diploma,0,0,0,0,0,0,0,0,0,0
diplomacija,0,1,0,0,0,0,1,0,0,1
diplomata,0,0,0,0,0,0,0,0,0,0
diplomatski,0,0,0,0,0,0,1,0,0,1
strašan,0,0,1,1,0,1,0,1,1,0
usmjerena,0,0,0,0,0,0,0,0,0,0
smjer,0,0,0,0,0,0,0,0,0,0
direktno,0,0,0,0,0,0,0,0,0,0
direktor,0,0,0,0,0,0,1,0,0,1
imenik,0,0,0,0,0,0,0,0,0,0
prljavština,0,0,1,0,0,1,0,0,0,0
prljavi,0,0,1,0,0,1,0,0,0,0
invalidnost,0,0,0,0,0,1,0,1,0,0
onemogućiti,0,0,0,1,0,1,0,1,0,0
onemogućeno,0,0,0,1,0,1,0,1,0,0
hendikep,0,0,0,0,0,0,0,0,0,0
nezadovoljan,0,0,0,0,0,1,0,0,0,0
ne slažu se,1,0,0,0,0,1,0,0,0,0
neugodan,0,0,0,0,0,0,0,0,0,0
neslažući se,1,0,0,0,0,1,0,1,0,0
neslaganje,1,0,0,0,0,1,0,1,0,0
zabraniti,0,0,0,0,0,0,0,0,0,0
nedopušteno,1,0,1,1,0,1,0,1,0,0
nestati,0,0,0,1,0,0,0,0,0,0
nestanak,0,0,0,0,0,0,0,0,0,0
nestajanje,0,0,0,0,0,0,0,0,0,0
razočarati,1,0,1,0,0,1,0,1,0,0
razočaran,1,0,1,0,0,1,0,1,0,0
razočaravajuće,0,0,0,0,0,1,0,1,0,0
razočaranje,0,0,1,0,0,1,0,1,0,0
neodobravanje,0,0,0,0,0,1,0,1,0,0
ne odobravati,1,0,1,1,0,1,0,1,0,0
neodobren,1,0,0,0,0,1,0,1,0,0
neodobravajući,1,0,1,0,0,1,0,1,0,0
razoružati,0,0,0,0,0,0,0,0,0,0
nered,0,0,0,0,0,0,0,0,0,0
katastrofa,1,0,1,1,0,1,0,1,1,0
katastrofalan,1,0,0,1,0,1,0,1,0,0
raspustiti,0,0,0,0,0,0,0,0,0,0
nevjerica,0,0,0,0,0,0,0,0,0,0
nevjerovati,0,0,0,0,0,1,0,0,0,0
isplatiti,0,0,0,0,0,0,0,0,0,0
isplata,0,0,0,0,0,0,0,0,0,0
disk,0,0,0,0,0,0,0,0,0,0
odbačena,0,0,0,0,0,0,0,0,0,0
odbacuje,0,0,0,0,0,1,0,0,0,0
razabrati,0,0,0,0,0,0,0,0,0,0
razaznati,0,0,0,0,0,0,0,0,0,0
pronicljiv,0,0,0,0,0,0,0,0,0,0
razlučivanje,0,0,0,0,0,0,0,0,0,0
pražnjenje,0,0,0,0,0,1,0,0,0,0
učenik,0,0,0,0,0,0,0,0,0,1
disciplina,0,0,0,1,0,1,0,0,0,0
odricati se,1,0,1,0,0,1,0,0,0,1
odricanje,0,0,0,0,0,0,0,0,0,0
razotkriti,0,0,0,0,0,0,0,0,0,0
razotkriveno,0,0,0,0,0,0,0,0,0,1
razotkrivanje,0,0,0,0,0,0,0,0,0,0
obezbojenje,0,0,1,0,0,1,0,0,0,0
obezbojen,0,0,1,0,0,1,0,1,0,0
nelagoda,0,0,0,0,0,1,0,1,0,0
prekinuti vezu,0,0,0,0,0,1,0,1,0,0
odspojen,0,0,0,0,0,1,0,1,0,0
prekid veze,0,0,0,0,0,1,0,0,0,0
nezadovoljstvo,1,0,1,1,0,1,0,1,0,0
prekid,0,0,0,0,0,0,0,0,0,0
prekinuti,0,0,0,0,0,1,0,0,0,0
diskontinuitet,0,0,1,1,0,1,0,1,0,0
diskontinuiran,0,0,0,0,0,0,0,0,0,0
razdor,1,0,1,0,0,1,0,0,0,0
popust,0,0,0,0,0,0,0,0,0,0
sniženo,0,0,0,0,0,0,0,0,0,0
obeshrabriti,0,0,0,1,0,1,0,1,0,0
obeshrabreni,0,0,0,0,0,0,0,0,0,0
malodušnost,0,0,0,0,0,1,0,0,0,0
diskurs,0,0,0,0,0,0,0,0,0,0
otkriti,0,0,0,0,0,0,0,0,0,0
otkriće,0,0,0,0,0,0,1,0,0,0
diskreditirati,0,0,0,0,0,1,0,0,0,0
diskretan,0,1,0,0,0,0,1,0,0,0
neusklađenost,0,0,0,0,0,0,0,0,0,0
diskretna,0,0,0,0,0,0,0,0,0,0
diskrecija,0,1,0,0,0,0,1,0,0,1
diskrecijski,0,0,0,0,0,0,1,0,0,0
diskriminirati,1,0,0,0,0,1,0,1,0,0
diskriminirajući,0,0,1,0,0,1,0,0,0,0
diskriminacija,1,0,1,1,0,1,0,1,0,0
diskus,0,0,0,0,0,0,0,0,0,0
raspravljati,0,0,0,0,0,0,0,0,0,0
rasprava,0,0,0,0,0,0,1,0,0,0
prezir,1,0,1,0,0,1,0,0,0,0
bolest,1,0,1,1,0,1,0,1,0,0
oboljeli,0,0,1,1,0,1,0,1,0,0
bestjelesna,0,0,0,1,0,1,0,1,0,0
odvojiti se,0,0,0,0,0,0,0,0,0,0
razdruživanje,0,0,0,0,0,1,0,0,0,0
unakažena,1,0,1,1,0,1,0,1,0,0
sramota,1,0,1,0,0,1,0,1,0,0
osramoćen,1,0,1,0,0,1,0,1,0,0
sramotan,1,0,1,0,0,1,0,0,0,0
nezadovoljan,1,0,1,0,0,1,0,1,0,0
prerušavanje,0,0,0,0,0,0,0,0,0,0
prerušena,0,0,0,0,0,0,0,0,0,0
gađenje,1,0,1,1,0,1,0,1,0,0
odvratan,1,0,1,1,0,1,0,0,0,0
jelo,0,0,0,0,0,0,0,0,0,0
obeshrabreni,0,0,0,0,0,1,0,1,0,0
rastužujući,0,0,0,0,0,1,0,1,0,0
nepošten,1,0,1,0,0,1,0,1,0,0
nepoštenje,0,0,1,0,0,1,0,0,0,0
obeščašćenje,1,0,1,1,0,1,0,1,0,0
razočaranje,1,0,1,0,0,1,0,1,0,0
dezinficirati,0,0,0,0,0,0,0,0,0,0
dezinfekcijsko sredstvo,0,0,0,0,0,0,0,0,0,0
dezinfekcija,0,0,0,0,0,0,1,0,0,0
dezinformacija,1,0,0,1,0,1,0,0,0,0
neiskren,0,0,1,0,0,1,0,0,0,0
raspasti se,0,0,1,1,0,1,0,0,0,0
dezintegracija,0,0,0,0,0,1,0,0,0,0
nezainteresirano,0,0,0,0,0,1,0,0,0,0
disjunktan,0,0,0,0,0,0,0,0,0,0
nepovezano,0,0,0,0,0,0,0,0,0,0
disjunktivan,0,0,0,0,0,0,0,0,0,0
disk,0,0,0,0,0,0,0,0,0,0
disketa,0,0,0,0,0,0,0,0,0,0
nesviđanje,1,0,1,0,0,1,0,0,0,0
nesviđao,1,0,0,0,0,1,0,1,0,0
dislociran,1,0,1,1,0,1,0,1,0,0
dislokacija,0,0,0,0,0,0,0,0,0,0
istisnuti,0,0,0,0,0,0,0,0,0,0
tužan,0,0,1,1,0,1,0,1,0,0
užasnutost,1,1,0,1,0,1,0,1,1,0
komadanje,0,0,1,1,0,1,0,1,0,0
odbaciti,0,0,0,0,0,0,0,0,0,0
otkaz,1,0,1,1,0,1,0,1,1,0
sjahati,0,0,0,0,0,0,0,0,0,0
neposlušnost,1,0,1,0,0,1,0,0,0,0
neposlušan,1,0,0,0,0,1,0,0,0,0
ne poslušati,1,0,1,0,0,1,0,0,0,0
poremećaj,0,0,0,1,0,1,0,0,0,0
neuredno,0,0,0,0,0,1,0,0,0,0
neorganizirano,0,0,0,0,0,1,0,0,0,0
omalovažavati,1,0,1,0,0,1,0,1,0,0
omalovažavajući,1,0,1,0,0,1,0,1,0,0
disparatan,0,0,0,0,0,0,0,0,0,0
disparitet,1,0,1,0,0,1,0,1,0,0
nepristran,0,0,0,0,0,1,0,1,0,0
otprema,0,0,0,0,0,0,0,0,0,0
rastjerati,0,0,0,0,0,1,0,1,0,0
dispenzacija,0,0,0,0,0,0,0,0,0,0
dozirati,0,0,0,0,0,0,0,0,0,0
raspršiti,0,0,0,0,0,0,0,0,0,0
raspršena,0,0,0,0,0,0,0,0,0,0
disperzija,0,0,0,0,0,1,0,0,0,0
istisnuti,0,0,0,0,0,1,0,0,0,0
raseljeni,1,0,0,1,0,0,0,1,0,0
istisnina,0,0,0,0,0,0,0,0,0,0
prikaz,0,0,0,0,0,0,0,0,0,0
nezadovoljan,1,0,1,1,0,1,0,1,0,0
nezadovoljstvo,0,0,1,0,0,1,0,0,0,0
raspolaganje,0,0,0,0,0,1,0,0,0,0
raspolagati,0,0,1,0,0,0,0,0,0,0
raspolagao,0,1,0,0,0,0,1,0,0,1
raspolaganje,0,0,0,0,0,0,0,0,0,0
razbaštinjen,1,0,0,1,0,1,0,1,0,0
pobiti,0,0,0,0,0,0,0,0,0,0
spor,1,0,0,0,0,1,0,0,0,0
diskvalifikacija,0,0,0,0,0,1,0,0,0,0
diskvalificiran,1,0,1,0,0,1,0,1,0,0
diskvalificirati,0,0,0,0,0,1,0,1,0,0
zanemarivanje,0,0,0,0,0,1,0,0,0,0
zanemaren,0,0,1,0,0,1,0,0,0,0
zloglasan,1,0,1,1,0,1,0,0,0,0
zloglasnost,0,0,0,0,0,0,0,0,0,0
nepoštovanje,1,0,0,0,0,1,0,0,0,0
bez poštovanja,1,0,1,1,0,1,0,1,0,0
poremećaj,1,0,0,1,0,1,0,0,1,0
nezadovoljstvo,0,0,0,0,0,1,0,0,0,0
nezadovoljan,0,0,0,0,0,0,0,0,0,0
secirati,0,0,0,0,0,0,0,0,0,0
disekcija,0,0,1,0,0,0,0,0,0,0
širiti,0,0,0,0,0,0,1,0,0,0
širenje,0,0,0,0,0,0,0,0,0,0
razdor,1,0,0,0,0,1,0,0,0,0
neslaganje,0,0,0,0,0,0,0,0,0,0
neslažući se,0,0,0,0,0,1,0,0,0,0
disertacija,0,0,0,0,0,0,0,0,0,0
loša usluga,1,0,1,0,0,1,0,1,0,0
disident,1,0,0,1,0,1,0,0,0,0
nesličan,0,0,0,0,0,0,0,0,0,0
trošiti,0,0,0,0,0,0,0,0,0,0
raspršena,0,0,0,0,0,0,0,0,0,0
disocijacija,0,0,0,0,0,0,0,0,0,0
otapanje,1,0,0,1,0,1,0,1,1,0
otopiti,0,0,0,0,0,0,0,0,0,0
disonanca,1,0,0,0,0,1,0,0,0,0
odvratiti,0,0,0,0,0,0,0,0,0,0
distalni,0,0,0,0,0,0,0,0,0,0
udaljenost,0,0,0,0,0,0,0,0,0,0
udaljeni,0,0,0,0,0,0,0,0,0,0
neukus,0,0,1,0,0,1,0,0,0,0
neukusan,0,0,1,0,0,1,0,0,0,0
destilat,0,0,0,0,0,0,0,0,0,0
destilacija,0,0,0,0,0,0,1,0,0,0
razlika,0,0,0,0,0,0,1,0,0,0
osebujan,0,0,0,0,0,0,0,0,0,0
razlikovati,0,0,0,0,0,0,0,0,0,0
prepoznatljiv,0,0,0,0,0,0,0,0,0,0
istaknuti,0,0,0,0,0,0,0,0,0,0
razlikovanje,0,0,0,0,0,0,0,0,0,0
iskrivljena,0,0,1,0,0,1,0,0,0,0
iskrivljenje,0,0,0,0,0,1,0,0,0,0
odvratiti,0,0,0,0,0,1,0,0,0,0
ometen,1,0,0,0,0,1,0,0,0,0
zbunjujući,1,1,0,0,0,1,0,0,0,0
odvlačenje pažnje,0,0,0,0,0,1,0,0,0,0
izbezumljen,0,0,0,0,0,1,0,1,0,0
nevolja,1,0,1,1,0,1,0,1,1,0
tužan,0,0,0,1,0,1,0,0,0,0
uznemirujuće,1,0,0,1,0,1,0,0,0,0
raspodijeliti,0,0,0,0,0,0,0,0,0,0
distribucija,0,0,0,0,0,0,0,0,0,0
okrug,0,0,0,0,0,0,0,0,0,0
nepovjerenje,1,0,1,1,0,1,0,0,0,0
smetnja,1,0,0,1,0,1,0,1,1,0
uznemiren,1,0,0,0,0,1,0,1,0,0
neuporaba,0,0,0,0,0,1,0,0,0,0
rashodovan,1,0,0,0,0,1,0,0,0,0
jarak,0,0,0,0,0,0,0,0,0,0
isto tako,0,0,0,0,0,0,0,0,0,0
pjesmica,0,0,0,0,1,0,1,0,0,0
dnevni,0,0,0,0,0,0,0,0,0,0
divan,0,0,0,0,0,0,0,0,0,1
ronjenje,0,0,0,0,0,0,0,0,0,0
ronilac,0,0,0,0,0,0,0,0,0,0
razilaze se,0,0,0,0,0,0,0,0,0,0
divergencija,0,0,0,0,0,0,0,0,0,0
odvojit,0,0,0,0,0,1,0,0,1,0
razilazeći se,0,0,0,0,0,0,0,0,0,0
ronioci,0,0,0,0,0,0,0,0,0,0
raznolika,0,0,0,0,0,1,1,0,0,0
raznolika,0,0,0,0,0,0,1,0,0,0
preinačiti,0,0,0,0,0,0,0,0,0,0
preusmjeravanje,0,0,0,0,0,0,1,0,1,0
raznolikosti,0,0,0,0,0,0,0,0,0,0
preusmjeriti,0,0,0,0,0,0,0,0,0,0
preusmjeravanje,0,0,0,0,0,0,0,0,0,0
lišiti se,0,0,0,0,0,0,0,0,0,0
lišena,0,0,0,0,0,1,0,0,0,0
dezinvestiranje,0,0,0,0,0,1,0,0,0,0
podijeliti,0,0,0,0,0,0,0,0,0,0
podijeljena,0,0,0,0,0,0,0,0,0,0
dividenda,0,0,0,0,0,0,0,0,0,0
predviđanje,0,1,0,0,0,0,0,0,0,0
božanski,0,0,0,0,0,0,0,0,0,0
božanstvenost,0,0,0,0,0,0,1,0,0,0
djeljiv,0,0,0,0,0,0,0,0,0,0
podjela,0,0,0,0,0,0,0,0,0,0
djelitelj,0,0,0,0,0,0,0,0,0,0
razvod,1,0,1,1,0,1,0,1,1,1
otkriti,0,0,0,0,0,0,0,0,0,0
vrtoglavica,0,0,0,0,0,1,0,0,0,0
vrtoglavica,0,0,0,0,0,1,0,0,0,0
poslušan,0,0,0,0,0,0,0,0,0,0
pristanište,0,0,0,0,0,0,0,0,0,0
usidren,0,0,0,0,0,1,0,0,0,0
etiketa,0,0,0,0,0,0,0,0,0,0
liječnik,0,0,0,0,0,0,1,0,0,1
doktrinarno,0,0,0,0,0,0,0,0,0,0
doktrina,0,0,0,0,0,0,0,0,0,1
dokument,0,0,0,0,0,0,0,0,0,0
dokumentarac,0,0,0,0,0,0,0,0,0,0
izbjeći,0,0,0,0,0,0,0,0,0,0
izmicanje,0,0,0,0,0,0,0,0,0,0
srna,0,0,0,0,0,0,0,0,0,0
izvršitelj,0,0,0,0,0,0,1,0,0,0
pas,0,0,0,0,0,0,0,0,0,0
uporan,0,0,0,0,0,0,1,0,0,0
dogma,0,0,0,0,0,0,0,0,0,1
dogmatski,0,0,0,0,0,0,0,0,0,0
djela,0,0,0,0,0,0,0,0,0,0
učini to,0,0,0,0,0,1,0,0,0,0
potištenost,0,0,0,0,0,1,0,1,0,0
razdijeliti,0,0,0,0,0,1,0,1,0,0
lutka,0,0,0,0,1,0,0,0,0,0
dolar,0,0,0,0,0,0,0,0,0,0
bol,0,0,0,0,0,1,0,1,0,0
dupin,0,0,0,0,1,0,1,0,1,1
domena,0,0,0,0,0,0,0,0,0,0
kupola,0,0,0,0,0,0,0,0,0,0
domaći,0,0,0,0,0,0,0,0,0,0
pripitomljen,0,0,0,0,0,0,0,0,0,0
pripitomljavanje,0,0,0,0,0,0,0,0,0,0
prebivalište,0,0,0,0,0,0,0,0,0,0
domicilnog,0,0,0,0,0,0,0,0,0,0
dominacija,0,0,0,0,0,0,0,0,0,0
dominantan,0,0,0,1,0,1,0,0,0,0
dominirati,1,0,0,1,0,1,1,0,0,0
dominirajući,0,0,0,0,0,0,0,0,0,0
dominacija,1,0,0,1,0,1,0,1,0,0
vlast,0,0,0,1,0,0,0,0,0,1
domino,0,0,0,0,0,0,0,0,0,0
Don,0,0,0,0,0,0,1,0,0,1
donacija,0,0,0,0,0,0,1,0,0,0
magarac,0,0,1,0,0,1,0,0,0,0
donator,0,0,0,0,0,0,0,0,0,0
crtati,0,0,0,0,0,1,0,0,0,0
propast,0,0,0,1,0,1,0,0,0,0
osuđen na propast,0,0,0,1,0,1,0,1,0,0
Sudnji dan,1,1,1,1,0,1,0,1,0,0
vrata,0,0,0,0,0,0,0,0,0,0
zvonce na vratima,0,0,0,0,0,0,0,0,0,0
dovratak,0,0,0,0,0,0,0,0,0,0
uspavan,0,0,0,0,0,0,0,0,0,0
spavaonica,0,0,0,0,0,0,0,0,0,0
dorzalni,0,0,0,0,0,0,0,0,0,0
doza,0,0,0,0,0,0,0,0,0,0
točka,0,0,0,0,0,0,0,0,0,0
dvostruko,0,0,0,0,0,0,0,0,0,0
udvostručen,0,0,0,0,0,0,0,0,0,0
dublet,0,0,0,0,0,0,0,0,0,0
dubliranje,0,0,0,0,0,0,0,0,0,0
sumnjati,0,0,0,1,0,1,0,1,0,1
dvojbeno,0,0,0,0,0,1,0,0,0,0
sumnjajući,0,0,0,0,0,1,0,0,0,0
nesumnjivo,0,0,0,0,0,0,1,0,0,1
tuš,0,0,0,0,0,1,0,0,0,0
tijesto,0,0,0,0,0,0,0,0,0,0
krafna,0,0,0,0,0,0,0,0,0,0
sumorna,0,0,0,0,0,1,0,0,0,0
golubica,0,1,0,0,1,0,1,0,0,1
oboren,0,0,0,0,0,0,0,0,0,0
pad,0,0,0,1,0,1,0,1,0,0
nizbrdo,0,0,0,0,0,0,0,0,0,0
pljusak,0,0,0,0,0,0,0,0,0,0
stvarno,0,0,0,0,0,0,0,0,0,1
paperjast,0,0,0,0,0,0,1,0,0,0
miraz,0,0,0,0,0,0,0,0,0,0
drijemati,0,0,0,0,0,0,0,0,0,0
desetak,0,0,0,0,0,0,0,0,0,0
sivilo,0,0,0,0,0,1,0,1,0,0
Nacrt,0,1,0,0,0,0,0,0,0,0
opterećenje,0,0,0,0,0,0,0,0,0,0
zmaj,0,0,0,1,0,0,0,0,0,0
odvoditi,0,0,0,0,0,0,0,0,0,0
drenaža,0,0,0,0,0,1,0,0,0,0
ocijeđeno,0,0,0,0,0,0,0,0,0,0
drake,0,0,0,0,0,0,0,0,0,0
drama,0,0,0,0,0,0,0,0,0,0
dramatičan,0,0,0,0,0,0,0,0,0,0
ogrnuti,0,0,0,0,0,0,0,0,0,0
draperija,0,0,0,0,0,0,0,0,0,0
drastična,0,0,0,0,0,0,0,0,0,0
Nacrt,0,0,0,0,0,0,0,0,0,0
crtati,0,0,0,0,0,0,0,0,0,0
nedostatak,0,0,0,0,0,1,0,0,0,0
ladica,0,0,0,0,0,0,0,0,0,0
gaće,0,0,0,0,0,0,0,0,0,0
crtanje,0,0,0,0,0,0,0,0,0,0
bojati se,0,1,0,1,0,1,0,0,0,0
užasan,1,1,1,1,0,1,0,1,0,0
užasno,0,0,1,1,0,1,0,1,1,0
san,0,0,0,0,0,0,0,0,0,0
sanjar,0,0,0,0,0,0,0,0,0,0
sanjanje,0,0,0,0,0,0,0,0,0,0
sanjalački,0,0,0,0,0,0,0,0,0,0
turoban,0,0,0,0,0,1,0,1,0,0
bager,0,0,0,0,0,0,0,0,0,0
natopljena,0,0,0,0,0,0,0,0,0,0
komoda,0,0,0,0,0,0,0,0,0,0
driblati,0,0,0,0,0,0,0,0,0,0
suho,0,0,0,0,0,0,0,0,0,0
sušilica,0,0,0,0,0,0,0,0,0,0
zanošenje,0,0,0,0,0,0,0,0,0,0
nanijet,0,0,0,0,0,0,0,0,0,0
svrdlo,0,0,0,0,0,0,0,0,0,0
piće,0,0,0,0,0,0,0,0,0,0
pijenje,0,0,0,0,0,1,0,0,0,0
kapati,0,0,0,0,0,0,0,0,0,0
kapanje,0,0,0,0,0,0,0,0,0,0
baljezganje,0,0,1,0,0,1,0,0,0,0
vozač,0,0,0,0,0,0,0,0,0,0
kolovoz,0,0,0,0,0,0,0,0,0,0
rominjati,0,0,0,0,0,0,0,0,0,0
budalaština,0,0,0,0,0,0,0,0,0,0
dron,0,0,0,0,0,1,0,0,0,0
balaviti,0,0,1,0,0,0,0,0,0,0
obješena,0,0,0,0,0,1,0,0,0,0
pad,0,0,0,0,0,0,0,0,0,0
kapljica,0,0,0,0,0,0,0,0,0,0
suša,0,0,0,0,0,1,0,0,0,0
vozio,0,0,0,0,0,0,0,0,0,0
utopiti,0,0,0,1,0,1,0,1,0,0
pospanost,0,0,0,0,0,1,0,0,0,0
pospana,0,0,0,0,0,0,0,0,0,0
naporan,0,0,0,0,0,1,0,0,0,0
droga,0,0,0,0,0,0,0,0,0,0
drogiran,0,0,0,0,0,0,0,1,0,0
ljekarna,0,0,0,0,0,0,0,0,0,0
druid,0,0,0,0,0,0,0,0,0,0
bubanj,0,0,0,0,0,0,0,0,0,0
bubnjar,0,0,0,0,0,0,0,0,0,0
bubnjanje,0,0,0,0,0,0,0,0,0,0
pijana,0,0,1,0,0,1,0,0,0,0
pijanstvo,0,0,0,0,0,1,0,0,0,0
suha,0,0,0,0,0,0,0,0,0,0
suhoća,0,0,0,0,0,0,0,0,0,0
dual,0,0,0,0,0,0,0,0,0,0
dualizam,0,0,0,0,0,0,0,0,0,0
dvojnost,0,0,0,0,0,0,0,0,0,0
dub,0,0,0,0,0,0,0,0,0,0
dubiozan,0,0,0,1,0,1,0,0,0,1
saginjanje,0,0,0,0,0,0,0,0,0,0
kanal,0,0,0,0,0,0,0,0,0,0
duktilan,0,0,0,0,0,0,0,0,0,0
duds,0,0,0,0,0,0,0,0,0,0
zbog,0,0,0,0,0,0,0,0,0,0
dvoboj,1,1,0,1,0,0,0,0,0,0
pristojbe,0,0,0,0,0,0,0,0,0,0
duet,0,0,0,0,0,0,1,0,0,0
zemunica,0,0,0,0,0,0,0,0,0,0
vojvoda,0,0,0,0,0,0,1,0,0,0
dosadno,0,0,0,0,0,1,0,1,0,0
glup,0,0,0,0,0,1,0,0,0,0
lutka,0,0,0,0,0,1,0,0,0,0
istovariti,0,0,0,0,0,0,0,0,0,0
odlagališta,1,0,0,0,0,1,0,1,0,0
dun,0,0,0,0,0,1,0,0,0,0
dina,0,0,0,0,0,0,0,0,0,0
balega,0,0,1,0,0,0,0,0,0,0
tamnica,0,0,0,1,0,1,0,0,0,0
duo,0,0,0,0,0,0,0,0,0,0
prevariti,1,0,0,0,0,1,0,0,0,0
duplex,0,0,0,0,0,0,0,0,0,0
duplikat,0,0,0,0,0,0,0,0,0,0
dupliciranje,0,0,0,0,0,0,0,0,0,0
dvoličnost,1,0,0,0,0,1,0,0,0,0
izdržljivost,0,0,0,0,0,0,1,0,0,1
izdržljiva,0,0,0,0,0,0,1,0,0,1
trajanje,0,0,0,0,0,0,0,0,0,0
prisila,1,0,1,1,0,1,0,1,0,0
sumrak,0,0,0,0,0,0,0,0,0,0
sumračan,0,0,0,0,0,0,0,0,0,0
prah,0,0,0,0,0,1,0,0,0,0
prašinu,0,0,0,0,0,0,0,0,0,0
prašnjav,0,0,0,0,0,0,0,0,0,0
dužan,0,1,0,0,0,0,1,0,0,1
patuljak,0,0,0,0,0,0,0,0,0,0
patuljasti,0,0,0,1,0,1,0,1,0,0
boraviti,0,0,0,0,0,0,0,0,0,0
stanovnik,0,0,0,0,0,0,0,0,0,0
stanovanje,0,0,0,0,0,0,0,0,0,0
boja,0,0,0,0,0,0,0,0,0,0
umiranje,1,0,1,1,0,1,0,1,0,0
nasip,0,0,0,0,0,0,0,0,0,0
dinamičan,0,0,0,0,0,0,0,0,1,0
dinamičan,0,0,0,0,0,0,0,0,0,0
dinamika,0,0,0,0,0,0,0,0,0,0
dinamit,0,0,0,0,0,0,0,0,0,0
dinastija,0,0,0,0,0,0,0,0,0,0
dizenterija,0,0,1,0,0,1,0,1,0,0
dispepsija,0,0,0,0,0,0,0,0,0,0
željan,0,1,0,0,1,0,1,0,1,1
revnost,0,1,0,0,1,0,1,0,0,1
orao,0,0,0,0,0,0,0,0,0,1
uho,0,0,0,0,0,0,0,0,0,0
grof,0,0,0,0,0,0,1,0,0,0
ranije,0,0,0,0,0,0,0,0,0,0
rano,0,0,0,0,0,0,0,0,0,0
zaraditi,0,0,0,0,0,0,1,0,0,0
ozbiljan,0,0,0,0,0,0,1,0,0,0
ozbiljno,0,0,0,0,0,0,1,0,0,0
ozbiljnost,0,0,0,0,0,0,1,0,0,0
zarada,0,0,0,0,0,0,0,0,0,0
naušnica,0,0,0,0,0,0,0,0,0,0
domet uha,0,0,0,0,0,0,0,0,0,0
Zemlja,0,0,0,0,0,0,0,0,0,0
zemljano posuđe,0,0,0,0,0,0,0,0,0,0
zemaljski,0,0,0,0,0,0,0,0,0,0
potres,1,0,0,1,0,1,0,1,1,0
zemljani,0,0,0,0,0,0,0,0,0,0
olakšati,0,0,0,0,0,0,1,0,0,0
stalak,0,0,0,0,0,0,0,0,0,0
pravo služnosti,0,0,0,0,0,0,1,0,0,0
lako,0,0,0,0,0,0,0,0,0,0
lako,0,0,0,0,0,0,0,0,0,0
opušteno,0,0,0,0,0,0,1,0,0,0
jesti,0,0,0,0,0,0,1,0,0,0
jelo,0,0,0,0,0,0,0,0,0,0
prisluškivanje,0,0,0,0,0,1,0,0,0,0
oseka,0,0,0,0,0,0,0,0,0,0
ebanovina,0,0,0,0,0,0,0,0,0,0
ekscentričan,0,0,0,0,0,0,0,0,0,0
ekscentričnost,0,0,0,0,0,0,0,0,0,0
crkvenom,0,0,0,0,0,0,0,0,0,0
jeka,0,0,0,0,0,0,0,0,0,0
eklektičan,0,0,0,0,0,0,0,0,0,0
zasjeniti,0,0,0,0,0,0,0,0,0,0
