Danish Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
demens,0,0,0,1,0,1,0,1,0,0
død,0,0,0,1,0,1,0,1,0,0
demokrati,0,0,0,0,0,0,1,0,0,0
demokrat,0,0,0,0,0,0,0,0,0,0
nedrive,1,0,0,0,0,1,0,1,0,0
nedrivning,0,0,0,0,0,1,0,0,0,0
dæmon,1,0,1,1,0,1,0,1,0,0
dæmonisk,1,0,1,1,0,1,0,1,0,0
påviselig,0,0,0,0,0,0,1,0,0,0
demonstrere,0,0,0,0,0,0,0,0,0,0
demonstreret,0,0,0,0,0,0,0,0,0,0
demonstrerer,0,0,0,0,0,0,0,0,0,0
demonstration,0,0,0,0,0,0,0,0,0,0
demonstrativt,0,0,0,0,1,0,1,1,0,0
demonstrant,0,0,0,0,0,0,0,0,0,0
demoraliseret,0,0,0,1,0,1,0,1,0,0
demoer,0,0,0,0,0,0,0,0,0,0
hule,0,0,0,0,0,0,0,0,0,0
afslag,0,0,0,0,0,1,0,0,0,0
nægtet,0,0,0,0,0,1,0,1,0,0
pålydende,0,0,0,0,0,0,0,0,0,0
konfessionelle,0,0,0,0,0,0,0,0,0,0
nævner,0,0,0,0,0,0,0,0,0,0
betegne,0,0,0,0,0,0,0,0,0,0
opsige,1,0,1,0,0,1,0,0,0,0
tæt,0,0,0,0,0,0,0,0,0,0
massefylde,0,0,0,0,0,0,0,0,0,0
bule,0,0,0,0,0,0,0,0,0,0
tandpleje,0,0,0,1,0,0,0,0,0,0
opsigelse,1,0,1,1,0,1,0,0,0,0
nægte,1,0,0,0,0,1,0,0,0,0
benægte,0,1,0,0,0,1,0,0,0,0
deodorant,0,0,0,0,0,0,0,0,0,0
afrejse,0,1,0,0,0,0,0,1,0,0
afgået,0,0,0,0,0,1,0,1,0,0
afdeling,0,0,0,0,0,0,0,0,0,0
afgang,0,0,0,0,0,1,0,1,0,0
afhænge af,0,1,0,0,0,0,0,0,0,1
afhængig,0,0,0,0,0,0,0,0,0,0
afhængighed,0,0,0,1,0,1,0,1,0,0
afhængighed,0,0,0,0,0,1,0,0,0,0
afhængig,0,0,0,0,0,1,1,0,0,1
afbilde,0,0,0,0,0,0,0,0,0,0
skildrer,0,0,0,0,0,0,0,0,0,0
udtømning,0,0,0,0,0,0,0,0,0,0
beklageligt,1,0,1,1,0,1,0,1,0,0
beklager,1,0,1,0,0,1,0,1,0,0
indsætte,0,0,0,0,0,0,0,0,0,0
deportere,0,0,0,1,0,1,0,1,0,0
udvisning,1,0,0,1,0,1,0,1,0,0
depositum,0,0,0,0,0,0,0,0,0,0
depositar,0,0,0,0,0,0,0,0,0,0
aflejring,0,0,0,0,0,0,0,0,0,0
Depot,0,0,0,0,0,0,0,0,0,1
depot,0,0,0,0,0,0,0,0,0,0
fordærvet,1,1,1,1,0,1,0,1,0,0
fordærv,1,0,1,0,0,1,0,0,0,0
afskrive,1,0,1,0,0,1,0,0,0,0
afskrevet,1,0,1,1,0,1,0,1,0,0
afskrivning,0,0,0,1,0,1,0,0,0,0
deprimere,0,0,0,1,0,1,0,1,0,0
deprimeret,1,0,0,1,0,1,0,1,0,0
deprimerende,0,0,1,0,0,1,0,1,0,0
depression,0,0,0,0,0,1,0,1,0,0
depressive,0,0,0,0,0,1,0,1,0,0
afsavn,1,0,1,1,0,1,0,1,0,0
dybde,0,0,0,0,0,0,1,0,0,1
stedfortræder,0,0,0,0,0,0,0,0,0,1
afspore,0,0,0,0,0,0,0,0,0,0
sindsforvirret,1,0,1,1,0,1,0,0,0,0
forladte,0,0,0,0,0,1,0,0,0,0
hån,1,0,1,0,0,1,0,0,0,0
afledning,0,0,0,0,0,0,0,0,0,0
afledte,0,0,0,0,0,0,0,0,0,0
udlede,0,0,0,0,0,0,0,0,0,0
dermal,0,0,0,0,0,0,0,0,0,0
hudlæge,0,0,0,0,0,0,0,0,0,1
dermatologi,0,0,0,0,0,0,0,0,0,0
dispensation,1,0,1,1,0,1,0,1,0,0
nedsættende,1,0,1,1,0,1,0,1,0,0
ned,0,0,0,0,0,0,0,0,0,0
efterkommer,0,0,0,0,0,0,0,0,0,0
efterkommer,0,0,0,0,0,0,0,0,0,0
aftagende,0,0,0,0,0,0,0,0,0,0
nedstigning,0,0,0,1,0,0,0,1,0,0
beskrive,0,0,0,0,0,0,0,0,0,0
beskrivelse,0,0,0,0,0,0,0,0,0,0
beskrivende,0,0,0,0,0,0,1,0,0,0
vanhelligelse,1,0,1,1,0,1,0,1,0,0
ørken,1,0,1,1,0,1,0,1,0,0
øde,1,0,1,1,0,1,0,1,0,0
desertion,0,0,0,0,0,1,0,0,0,0
fortjener,1,1,0,0,0,0,1,0,0,1
fortjent,0,0,0,0,0,0,1,0,0,0
fortjener,0,0,0,0,0,0,0,0,0,0
design,0,0,0,0,0,0,0,0,0,0
udpege,0,0,0,0,0,0,0,0,0,0
betegnelse,0,0,0,0,0,0,0,0,0,1
designet,0,0,0,0,0,0,0,0,0,0
designer,0,0,0,0,0,0,1,0,0,0
designe,0,0,0,0,0,0,0,0,0,0
ønskelighed,0,0,0,0,0,0,0,0,0,0
ønskeligt,0,0,0,0,0,0,1,0,0,0
ønsker,0,0,0,0,0,0,1,0,0,0
lyst,0,0,0,0,0,0,1,0,0,0
afstå,1,0,1,0,0,1,0,0,0,0
skrivebord,0,0,0,0,0,0,0,0,0,0
øde,0,0,0,1,0,1,0,1,0,0
fortvivlelse,1,0,1,1,0,1,0,1,0,0
fortvivlet,0,0,0,1,0,1,0,1,0,0
forsendelse,0,0,0,0,0,0,0,0,0,0
desperat,0,0,0,0,0,1,0,0,0,0
desperation,0,0,0,0,0,0,0,0,0,0
foragtelig,1,0,1,0,0,1,0,0,0,0
foragte,1,0,1,0,0,1,0,0,0,0
despotisk,0,0,0,1,0,1,0,0,0,0
despoti,1,0,1,1,0,1,0,1,0,0
dessert,0,0,0,0,0,0,0,0,0,0
bestemmelsessted,0,1,0,1,1,0,1,1,1,0
skæbnebestemt,0,1,0,0,0,0,0,0,0,0
skæbne,0,0,0,0,0,0,0,0,0,0
nødlidende,0,0,0,1,0,1,0,1,0,0
ødelagt,1,0,0,1,0,1,0,1,0,0
destroyer,1,0,0,1,0,1,0,0,0,0
ødelæggende,1,0,0,1,0,1,0,1,0,0
ødelæggelse,1,0,0,0,0,1,0,0,0,0
Destruktiv,1,0,1,1,0,1,0,0,0,0
løsrive,0,0,0,0,0,0,0,0,0,0
løsrevet,0,0,0,0,0,0,0,0,0,0
løsrivelse,0,0,0,0,0,1,0,0,0,0
detalje,0,0,0,0,0,0,0,0,0,0
detaljer,0,0,0,0,0,0,0,0,0,0
tilbageholde,0,0,0,0,0,1,0,0,0,0
tilbageholdt,1,1,0,1,0,1,0,1,0,0
opdage,0,0,0,0,0,0,1,0,0,0
påviselig,0,0,0,0,0,0,0,0,0,0
opdagelse,0,0,0,0,0,0,1,0,0,0
detektiv,0,0,0,0,0,0,0,0,0,0
detektor,0,0,0,0,0,0,0,0,0,0
tilbageholdelse,0,0,0,0,0,1,0,1,0,0
afskrække,0,0,0,0,0,0,0,0,0,0
vaskepulver,0,0,0,0,0,0,0,0,0,0
forringes,0,0,0,1,0,1,0,1,0,0
forringet,0,0,1,0,0,1,0,1,0,0
forringelse,1,0,1,1,0,1,0,1,0,0
bestemmelig,0,0,0,0,0,0,0,0,0,0
beslutte,0,1,0,0,0,0,0,0,0,1
beslutsomhed,0,0,0,0,0,0,1,0,0,1
fast besluttet,0,0,0,0,0,0,1,0,0,0
afsky,1,0,1,0,0,1,0,0,0,0
detonere,0,0,0,1,0,1,0,0,1,0
detonation,1,0,0,0,0,0,0,0,0,0
omvej,0,0,0,0,0,0,0,0,0,0
forringe,1,0,0,0,0,1,0,0,0,0
skade,0,0,0,0,0,1,0,0,0,0
skadelig,0,0,0,0,0,1,0,0,0,0
detritus,0,0,0,0,0,1,0,0,0,0
toer,0,0,0,0,0,0,0,0,0,0
ødelægge,1,0,0,1,0,1,0,1,0,0
ødelæggende,1,0,1,1,0,1,0,1,0,1
ødelæggelse,1,0,0,1,0,1,0,1,1,0
udvikle,0,1,0,0,0,0,1,0,0,0
udvikler sig,0,0,0,0,0,0,0,0,0,0
udvikling,0,0,0,0,0,0,0,0,0,0
afvige,0,0,0,0,0,0,0,0,0,0
afvigende,0,0,0,0,0,0,0,0,0,0
afvigelse,0,0,0,0,0,0,0,1,0,0
enhed,0,0,0,0,0,0,0,0,0,0
djævel,1,1,1,1,0,1,0,1,0,0
djævelsk,0,0,1,1,0,1,0,0,0,0
lusket,0,0,0,0,0,1,0,0,0,0
udtænke,0,0,0,0,0,0,0,0,0,0
blottet,0,0,0,0,0,0,0,0,0,0
decentralisering,0,0,0,0,0,1,0,0,0,0
afvikle,0,0,0,0,0,0,0,0,0,0
hellige,0,0,0,0,0,0,0,0,0,0
hengiven,0,0,0,0,0,0,0,0,0,0
andagt,0,0,0,0,0,0,1,0,0,1
Fortære,0,0,0,0,0,1,0,0,0,0
troende,0,1,0,0,1,0,1,0,0,1
dug,0,0,0,0,0,0,0,0,0,0
dexter,0,0,0,0,0,0,0,0,0,0
behændighed,0,0,0,0,0,0,1,0,0,0
dextrose,0,0,0,0,0,0,0,0,0,0
djævelsk,1,0,1,1,0,1,0,0,0,0
diagnose,0,1,0,1,0,1,0,0,0,1
diagnostisk,0,0,0,0,0,0,0,0,0,0
diagnostik,0,0,0,0,0,0,0,0,0,0
diagram,0,0,0,0,0,0,0,0,0,0
urskive,0,0,0,0,0,0,0,0,0,0
dialekt,0,0,0,0,0,0,0,0,0,0
dialektik,0,0,0,0,0,0,0,0,0,0
dialog,0,0,0,0,0,0,0,0,0,0
diameter,0,0,0,0,0,0,0,0,0,0
diamant,0,0,0,0,1,0,1,0,0,0
diamanter,0,0,0,0,0,0,0,0,0,0
ble,0,0,1,0,0,0,0,0,0,0
mellemgulv,0,0,0,0,0,0,0,0,0,0
diarré,0,0,1,0,0,0,0,0,0,0
dagbog,0,0,0,0,1,0,1,0,0,1
diatribe,1,0,1,0,0,1,0,0,0,0
terning,0,0,0,0,0,0,0,0,0,0
dikotomisk,0,0,0,0,0,0,0,0,0,0
modsætning,0,0,0,0,0,0,0,0,0,0
diktere,0,0,0,0,0,0,0,0,0,0
diktat,0,0,0,0,0,0,0,0,0,0
diktator,0,0,0,1,0,1,0,0,0,0
diktatorisk,1,0,0,0,0,1,0,0,0,0
diktatur,1,1,1,1,0,1,0,1,0,0
diktion,0,0,0,0,0,0,0,0,0,0
ordbog,0,0,0,0,0,0,1,0,0,1
diktum,0,0,0,0,0,0,0,0,0,1
didaktisk,0,0,0,0,0,0,1,0,0,0
dø,0,0,0,1,0,1,0,1,0,0
kost,0,0,0,0,0,0,0,0,0,0
diæt,0,1,0,0,0,0,1,0,0,0
afvige,0,0,0,0,0,0,0,0,0,0
forskel,0,0,0,0,0,0,0,0,0,0
forskelle,0,0,0,0,0,0,0,0,0,0
differential,0,0,0,0,0,0,0,0,0,1
differentiering,0,0,0,0,0,0,0,0,0,0
anderledes,0,0,0,0,0,0,0,0,1,0
forskellige,0,0,0,0,0,0,0,0,0,0
svært,0,0,0,1,0,0,0,0,0,0
vanskeligheder,0,0,0,0,0,1,0,1,0,0
vanskelighed,1,0,0,1,0,1,0,1,0,0
diffuse,0,0,0,0,0,0,0,0,0,0
diffusion,0,0,0,0,0,0,0,0,0,0
grave,0,0,0,0,0,0,0,0,0,0
fordøje,0,0,0,0,0,0,0,0,0,0
fordøjelse,0,0,0,0,0,0,0,0,0,0
ciffer,0,0,0,0,0,0,0,0,0,1
værdig,0,0,0,0,0,0,1,0,0,0
værdighed,0,0,0,0,0,0,1,0,0,1
afvige,0,1,0,0,0,1,0,0,0,0
graver,0,0,0,0,0,0,0,0,0,0
dige,0,0,0,1,0,0,0,0,0,0
faldefærdig,0,0,1,0,0,1,0,1,0,0
dilatation,0,0,0,0,0,0,0,0,0,0
udvidelse,0,0,0,0,0,0,0,0,0,0
dilemma,0,0,0,0,0,0,0,0,0,0
diligence,0,0,0,0,0,0,1,0,0,1
flittig,0,0,0,0,0,0,0,0,0,0
fortyndingsmiddel,0,0,0,0,0,0,0,0,0,0
udvande,0,0,0,0,0,1,0,0,0,0
fortyndet,0,0,0,0,0,0,0,0,0,0
fortynding,0,0,0,0,0,0,0,0,0,0
skilling,0,0,0,0,0,0,0,0,0,0
dimension,0,0,0,0,0,0,0,0,0,0
formindske,0,0,0,0,0,1,0,1,0,0
formindsket,0,0,0,0,0,1,0,0,0,0
formindskelse,0,0,0,0,0,0,0,0,0,0
diminutiv,0,0,0,0,0,0,0,0,0,0
din,0,0,0,0,0,1,0,0,0,0
spise,0,0,0,0,0,0,0,0,0,0
diner,0,0,0,0,0,0,0,0,0,0
aftensmad,0,0,0,0,0,0,1,0,0,0
dinosaurus,0,0,0,1,0,0,0,0,0,0
dint,0,0,0,0,0,0,0,0,0,0
stift,0,0,0,0,0,0,0,0,0,0
stift,0,0,0,0,0,0,0,0,0,0
diorama,0,0,0,0,0,0,0,0,0,0
dip,0,0,0,0,0,0,0,0,0,0
eksamensbevis,0,0,0,0,0,0,0,0,0,0
diplomati,0,1,0,0,0,0,1,0,0,1
diplomat,0,0,0,0,0,0,0,0,0,0
diplomatisk,0,0,0,0,0,0,1,0,0,1
forfærdeligt,0,0,1,1,0,1,0,1,1,0
instrueret,0,0,0,0,0,0,0,0,0,0
retning,0,0,0,0,0,0,0,0,0,0
direkte,0,0,0,0,0,0,0,0,0,0
direktør,0,0,0,0,0,0,1,0,0,1
vejviser,0,0,0,0,0,0,0,0,0,0
smuds,0,0,1,0,0,1,0,0,0,0
snavset,0,0,1,0,0,1,0,0,0,0
handicap,0,0,0,0,0,1,0,1,0,0
deaktivere,0,0,0,1,0,1,0,1,0,0
handicappet,0,0,0,1,0,1,0,1,0,0
ulempe,0,0,0,0,0,0,0,0,0,0
utilfreds,0,0,0,0,0,1,0,0,0,0
være uenig,1,0,0,0,0,1,0,0,0,0
ubehageligt,0,0,0,0,0,0,0,0,0,0
uenig,1,0,0,0,0,1,0,1,0,0
uenighed,1,0,0,0,0,1,0,1,0,0
ikke tillade,0,0,0,0,0,0,0,0,0,0
ikke tilladt,1,0,1,1,0,1,0,1,0,0
forsvinde,0,0,0,1,0,0,0,0,0,0
forsvinden,0,0,0,0,0,0,0,0,0,0
forsvinder,0,0,0,0,0,0,0,0,0,0
skuffe,1,0,1,0,0,1,0,1,0,0
skuffet,1,0,1,0,0,1,0,1,0,0
skuffende,0,0,0,0,0,1,0,1,0,0
skuffelse,0,0,1,0,0,1,0,1,0,0
misbilligelse,0,0,0,0,0,1,0,1,0,0
misbillige,1,0,1,1,0,1,0,1,0,0
afvist,1,0,0,0,0,1,0,1,0,0
misbilligende,1,0,1,0,0,1,0,1,0,0
afvæbne,0,0,0,0,0,0,0,0,0,0
uorden,0,0,0,0,0,0,0,0,0,0
katastrofe,1,0,1,1,0,1,0,1,1,0
katastrofal,1,0,0,1,0,1,0,1,0,0
opløse,0,0,0,0,0,0,0,0,0,0
vantro,0,0,0,0,0,0,0,0,0,0
vantro,0,0,0,0,0,1,0,0,0,0
udbetale,0,0,0,0,0,0,0,0,0,0
udbetaling,0,0,0,0,0,0,0,0,0,0
disk,0,0,0,0,0,0,0,0,0,0
kasseret,0,0,0,0,0,0,0,0,0,0
kasserer,0,0,0,0,0,1,0,0,0,0
skelne,0,0,0,0,0,0,0,0,0,0
mærkbar,0,0,0,0,0,0,0,0,0,0
kræsne,0,0,0,0,0,0,0,0,0,0
skelneevne,0,0,0,0,0,0,0,0,0,0
udledning,0,0,0,0,0,1,0,0,0,0
discipel,0,0,0,0,0,0,0,0,0,1
disciplin,0,0,0,1,0,1,0,0,0,0
fraskrive sig,1,0,1,0,0,1,0,0,0,1
ansvarsfraskrivelse,0,0,0,0,0,0,0,0,0,0
afsløre,0,0,0,0,0,0,0,0,0,0
afsløret,0,0,0,0,0,0,0,0,0,1
afsløring,0,0,0,0,0,0,0,0,0,0
misfarvning,0,0,1,0,0,1,0,0,0,0
misfarvet,0,0,1,0,0,1,0,1,0,0
ubehag,0,0,0,0,0,1,0,1,0,0
koble fra,0,0,0,0,0,1,0,1,0,0
afbrudt,0,0,0,0,0,1,0,1,0,0
afbrydelse,0,0,0,0,0,1,0,0,0,0
utilfredshed,1,0,1,1,0,1,0,1,0,0
afbrydelse,0,0,0,0,0,0,0,0,0,0
afbryde,0,0,0,0,0,1,0,0,0,0
diskontinuitet,0,0,1,1,0,1,0,1,0,0
diskontinuerlig,0,0,0,0,0,0,0,0,0,0
uenighed,1,0,1,0,0,1,0,0,0,0
rabat,0,0,0,0,0,0,0,0,0,0
nedsatte,0,0,0,0,0,0,0,0,0,0
afskrække,0,0,0,1,0,1,0,1,0,0
afskrækket,0,0,0,0,0,0,0,0,0,0
modløshed,0,0,0,0,0,1,0,0,0,0
diskurs,0,0,0,0,0,0,0,0,0,0
opdage,0,0,0,0,0,0,0,0,0,0
opdagelse,0,0,0,0,0,0,1,0,0,0
miskreditere,0,0,0,0,0,1,0,0,0,0
diskret,0,1,0,0,0,0,1,0,0,0
uoverensstemmelse,0,0,0,0,0,0,0,0,0,0
diskret,0,0,0,0,0,0,0,0,0,0
skøn,0,1,0,0,0,0,1,0,0,1
skønsmæssig,0,0,0,0,0,0,1,0,0,0
diskriminere,1,0,0,0,0,1,0,1,0,0
diskriminerende,0,0,1,0,0,1,0,0,0,0
forskelsbehandling,1,0,1,1,0,1,0,1,0,0
diskus,0,0,0,0,0,0,0,0,0,0
drøfte,0,0,0,0,0,0,0,0,0,0
diskussion,0,0,0,0,0,0,1,0,0,0
Foragt,1,0,1,0,0,1,0,0,0,0
sygdom,1,0,1,1,0,1,0,1,0,0
syge,0,0,1,1,0,1,0,1,0,0
aflegemer,0,0,0,1,0,1,0,1,0,0
koble fra,0,0,0,0,0,0,0,0,0,0
frigørelse,0,0,0,0,0,1,0,0,0,0
vansiret,1,0,1,1,0,1,0,1,0,0
vanære,1,0,1,0,0,1,0,1,0,0
vanæret,1,0,1,0,0,1,0,1,0,0
vanærende,1,0,1,0,0,1,0,0,0,0
utilfredse,1,0,1,0,0,1,0,1,0,0
forklædning,0,0,0,0,0,0,0,0,0,0
forklædt,0,0,0,0,0,0,0,0,0,0
afsky,1,0,1,1,0,1,0,1,0,0
ulækkert,1,0,1,1,0,1,0,0,0,0
fad,0,0,0,0,0,0,0,0,0,0
modløs,0,0,0,0,0,1,0,1,0,0
nedslående,0,0,0,0,0,1,0,1,0,0
uærlig,1,0,1,0,0,1,0,1,0,0
uærlighed,0,0,1,0,0,1,0,0,0,0
vanære,1,0,1,1,0,1,0,1,0,0
desillusion,1,0,1,0,0,1,0,1,0,0
desinficere,0,0,0,0,0,0,0,0,0,0
desinfektionsmiddel,0,0,0,0,0,0,0,0,0,0
desinfektion,0,0,0,0,0,0,1,0,0,0
desinformation,1,0,0,1,0,1,0,0,0,0
uægte,0,0,1,0,0,1,0,0,0,0
gå i opløsning,0,0,1,1,0,1,0,0,0,0
opløsning,0,0,0,0,0,1,0,0,0,0
uinteresserede,0,0,0,0,0,1,0,0,0,0
usammenhængende,0,0,0,0,0,0,0,0,0,0
usammenhængende,0,0,0,0,0,0,0,0,0,0
disjunktiv,0,0,0,0,0,0,0,0,0,0
disk,0,0,0,0,0,0,0,0,0,0
diskette,0,0,0,0,0,0,0,0,0,0
kan ikke lide,1,0,1,0,0,1,0,0,0,0
ikke kunne lide,1,0,0,0,0,1,0,1,0,0
forskudt,1,0,1,1,0,1,0,1,0,0
dislokation,0,0,0,0,0,0,0,0,0,0
løsne sig,0,0,0,0,0,0,0,0,0,0
dystre,0,0,1,1,0,1,0,1,0,0
forfærdelse,1,1,0,1,0,1,0,1,1,0
sønderdeling,0,0,1,1,0,1,0,1,0,0
afskedige,0,0,0,0,0,0,0,0,0,0
afskedigelse,1,0,1,1,0,1,0,1,1,0
stige af,0,0,0,0,0,0,0,0,0,0
ulydighed,1,0,1,0,0,1,0,0,0,0
ulydig,1,0,0,0,0,1,0,0,0,0
ikke adlyde,1,0,1,0,0,1,0,0,0,0
sygdom,0,0,0,1,0,1,0,0,0,0
uordentligt,0,0,0,0,0,1,0,0,0,0
uorganiseret,0,0,0,0,0,1,0,0,0,0
nedsættende,1,0,1,0,0,1,0,1,0,0
nedsættende,1,0,1,0,0,1,0,1,0,0
uensartede,0,0,0,0,0,0,0,0,0,0
ulighed,1,0,1,0,0,1,0,1,0,0
lidenskabsløs,0,0,0,0,0,1,0,1,0,0
afsendelse,0,0,0,0,0,0,0,0,0,0
fordrive,0,0,0,0,0,1,0,1,0,0
dispensation,0,0,0,0,0,0,0,0,0,0
dispensere,0,0,0,0,0,0,0,0,0,0
sprede,0,0,0,0,0,0,0,0,0,0
spredt,0,0,0,0,0,0,0,0,0,0
spredning,0,0,0,0,0,1,0,0,0,0
fordrive,0,0,0,0,0,1,0,0,0,0
fortrængt,1,0,0,1,0,0,0,1,0,0
forskydning,0,0,0,0,0,0,0,0,0,0
Skærm,0,0,0,0,0,0,0,0,0,0
utilfreds,1,0,1,1,0,1,0,1,0,0
utilfredshed,0,0,1,0,0,1,0,0,0,0
bortskaffelse,0,0,0,0,0,1,0,0,0,0
bortskaffe,0,0,1,0,0,0,0,0,0,0
bortskaffes,0,1,0,0,0,0,1,0,0,1
disposition,0,0,0,0,0,0,0,0,0,0
fordrevet,1,0,0,1,0,1,0,1,0,0
modbevise,0,0,0,0,0,0,0,0,0,0
bestride,1,0,0,0,0,1,0,0,0,0
diskvalifikation,0,0,0,0,0,1,0,0,0,0
diskvalificeret,1,0,1,0,0,1,0,1,0,0
diskvalificere,0,0,0,0,0,1,0,1,0,0
tilsidesættelse,0,0,0,0,0,1,0,0,0,0
tilsidesat,0,0,1,0,0,1,0,0,0,0
uansete,1,0,1,1,0,1,0,0,0,0
vanry,0,0,0,0,0,0,0,0,0,0
respektløshed,1,0,0,0,0,1,0,0,0,0
respektløst,1,0,1,1,0,1,0,1,0,0
forstyrrelse,1,0,0,1,0,1,0,0,1,0
utilfredshed,0,0,0,0,0,1,0,0,0,0
utilfreds,0,0,0,0,0,0,0,0,0,0
dissekere,0,0,0,0,0,0,0,0,0,0
dissektion,0,0,1,0,0,0,0,0,0,0
udbrede,0,0,0,0,0,0,1,0,0,0
formidling,0,0,0,0,0,0,0,0,0,0
uenighed,1,0,0,0,0,1,0,0,0,0
dissens,0,0,0,0,0,0,0,0,0,0
afvigende,0,0,0,0,0,1,0,0,0,0
afhandling,0,0,0,0,0,0,0,0,0,0
bjørnetjeneste,1,0,1,0,0,1,0,1,0,0
dissident,1,0,0,1,0,1,0,0,0,0
ulige,0,0,0,0,0,0,0,0,0,0
forsvinde,0,0,0,0,0,0,0,0,0,0
forsvandt,0,0,0,0,0,0,0,0,0,0
dissociation,0,0,0,0,0,0,0,0,0,0
opløsning,1,0,0,1,0,1,0,1,1,0
opløse,0,0,0,0,0,0,0,0,0,0
dissonans,1,0,0,0,0,1,0,0,0,0
fraråde,0,0,0,0,0,0,0,0,0,0
distal,0,0,0,0,0,0,0,0,0,0
afstand,0,0,0,0,0,0,0,0,0,0
fjern,0,0,0,0,0,0,0,0,0,0
afsky,0,0,1,0,0,1,0,0,0,0
usmageligt,0,0,1,0,0,1,0,0,0,0
destillat,0,0,0,0,0,0,0,0,0,0
destillation,0,0,0,0,0,0,1,0,0,0
forskel,0,0,0,0,0,0,1,0,0,0
særpræg,0,0,0,0,0,0,0,0,0,0
skelne,0,0,0,0,0,0,0,0,0,0
skelnelig,0,0,0,0,0,0,0,0,0,0
fornemmede,0,0,0,0,0,0,0,0,0,0
skelne,0,0,0,0,0,0,0,0,0,0
forvrænget,0,0,1,0,0,1,0,0,0,0
forvrængning,0,0,0,0,0,1,0,0,0,0
distrahere,0,0,0,0,0,1,0,0,0,0
distraheret,1,0,0,0,0,1,0,0,0,0
distraherende,1,1,0,0,0,1,0,0,0,0
distraktion,0,0,0,0,0,1,0,0,0,0
fortvivlet,0,0,0,0,0,1,0,1,0,0
nød,1,0,1,1,0,1,0,1,1,0
nødlidende,0,0,0,1,0,1,0,0,0,0
foruroligende,1,0,0,1,0,1,0,0,0,0
distribuere,0,0,0,0,0,0,0,0,0,0
fordeling,0,0,0,0,0,0,0,0,0,0
distrikt,0,0,0,0,0,0,0,0,0,0
mistillid,1,0,1,1,0,1,0,0,0,0
forstyrrelse,1,0,0,1,0,1,0,1,1,0
forstyrret,1,0,0,0,0,1,0,1,0,0
ubrug,0,0,0,0,0,1,0,0,0,0
nedlagt,1,0,0,0,0,1,0,0,0,0
grøft,0,0,0,0,0,0,0,0,0,0
ditto,0,0,0,0,0,0,0,0,0,0
ditty,0,0,0,0,1,0,1,0,0,0
daglige,0,0,0,0,0,0,0,0,0,0
divan,0,0,0,0,0,0,0,0,0,1
dykke,0,0,0,0,0,0,0,0,0,0
dykker,0,0,0,0,0,0,0,0,0,0
afvige,0,0,0,0,0,0,0,0,0,0
divergens,0,0,0,0,0,0,0,0,0,0
divergerende,0,0,0,0,0,1,0,0,1,0
divergerende,0,0,0,0,0,0,0,0,0,0
dykkere,0,0,0,0,0,0,0,0,0,0
alsidig,0,0,0,0,0,1,1,0,0,0
diversificeret,0,0,0,0,0,0,1,0,0,0
diversificere,0,0,0,0,0,0,0,0,0,0
afledning,0,0,0,0,0,0,1,0,1,0
mangfoldighed,0,0,0,0,0,0,0,0,0,0
aflede,0,0,0,0,0,0,0,0,0,0
omdirigere,0,0,0,0,0,0,0,0,0,0
afhænde,0,0,0,0,0,0,0,0,0,0
frasolgt,0,0,0,0,0,1,0,0,0,0
frasalg,0,0,0,0,0,1,0,0,0,0
dele,0,0,0,0,0,0,0,0,0,0
delt op,0,0,0,0,0,0,0,0,0,0
udbytte,0,0,0,0,0,0,0,0,0,0
spådom,0,1,0,0,0,0,0,0,0,0
guddommelige,0,0,0,0,0,0,0,0,0,0
guddommelighed,0,0,0,0,0,0,1,0,0,0
delelig,0,0,0,0,0,0,0,0,0,0
division,0,0,0,0,0,0,0,0,0,0
divisor,0,0,0,0,0,0,0,0,0,0
skilsmisse,1,0,1,1,0,1,0,1,1,1
røbe,0,0,0,0,0,0,0,0,0,0
svimmelhed,0,0,0,0,0,1,0,0,0,0
svimmel,0,0,0,0,0,1,0,0,0,0
føjelig,0,0,0,0,0,0,0,0,0,0
dok,0,0,0,0,0,0,0,0,0,0
forankret,0,0,0,0,0,1,0,0,0,0
docket,0,0,0,0,0,0,0,0,0,0
læge,0,0,0,0,0,0,1,0,0,1
doktrinære,0,0,0,0,0,0,0,0,0,0
doktrin,0,0,0,0,0,0,0,0,0,1
dokument,0,0,0,0,0,0,0,0,0,0
dokumentar,0,0,0,0,0,0,0,0,0,0
undvige,0,0,0,0,0,0,0,0,0,0
undgå,0,0,0,0,0,0,0,0,0,0
doe,0,0,0,0,0,0,0,0,0,0
gører,0,0,0,0,0,0,1,0,0,0
hund,0,0,0,0,0,0,0,0,0,0
stædig,0,0,0,0,0,0,1,0,0,0
dogme,0,0,0,0,0,0,0,0,0,1
dogmatisk,0,0,0,0,0,0,0,0,0,0
gøren,0,0,0,0,0,0,0,0,0,0
gør det,0,0,0,0,0,1,0,0,0,0
dvale,0,0,0,0,0,1,0,1,0,0
dole,0,0,0,0,0,1,0,1,0,0
dukke,0,0,0,0,1,0,0,0,0,0
dollar,0,0,0,0,0,0,0,0,0,0
dolor,0,0,0,0,0,1,0,1,0,0
delfin,0,0,0,0,1,0,1,0,1,1
domæne,0,0,0,0,0,0,0,0,0,0
kuppel,0,0,0,0,0,0,0,0,0,0
indenlandske,0,0,0,0,0,0,0,0,0,0
tæmmet,0,0,0,0,0,0,0,0,0,0
