Belarusian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
пераймаць,0,0,0,0,0,0,1,0,0,0
эмульсія,0,0,0,0,0,0,0,0,0,0
уключыць,0,0,0,0,0,0,1,0,0,1
уключэнне,0,0,0,0,0,0,1,0,0,1
прыняць,0,0,0,0,0,0,0,0,0,0
пастанова,0,0,0,0,0,0,0,0,0,0
эмаль,0,0,0,0,0,0,0,0,0,0
лагер,0,0,0,0,0,0,0,0,0,0
зачараваць,0,1,0,0,1,0,1,0,1,0
зачараваны,0,0,0,0,1,0,1,0,0,1
феерычны,0,1,0,0,1,0,1,0,0,0
зачараванне,0,0,0,0,0,0,0,0,0,0
акружаць,0,0,0,0,0,0,0,0,0,0
акружаючы,0,0,0,0,0,0,0,0,0,0
анклаў,0,0,0,0,0,1,0,0,0,0
агароджваць,0,0,0,0,0,0,0,0,0,0
закадзіраваць,0,0,0,0,0,0,0,0,0,0
ахапіць,0,0,0,0,0,0,0,0,0,0
біс,0,0,0,0,0,0,1,0,0,0
сустрэча,0,0,0,0,0,0,0,0,0,0
заахвочваць,0,0,0,0,1,0,1,0,0,1
заахвочванне,0,0,0,0,0,0,1,0,0,0
замахвацца,0,0,0,0,0,0,0,0,0,0
замах,0,0,0,1,0,1,0,0,0,0
шыфраваць,0,0,0,0,0,0,0,0,0,0
абцяжаранасць,1,0,0,1,0,1,0,1,0,0
энцыклапедыя,0,0,0,0,0,0,1,0,0,1
канец,0,0,0,0,0,0,0,0,0,0
паставіць пад пагрозу,0,1,0,1,0,1,0,0,0,0
пад пагрозай знікнення,0,0,0,1,0,1,0,0,0,0
намаганне,0,1,0,0,0,0,1,0,0,0
скончылася,0,0,0,0,0,0,0,0,0,0
эндэмічных,0,0,1,1,0,1,0,1,0,0
заканчэнне,0,0,0,0,0,0,0,0,0,0
бясконцы,1,0,0,1,1,1,1,1,0,1
эндакардыт,0,0,0,1,0,0,0,1,0,0
адабрэнне,0,0,0,0,0,0,0,0,0,0
надзяляць,0,0,0,0,0,0,1,0,0,1
надзелены,0,0,0,0,0,0,1,0,0,0
дараванне,0,0,0,0,0,0,1,0,0,1
форзацы,0,0,0,0,0,0,0,0,0,0
канчатковая кропка,0,0,0,0,0,0,0,0,0,0
цягавітасць,0,0,0,0,0,0,1,0,0,0
трываць,0,0,0,0,0,0,1,0,0,0
клізму,0,0,1,0,0,0,0,0,0,0
вораг,1,0,1,1,0,1,0,0,0,0
энергічны,0,0,0,0,0,0,1,0,0,0
энергіі,0,0,0,0,0,0,0,0,0,0
прымусіць,1,0,0,1,0,1,1,0,0,0
выкананне,0,0,0,0,0,1,0,0,0,0
займацца,0,0,0,0,0,0,0,0,0,0
займаецца,0,1,0,0,1,0,1,0,0,1
заручыны,0,0,0,0,0,0,0,0,0,0
прыцягненне,0,0,0,0,1,0,1,0,0,1
спараджаць,0,0,0,0,0,0,0,0,0,0
рухавік,0,0,0,0,0,0,0,0,0,0
інжынер,0,0,0,0,0,0,0,0,0,0
машынабудаванне,0,0,0,0,0,0,0,0,0,0
гравіраваць,0,0,0,0,0,0,0,0,0,0
гравіраваны,0,0,0,0,0,0,0,0,0,0
гравёр,0,0,0,0,0,0,0,0,0,0
гравюра,0,0,0,0,0,0,0,0,0,0
захоплены,0,0,0,0,0,0,0,0,0,0
захапляльны,0,0,0,0,0,0,0,0,0,0
паглынуць,0,1,0,0,0,0,0,0,0,0
палепшыць,0,0,0,0,0,0,1,0,0,0
загадка,0,0,0,0,0,0,0,0,0,0
загадкавы,0,0,0,1,0,1,0,0,0,0
загадваць,0,0,0,0,0,0,0,0,0,0
атрымліваць асалоду ад,0,1,0,0,1,0,1,0,0,1
атрымліваць асалоду ад,0,1,0,0,1,0,1,0,0,1
павялічаны,0,0,0,0,0,0,0,0,0,0
пашырэнне,0,0,0,0,0,0,0,0,0,0
прасьвятляць,0,0,0,0,1,0,1,0,0,1
асветніцтва,0,0,0,0,1,0,1,0,0,1
завербаваць,0,0,0,0,0,0,0,0,0,0
ажывіць,0,0,0,0,1,0,1,0,1,1
варожасць,1,0,0,1,0,1,0,1,0,0
велізарнасць,0,0,0,0,0,0,0,0,0,0
велізарны,0,0,0,0,0,0,0,0,0,0
велізарна,0,0,0,0,0,0,0,0,0,0
узбагачаць,0,0,0,0,0,0,1,0,0,0
залічыць,0,1,0,0,0,0,0,0,0,1
ансамбль,0,0,0,0,0,0,1,0,0,1
прапаршчык,0,0,0,0,0,0,1,0,0,0
заняволіць,0,0,0,0,0,1,0,0,0,0
заняволены,1,0,1,1,0,1,0,1,0,0
заняволенне,0,0,0,0,0,1,0,0,0,0
наступіць,0,0,0,0,0,0,0,0,0,0
забяспечыць,0,0,0,0,0,0,0,0,0,0
цягнуць за сабой,0,0,0,0,0,0,0,0,0,0
заблытаны,1,0,1,1,0,1,0,1,0,0
заблытанасць,0,0,0,0,0,1,0,0,0,0
увайсці,0,0,0,0,0,0,0,0,0,0
прадпрыемства,0,0,0,0,0,0,0,0,0,0
прадпрымальны,0,0,0,0,0,0,1,0,0,0
забаўляць,0,0,0,0,1,0,1,0,0,0
забаўлялі,0,0,0,0,1,0,1,0,0,0
забаўляльны,0,1,0,0,1,0,1,0,0,0
забавы,0,1,0,0,1,0,1,0,1,1
энтузіязм,0,1,0,0,1,0,1,0,1,0
энтузіяст,0,1,0,0,1,0,1,0,1,0
вабіць,0,0,0,0,0,0,0,0,0,0
суцэльны,0,0,0,0,0,0,0,0,0,0
цэласнасць,0,0,0,0,0,0,0,0,0,0
права,0,0,0,0,0,0,0,0,0,0
сутнасць,0,0,0,0,0,0,0,0,0,0
энтамалогіі,0,0,0,0,0,0,0,0,0,0
вантробы,0,0,1,0,0,1,0,0,0,0
ўваход,0,0,0,0,0,0,0,0,0,0
маліць,0,0,0,0,0,0,0,0,0,0
закускі,0,0,0,0,0,0,0,0,0,0
прадпрымальнік,0,0,0,0,0,0,0,0,0,0
даверыць,0,0,0,0,0,0,0,0,0,1
запіс,0,0,0,0,0,0,0,0,0,0
пералічваць,0,0,0,0,0,0,0,0,0,0
пералічэнне,0,0,0,0,0,0,0,0,0,0
канверт,0,0,0,0,0,0,0,0,0,0
зайздроснік,0,0,0,0,0,1,0,0,0,0
навакольнае асяроддзе,0,0,0,0,0,0,1,0,0,0
асяроддзя,0,0,0,0,0,0,0,0,0,0
ваколіцы,0,0,0,0,0,0,0,0,0,0
прадугледзець,0,0,0,0,0,0,0,0,0,0
пасланнік,0,0,0,0,0,0,0,0,0,0
эфемерны,0,0,0,0,0,0,0,0,0,0
эфемерыды,0,0,0,0,0,0,1,0,0,0
эпас,0,0,0,0,0,0,1,0,0,0
эпідэмія,1,1,1,1,0,1,0,1,1,0
эпідэрміс,0,0,0,0,0,0,0,0,0,0
эпілепсія,0,0,0,0,0,1,0,0,0,0
эпілог,0,0,0,0,0,0,0,0,0,0
епіскапскі,0,0,0,0,0,0,0,0,0,1
эпізод,0,0,0,0,0,0,0,0,0,0
эпізадычны,0,0,0,0,0,0,0,0,0,0
пасланне,0,0,0,0,0,0,0,0,0,0
эпітафія,0,0,0,0,0,0,0,1,0,0
эпітэт,0,0,0,0,0,0,0,0,0,0
увасабленне,0,0,0,0,0,0,1,0,0,0
эпоха,0,0,0,0,0,0,0,0,0,0
роўны,0,0,0,0,0,0,0,0,0,0
роўнасць,0,0,0,0,1,0,1,0,0,1
выраўноўванне,0,0,0,0,0,0,0,0,0,0
зраўнаваць,0,0,0,0,0,0,0,0,0,0
пароўну,0,0,0,0,0,0,1,0,0,0
прыраўнаваць,0,0,0,0,0,0,0,0,0,0
раўнанне,0,0,0,0,0,0,0,0,0,0
экватар,0,0,0,0,0,0,0,0,0,0
экватарыяльны,0,0,0,0,0,0,0,0,0,0
конны спорт,0,0,0,0,0,0,0,0,0,0
роўнааддаленыя,0,0,0,0,0,0,0,0,0,0
ураўнаважванне,0,0,0,0,0,0,0,0,0,0
раўнавагу,0,0,0,0,0,0,1,0,0,0
абсталяваць,0,0,0,0,0,0,0,0,0,0
абсталяванне,0,0,0,0,0,0,0,0,0,0
справядлівая,0,0,0,0,0,0,0,0,0,0
уласны капітал,0,0,0,0,0,0,1,0,0,0
эквівалентнасць,0,0,0,0,0,0,0,0,0,0
эквівалент,0,0,0,0,0,0,0,0,0,0
двухсэнсоўны,0,0,0,0,0,0,0,0,0,0
эпохі,0,0,0,0,0,0,0,0,0,0
выкараніць,1,0,0,0,0,1,0,0,0,0
выкараненне,1,0,1,1,0,1,0,0,0,0
сціраць,0,0,0,1,0,1,0,0,0,0
сціранне,0,0,0,0,0,0,0,0,0,0
раней,0,0,0,0,0,0,0,0,0,0
прамастаяць,0,0,0,0,0,0,0,0,0,0
ўзвядзенне,0,0,0,0,0,0,0,0,0,0
значыць,0,0,0,0,0,0,0,0,0,0
раз'ядаць,0,0,0,0,0,0,0,0,0,0
эрозія,0,0,0,0,0,1,0,0,0,0
эратычны,0,1,0,0,1,1,1,0,1,1
памыляцца,0,0,0,0,0,1,0,0,0,0
даручэнне,0,1,0,0,0,0,1,0,0,1
памылковы,0,0,0,0,0,1,0,0,0,0
няўстойлівы,0,0,0,0,0,1,0,0,1,0
памылка,0,0,0,0,0,1,0,0,0,0
памылковая,0,0,0,0,0,1,0,0,0,0
памылка,0,0,0,0,0,1,0,1,0,0
першы,0,0,0,0,0,0,0,0,0,0
эрудзіраваны,0,0,0,0,0,0,1,0,0,0
вывяргацца,1,0,0,0,0,1,0,0,1,0
вывяржэнне,1,0,0,1,0,1,0,0,1,0
эскалацыя,0,0,0,0,0,0,0,0,0,0
абвастрыцца,1,0,0,0,0,1,0,0,0,0
эскалатар,0,0,0,0,0,0,0,0,0,0
уцёкі,0,1,0,1,0,1,1,0,0,0
уцёк,0,0,0,1,0,0,0,0,0,0
уступ,0,0,0,0,0,0,0,0,0,0
пазбягаць,1,0,0,0,0,1,0,1,0,0
эскорт,0,0,0,0,0,0,0,0,0,1
эзатэрычны,0,0,0,0,0,0,0,0,0,0
асаблівы,0,0,0,0,0,0,0,0,0,0
шпіянаж,0,0,0,0,0,1,0,0,0,0
замуж,0,0,0,0,0,0,0,0,0,0
эспрыт,0,0,0,0,0,0,1,0,0,0
эсэ,0,0,0,0,0,0,0,0,0,0
эсэіст,0,0,0,0,0,0,0,0,0,0
сутнасць,0,0,0,0,0,0,0,0,0,0
істотны,0,0,0,0,0,0,1,0,0,0
па сутнасці,0,0,0,0,0,0,0,0,0,0
усталяваць,0,0,0,0,0,0,0,0,0,1
усталяваны,0,0,0,0,1,0,1,0,0,0
стварэнне,0,0,0,0,0,0,0,0,0,0
маёнтак,0,0,0,0,0,0,0,0,0,0
павага,0,0,0,0,1,0,1,1,0,1
эстэтычны,0,0,0,0,0,0,1,0,0,0
каштарыс,0,0,0,0,0,0,0,0,0,0
ацэнка,0,0,0,0,0,0,0,0,0,0
эстоппель,0,0,0,0,0,0,0,0,0,0
адчужана,0,0,0,0,0,1,0,0,0,0
эстраген,0,0,0,0,0,0,0,0,0,0
ліман,0,0,0,0,0,0,0,0,0,0
тручэнне,0,0,0,0,0,0,0,0,0,0
тручэнне,0,0,0,0,0,0,0,0,0,0
вечны,0,0,0,0,0,0,0,0,0,0
вечнасць,0,0,0,0,0,0,0,0,0,0
этанол,0,0,0,0,0,0,0,0,0,0
эфір,0,0,0,0,0,0,0,0,0,0
эфірны,0,0,0,1,0,0,0,0,0,0
этычны,0,0,0,0,0,0,1,0,0,0
этыка,0,0,0,0,0,0,1,0,0,0
этнаграфіі,0,0,0,0,0,0,0,0,0,0
этыялогія,0,0,0,0,0,0,0,0,0,0
этыкет,0,0,0,0,0,0,0,0,0,0
этымалогіі,0,0,0,0,0,0,0,0,0,0
эўхр,0,0,0,0,0,0,0,0,0,0
еўгеніка,0,0,0,0,0,0,0,0,0,0
панегірык,0,0,0,0,0,0,0,0,0,0
эўфемізм,0,0,0,0,0,0,0,0,0,0
эўтаназія,0,0,0,1,0,1,0,1,0,0
эвакуірую,0,0,0,1,0,1,0,0,0,0
эвакуацыя,0,0,0,0,0,1,0,0,0,0
ухіляцца,1,0,1,1,0,1,0,0,0,0
ацэньваць,0,0,0,0,0,0,0,0,0,0
мінучасць,0,0,0,0,0,0,0,1,1,0
евангельскі,0,0,0,0,0,0,0,0,0,0
евангеліст,0,0,0,0,0,0,0,0,0,0
евангелізацыйны,0,0,0,0,0,0,0,0,0,0
выпарэнне,0,0,0,0,0,0,0,0,0,0
ухіленне,0,0,0,1,0,1,0,1,0,0
напярэдадні,0,0,0,0,0,0,0,0,0,0
вечар,0,0,0,0,0,0,0,0,0,0
мерапрыемства,0,0,0,0,0,0,0,0,0,0
насычаны падзеямі,0,0,0,0,0,0,0,0,0,0
канчатковы,0,1,0,0,0,0,0,0,0,0
выпадковасць,0,1,0,1,0,0,0,0,0,0
вечназялёныя,0,0,0,0,1,0,1,0,0,1
вечны,0,0,0,0,0,0,1,0,0,0
заўсёды,0,0,0,0,0,0,0,0,0,0
кожны дзень,0,0,0,0,0,0,0,0,0,0
выселіць,0,0,0,0,0,1,0,1,0,0
высяленне,1,0,1,1,0,1,0,1,0,0
доказы,0,0,0,0,0,0,0,0,0,0
відавочны,0,0,0,0,0,0,1,0,0,1
зло,1,0,1,1,0,1,0,1,0,0
выклікаць,0,0,0,0,0,0,0,0,0,0
эвалюцыя,0,0,0,0,0,0,1,0,0,0
развівацца,0,0,0,0,0,0,0,0,0,0
авечка,0,0,0,0,0,0,0,0,0,0
абвастраць,0,0,0,0,0,1,0,0,0,0
абвастрэнне,1,0,0,1,0,1,0,0,0,0
патрабавальны,0,0,0,0,0,1,0,0,0,0
перабольшваць,1,0,0,0,0,1,0,0,0,0
перабольшаны,0,0,0,0,0,1,0,0,0,0
перабольшанне,0,0,0,0,0,0,0,0,0,0
узвялічваць,0,1,0,0,1,0,1,0,0,1
экзальтацыя,0,0,0,0,1,0,1,0,0,1
узнёслы,0,0,0,0,1,0,1,0,0,1
экзамен,0,0,0,0,0,0,0,0,0,0
экспертыза,0,0,0,1,0,1,0,0,1,0
вывучыць,0,0,0,0,0,0,0,0,0,0
экзаменатар,0,0,0,0,0,0,0,0,0,0
раздражненне,1,0,1,0,0,1,0,0,0,0
раскапаць,0,0,0,0,0,0,0,0,0,0
раскопкі,0,1,0,0,0,1,0,0,1,0
экскаватар,0,0,0,0,0,0,0,0,0,0
перавышаць,0,1,0,0,1,0,1,0,0,0
перавышаючы,0,0,0,0,0,0,0,0,0,0
Excel,0,1,0,0,1,0,1,0,1,1
дасканаласць,0,0,1,0,1,0,1,0,0,1
выдатны,0,0,0,0,1,0,1,0,0,1
за выключэннем,0,0,0,0,0,0,0,0,0,0
выключэнне,0,0,0,0,0,0,0,0,0,0
урывак,0,0,0,0,0,0,0,0,0,0
лішак,0,0,0,0,0,1,0,0,0,0
празмернае,0,0,0,0,0,0,0,0,0,0
празмерна,0,0,0,0,0,0,0,0,0,0
абмен,0,0,0,0,0,0,1,0,0,1
акцыз,0,0,0,0,0,1,0,0,0,0
выразанне,0,0,0,0,0,0,0,0,0,0
ўзбудлівасць,0,0,0,0,0,0,0,0,0,0
узбуджальны,0,0,0,0,0,0,1,0,0,0
ўзбуджэнне,1,1,0,1,1,0,1,0,1,0
ўзбуджаць,1,1,0,1,1,0,1,0,1,0
узбуджаны,0,1,0,0,1,0,1,0,1,1
хваляванне,0,1,0,0,1,0,1,0,1,0
захапляльны,0,1,0,0,1,0,1,0,1,0
усклікнуць,0,0,0,0,0,0,0,0,1,0
выключаны,0,0,1,0,0,1,0,1,0,0
выключаючы,0,0,0,0,0,1,0,1,0,0
выключэнне,0,0,1,1,0,1,0,1,0,0
экскрыменты,0,0,1,0,0,1,0,0,0,0
экскрэцыя,0,0,1,0,0,0,0,0,0,0
пакутлівы,0,0,0,1,0,1,0,0,0,0
экскурсія,0,0,0,0,0,0,0,0,0,0
апраўданне,0,0,0,0,0,1,0,0,0,0
выканаць,0,0,0,0,0,0,0,0,0,0
выкананне,1,0,0,1,0,1,0,1,0,1
кат,1,0,0,1,0,1,0,1,0,0
выканаўчы,0,0,0,0,0,0,0,0,0,0
выканаўца,0,0,0,0,0,0,0,0,0,1
экзэгеза,0,0,0,0,0,0,0,0,0,0
узорны,0,0,0,0,0,0,0,0,0,0
узорны,0,0,0,0,0,0,1,0,0,0
служыць прыкладам,0,0,0,0,0,0,0,0,0,0
вызвалены,0,0,0,0,0,0,0,0,0,0
вызваленне,0,0,0,0,0,0,1,0,0,0
фізічныя практыкаванні,0,0,0,0,0,0,0,0,0,0
прыкладаць намаганні,0,0,0,0,0,0,0,0,0,0
напружанне,0,0,0,0,0,0,0,0,0,0
выдыхнуць,0,0,0,0,0,0,0,0,0,0
выхлап,0,0,0,0,0,1,0,0,0,0
знясілены,0,0,0,0,0,1,0,1,0,0
знясіленне,0,1,0,0,0,1,0,1,0,0
вычарпальны,0,0,0,0,0,0,0,0,0,1
экспанат,0,0,0,0,0,0,0,0,0,0
выстава,0,0,0,0,0,0,0,0,0,0
ўзбуджэнне,0,0,0,0,1,0,1,0,1,0
заклікаць,0,0,0,0,0,0,1,0,0,0
настаўленне,0,0,0,0,0,0,1,0,0,0
патрабавальны,0,1,1,1,0,1,0,0,1,0
выгнанне,1,0,0,1,0,1,0,1,0,0
існаваць,0,0,0,0,0,0,0,0,0,0
існаванне,0,0,0,0,0,0,1,0,0,0
існуючы,0,0,0,0,0,0,0,0,0,0
існуючы,0,0,0,0,0,0,0,0,0,0
выхад,0,0,0,0,0,0,0,0,0,0
зыход,0,0,0,0,0,0,0,0,0,0
залішняя,0,0,0,0,0,0,0,0,0,0
экзарцызм,0,0,0,1,0,1,0,1,0,0
экзарцыст,0,0,0,0,0,0,0,0,0,0
экзотыка,0,0,0,0,0,0,1,0,0,0
пашырыць,0,0,0,0,0,0,0,0,0,0
пашыраны,0,0,0,0,0,0,0,0,0,0
разлог,0,0,0,0,0,0,0,0,0,0
пашырэнне,0,0,0,0,0,0,0,0,0,0
экспансіўны,0,0,0,0,0,0,0,0,0,0
эмігрант,0,0,0,0,0,1,0,0,0,0
чакаць,0,1,0,0,0,0,1,0,1,1
чаканне,0,1,0,0,0,0,0,0,0,0
чаканне,0,1,0,0,0,0,0,0,0,0
чаканне,0,1,0,0,0,0,1,0,0,0
чакаецца,0,1,0,0,0,0,0,0,0,0
чакаючы,0,1,0,0,0,0,0,0,0,0
мэтазгоднасць,0,0,0,0,0,0,0,0,0,0
мэтазгодны,0,0,0,0,1,0,1,0,0,1
паскорыць,0,0,0,0,0,0,0,0,0,0
экспедыцыя,0,1,0,0,0,0,1,0,0,0
аператыўны,0,0,0,0,0,0,0,0,0,0
выгнаць,1,0,1,1,0,1,0,1,0,0
выдаткі,0,0,0,0,0,1,0,0,0,0
расход,0,0,0,0,0,0,0,0,0,0
выдаткі,0,0,0,0,0,1,0,0,0,0
дорага,0,0,0,0,0,0,0,0,0,0
вопыт,0,0,0,0,0,0,0,0,0,0
вопытны,0,0,0,0,0,0,1,0,0,1
перажыванні,0,0,0,0,0,0,0,0,0,0
эксперыментаваць,0,1,0,0,0,0,0,0,1,0
эксперыментальны,0,0,0,0,0,0,0,0,0,0
эксперыментатар,0,0,0,0,0,0,0,0,0,0
эксперт,0,0,0,0,0,0,1,0,0,1
экспертыза,0,0,0,0,0,0,1,0,0,1
заканчэнне тэрміну дзеяння,0,0,0,0,0,0,0,0,0,0
мінае,0,0,0,0,0,1,0,1,0,0
скончыўся,0,0,0,0,0,1,0,0,0,0
тэрмін прыдатнасці,0,0,0,0,0,0,0,0,0,0
растлумачыць,0,0,0,0,0,0,1,0,0,1
тлумачэнне,0,0,0,0,0,0,0,0,0,0
тлумачальны,0,0,0,0,0,0,0,0,0,0
лаянка,1,0,0,0,0,1,0,0,0,0
эксплікацыя,0,0,0,0,0,0,0,0,0,0
выбухнуць,1,0,0,1,0,1,0,1,1,0
эксплуатаваць,0,0,0,0,0,0,0,0,0,0
даследаваць,0,1,0,0,0,0,0,0,0,0
правадыр,0,0,0,0,0,0,0,0,0,0
выбух,0,0,0,1,0,1,0,0,1,0
выбуховае рэчыва,1,1,0,1,0,1,0,0,1,0
выказнік,0,0,0,0,0,0,0,0,0,0
экспанентны,0,0,0,0,0,0,0,0,0,0
экспарт,0,0,0,0,0,0,0,0,0,0
вываз,0,0,0,0,0,0,0,0,0,0
выкрываць,0,1,0,1,0,0,0,0,0,0
выкрыты,0,0,0,0,0,1,0,0,0,0
экспазіцыя,0,0,0,0,0,0,0,0,0,0
тлумачальны,0,0,0,0,0,0,0,0,0,0
уздзеянне,0,0,0,0,0,0,0,0,0,0
выкладаць,0,0,0,0,0,0,0,0,0,0
экспрэс,0,0,0,0,0,0,0,0,0,0
выраз,0,0,0,0,0,0,0,0,0,0
экспрэсіўны,0,0,0,0,0,0,0,0,0,0
экспрапрыяцыя,0,0,0,0,0,1,0,0,0,0
выгнанне,1,0,1,1,0,1,0,1,0,0
вытанчаны,0,0,0,0,1,0,1,0,0,0
вытанчана,0,0,0,0,0,0,1,0,0,0
якія захаваліся,0,0,0,0,0,0,0,0,0,0
пашыраць,0,0,0,0,0,0,1,0,0,0
пашыраецца,0,0,0,0,0,0,0,0,0,0
пашыраны,0,0,0,0,0,0,0,0,0,0
пашырэнне,0,0,0,0,0,0,0,0,0,0
экстэнсіўны,0,0,0,0,0,0,1,0,0,0
ступень,0,0,0,0,0,0,0,0,0,0
экстэр'ер,0,0,0,0,0,0,0,0,0,0
вынішчаць,0,0,0,1,0,1,0,1,0,0
вынішчэнне,1,0,0,1,0,1,0,0,0,0
вонкавы,0,0,0,0,0,0,0,0,0,0
вонкава,0,0,0,0,0,0,0,0,0,0
вымерлыя,0,0,0,0,0,1,0,1,0,0
патушыць,1,0,0,0,0,1,0,0,0,0
дадатковы,0,0,0,0,0,0,1,0,0,0
экстракт,0,0,0,0,0,0,0,0,0,0
здабываючы,0,0,0,0,0,0,0,0,0,0
здабыча,0,0,0,0,0,0,0,0,0,0
экстрактар,0,0,0,0,0,0,0,0,0,0
экстрадыцыя,0,0,0,0,0,0,0,0,0,0
пазасудовы,0,0,0,1,0,1,0,0,0,0
завочны,0,0,0,0,0,0,0,0,0,0
староннія,0,0,0,0,0,0,0,0,0,0
надзвычайны,0,0,0,0,0,0,1,0,0,0
феерыя,0,0,0,0,0,0,0,0,0,0
экстрэмальны,0,0,0,0,0,0,0,0,0,0
надзвычай,0,0,0,0,0,0,0,0,0,0
канечнасць,0,0,0,0,0,1,0,0,0,0
вызваліцца,0,1,0,0,0,0,1,0,0,0
знешнія,0,0,0,0,0,0,0,0,0,0
экструзія,0,0,0,0,0,0,0,0,0,0
буянства,0,0,0,0,1,0,1,0,0,0
вылучаць,0,0,0,0,0,0,0,0,0,0
вока,0,0,0,0,0,0,0,0,0,0
акуляры,0,0,0,0,0,0,0,0,0,0
вушка,0,0,0,0,0,0,0,0,0,0
акуляр,0,0,0,0,0,0,0,0,0,0
зрок,0,0,0,0,0,0,0,0,0,0
відавочца,0,0,0,0,0,0,0,0,0,1
байка,0,0,0,0,0,0,0,0,0,0
тканіна,0,0,0,0,0,0,0,0,0,0
вырабляць,0,0,0,0,0,1,0,0,0,0
сфабрыкаваны,0,0,0,0,0,0,0,0,0,0
фабрыкацыя,0,0,0,0,0,1,0,0,0,1
фасад,0,0,0,0,0,0,0,0,0,0
твар,0,0,0,0,0,0,0,0,0,0
грань,0,0,0,0,0,0,0,0,0,0
лёгкі,0,0,0,0,0,0,0,0,0,0
спрыяць,0,0,0,0,0,0,1,0,0,0
аб'ект,0,0,0,0,0,0,0,0,0,0
абліцоўванне,0,0,0,0,0,0,0,0,0,0
факсіміле,0,0,0,0,0,0,0,0,0,0
факт,0,0,0,0,0,0,0,0,0,1
фракцыя,0,0,0,0,0,0,0,0,0,0
фактар,0,0,0,0,0,0,0,0,0,0
завод,0,0,0,0,0,0,0,0,0,0
факты,0,0,0,0,0,0,1,0,0,1
факультэтаў,0,0,0,0,0,0,0,0,0,0
факультэта,0,0,0,0,0,0,1,0,0,1
дзівацтва,0,0,0,0,0,0,0,0,0,0
бляднець,0,0,0,0,0,1,0,0,0,0
выцвілы,0,0,0,0,0,0,0,0,0,0
фекаліі,0,0,1,0,0,1,0,0,0,0
няўдача,1,1,0,1,0,1,0,1,0,0
правал,0,0,1,1,0,1,0,1,0,0
файн,0,1,0,0,1,0,1,0,0,1
непрытомнасці,0,0,0,1,0,1,0,1,1,0
справядлівы,0,0,0,0,0,0,1,0,0,0
справядліва,0,0,0,0,0,0,1,0,0,1
фарватэр,0,0,0,0,0,0,0,0,0,0
фея,0,0,0,0,0,0,0,0,0,0
вера,0,1,0,0,1,0,1,0,0,1
верны,0,0,0,0,0,0,1,0,0,1
няверны,0,0,0,0,0,1,0,1,0,0
падробка,0,0,0,0,0,1,0,0,0,0
падаць,0,0,0,0,0,1,0,1,0,0
памылковы,1,0,0,0,0,1,0,0,0,0
памылковасць,0,0,0,0,0,1,0,0,0,0
памылковы,0,0,0,0,0,1,0,0,0,0
падзенне,0,0,0,0,0,1,0,1,0,0
паром,0,0,0,0,0,1,0,0,0,0
фальш,1,0,0,0,0,1,0,0,0,1
ілжыва,0,0,0,0,0,1,0,0,0,0
фальсіфікацыя,1,0,0,0,0,1,0,0,0,0
сфальсіфікаваны,0,0,0,0,0,0,0,0,0,0
фальсіфікаваць,0,0,1,0,0,1,0,0,0,0
ілжывасць,0,0,1,0,0,1,0,0,0,0
хістацца,0,0,0,1,0,1,0,0,0,0
вядомасць,0,0,0,0,0,0,1,0,0,0
знакаміты,0,0,0,0,0,0,0,0,0,0
знаёмыя,0,0,0,0,0,0,1,0,0,1
знаёмства,0,1,0,0,1,0,1,0,0,1
азнаёміцца,0,0,0,0,0,0,0,0,0,0
голад,0,0,0,0,0,1,0,1,0,0
вядомы,0,0,0,0,0,0,1,0,0,0
ліха,0,0,0,0,0,0,1,0,0,0
вентылятар,0,0,0,0,0,0,0,0,0,0
фанатык,0,0,0,0,0,1,0,0,0,0
фанатызм,0,0,0,1,0,0,0,0,0,0
фантазійны,0,0,0,0,0,0,0,0,0,0
фантазіі,0,1,0,0,1,0,1,0,0,0
фанданго,0,0,0,0,0,0,0,0,0,0
фанфары,0,1,0,0,1,0,1,0,1,0
ікол,0,0,0,1,0,0,0,0,0,0
іклы,0,0,0,1,0,0,0,0,0,0
веерам,0,0,0,0,0,0,0,0,0,0
фантазія,0,0,0,0,0,0,0,0,0,0
фэнтэзі,0,0,0,0,0,0,0,0,0,0
фарс,0,0,0,0,0,1,0,0,0,0
фарсавыя,0,0,1,0,0,1,0,0,0,0
кошт праезду,0,0,0,0,0,0,0,0,0,0
развітанне,0,0,0,0,0,0,0,0,0,0
гаспадарка,0,1,0,0,0,0,0,0,0,0
фермер,0,0,0,0,0,0,0,0,0,0
сялянскі дом,0,0,0,0,0,0,0,0,0,0
земляробства,0,0,0,0,0,0,0,0,0,0
Фаро,0,0,0,0,0,0,0,0,0,0
далей,0,0,0,0,0,0,0,0,0,0
фасцыі,0,0,0,0,0,0,0,0,0,0
займальны,0,0,0,0,0,0,1,0,0,0
зачараванне,0,0,0,0,0,0,1,0,0,0
мода,0,0,0,0,0,0,0,0,0,0
модна,0,0,0,0,0,0,1,0,0,0
замацаваць,0,0,0,0,0,0,0,0,0,0
зашпілька,0,0,0,0,0,0,0,0,0,0
мацаванне,0,0,0,0,0,0,0,0,0,0
нашча,0,0,0,0,0,1,0,1,0,0
тлушч,0,0,1,0,0,1,0,1,0,0
смяротны зыход,1,0,0,1,0,1,0,1,0,0
смяротнасць,0,0,0,1,0,1,0,1,0,0
лёс,0,1,0,0,0,1,0,0,0,0
